theta,gen,true_prior,mean_total_nll_per_adult,num_adults,num_adult_trials,mean_nll_per_trial
"(3,1)",0.8,0.02,42.69968781230048,61,1423,1.830415289213162
"(3,1)",0.9,0.02,49.72293501680122,61,1423,2.1314821054285837
"(4,1)",0.1,0.02,174.8739441121287,61,1423,7.496353191032924
"(4,1)",0.2,0.02,117.03108493845586,61,1423,5.016792818865641
"(4,1)",0.3,0.02,53.566610632721506,61,1423,2.296249647643016
"(4,1)",0.4,0.02,58.86766126570018,61,1423,2.5234907499702817
"(4,1)",0.5,0.02,58.23360125678475,61,1423,2.4963103841629444
"(4,1)",0.6,0.02,41.042430077207996,61,1423,1.7593733202457398
"(4,1)",0.7,0.02,42.51715209322966,61,1423,1.8225904973204563
"(4,1)",0.8,0.02,48.70877570405817,61,1423,2.0880079535822547
"(4,1)",0.9,0.02,43.27024073827001,61,1423,1.8548732853369436
"(5,1)",0.1,0.02,176.09426382138437,61,1423,7.54866485811978
"(5,1)",0.2,0.02,129.95062595885665,61,1423,5.570617135270735
"(5,1)",0.3,0.02,83.82689465599827,61,1423,3.5934227505382252
"(5,1)",0.4,0.02,63.383449440957776,61,1423,2.717069863596925
"(5,1)",0.5,0.02,47.20018122513063,61,1423,2.0233387594750307
"(5,1)",0.6,0.02,47.12343933661012,61,1423,2.020049050972043
"(5,1)",0.7,0.02,47.40382005541354,61,1423,2.0320681822770386
"(5,1)",0.8,0.02,42.01359871343662,61,1423,1.8010045829371988
"(5,1)",0.9,0.02,42.36282119448054,61,1423,1.8159747665940356
"(6,1)",0.1,0.02,177.338204877786,61,1423,7.60198910579406
"(6,1)",0.2,0.02,128.95007611244534,61,1423,5.527726382894706
"(6,1)",0.3,0.02,70.28395846594533,61,1423,3.012875239931599
"(6,1)",0.4,0.02,51.80408105115006,61,1423,2.2206949712720685
"(6,1)",0.5,0.02,46.34592130688046,61,1423,1.986719044075691
"(6,1)",0.6,0.02,54.40355865585006,61,1423,2.3321272508832425
"(6,1)",0.7,0.02,42.37433517977268,61,1423,1.8164683386972125
"(6,1)",0.8,0.02,48.65344507215148,61,1423,2.085636085313591
"(6,1)",0.9,0.02,53.185693532827166,61,1423,2.2799208049911854
"(9,1)",0.1,0.02,196.98179828865406,61,1423,8.444054599865002
"(9,1)",0.2,0.02,149.76548601411696,61,1423,6.420024347759055
"(9,1)",0.3,0.02,151.12862010218248,61,1423,6.478458064815975
"(9,1)",0.4,0.02,71.77415628118364,61,1423,3.0767558209080828
"(9,1)",0.5,0.02,58.76687258124385,61,1423,2.5191702230891604
"(9,1)",0.6,0.02,65.3826782217871,61,1423,2.802771167624043
"(9,1)",0.7,0.02,54.70333189911361,61,1423,2.3449776850639004
"(9,1)",0.8,0.02,50.148344141993604,61,1423,2.1497181958268516
"(9,1)",0.9,0.02,55.87478811489853,61,1423,2.395194711882509
"(15,1)",0.1,0.02,199.23371744887012,61,1423,8.540588028377426
"(15,1)",0.2,0.02,137.64949129756454,61,1423,5.900645797014362
"(15,1)",0.3,0.02,105.17322079186746,61,1423,4.508479598245899
"(15,1)",0.4,0.02,108.40345640780251,61,1423,4.646950696328849
"(15,1)",0.5,0.02,78.54928809904457,61,1423,3.367186629684975
