run_id,theta,p_gen,total_nll,num_trials,k,aic
2,"(3,1)",0.5,34.22432402584713,8,2,72.44864805169426
3,"(3,1)",0.5,53.49851764164383,7,2,110.99703528328766
4,"(3,1)",0.5,51.824541208072155,7,2,107.64908241614431
5,"(3,1)",0.5,33.57457616082174,8,2,71.14915232164348
6,"(3,1)",0.5,52.51323403828272,6,2,109.02646807656544
7,"(3,1)",0.5,52.51323403828272,6,2,109.02646807656544
8,"(3,1)",0.5,97.91254671007586,6,2,199.82509342015172
9,"(3,1)",0.5,14.018852481982805,9,2,32.03770496396561
10,"(3,1)",0.5,12.52180675657021,9,2,29.04361351314042
11,"(3,1)",0.5,13.957506855901748,11,2,31.915013711803496
12,"(3,1)",0.5,33.32689942298366,8,2,70.65379884596732
13,"(3,1)",0.5,51.824541208072155,7,2,107.64908241614431
14,"(3,1)",0.5,52.34075768047302,7,2,108.68151536094604
15,"(3,1)",0.5,33.32689942298366,8,2,70.65379884596732
16,"(3,1)",0.5,52.51323403828272,6,2,109.02646807656544
17,"(3,1)",0.5,51.824541208072155,7,2,107.64908241614431
18,"(3,1)",0.5,75.53908496822318,7,2,155.07816993644636
19,"(3,1)",0.5,51.824541208072155,7,2,107.64908241614431
20,"(3,1)",0.5,52.34075768047302,7,2,108.68151536094604
1,"(3,1)",0.6,33.89136560852572,8,2,71.78273121705143
2,"(3,1)",0.6,34.96616201144284,8,2,73.93232402288568
3,"(3,1)",0.6,53.25718954716834,7,2,110.51437909433668
4,"(3,1)",0.6,51.255709546958215,7,2,106.51141909391643
5,"(3,1)",0.6,32.9993675692206,8,2,69.9987351384412
6,"(3,1)",0.6,53.6626546552765,6,2,111.325309310553
7,"(3,1)",0.6,53.6626546552765,6,2,111.325309310553
8,"(3,1)",0.6,116.20806431107422,6,2,236.41612862214845
9,"(3,1)",0.6,34.44209116092683,9,2,72.88418232185366
10,"(3,1)",0.6,31.81200250129433,9,2,67.62400500258866
11,"(3,1)",0.6,32.81572343063354,11,2,69.63144686126708
12,"(3,1)",0.6,33.22807139111545,8,2,70.4561427822309
13,"(3,1)",0.6,51.255709546958215,7,2,106.51141909391643
14,"(3,1)",0.6,52.35432183562632,7,2,108.70864367125264
15,"(3,1)",0.6,33.22807139111545,8,2,70.4561427822309
16,"(3,1)",0.6,53.6626546552765,6,2,111.325309310553
17,"(3,1)",0.6,51.255709546958215,7,2,106.51141909391643
18,"(3,1)",0.6,76.68850558521696,7,2,157.37701117043392
19,"(3,1)",0.6,51.255709546958215,7,2,106.51141909391643
20,"(3,1)",0.6,52.35432183562632,7,2,108.70864367125264
1,"(3,1)",0.7,34.107141771224136,8,2,72.21428354244827
2,"(3,1)",0.7,35.44168506729159,8,2,74.88337013458317
3,"(3,1)",0.7,52.897650345498604,7,2,109.79530069099721
4,"(3,1)",0.7,51.81673763392989,7,2,107.63347526785978
5,"(3,1)",0.7,33.57433724073937,8,2,71.14867448147874
6,"(3,1)",0.7,51.77063858230879,6,2,107.54127716461758
7,"(3,1)",0.7,51.77063858230879,6,2,107.54127716461758
8,"(3,1)",0.7,97.36250037315659,6,2,198.72500074631319
9,"(3,1)",0.7,16.296016536923613,9,2,36.592033073847226
10,"(3,1)",0.7,14.508711418044939,9,2,33.01742283608988
11,"(3,1)",0.7,14.819687390383912,11,2,33.639374780767824
12,"(3,1)",0.7,34.18718447889768,8,2,72.37436895779535
13,"(3,1)",0.7,51.81673763392989,7,2,107.63347526785978
14,"(3,1)",0.7,52.797566886941624,7,2,109.59513377388325
15,"(3,1)",0.7,34.18718447889768,8,2,72.37436895779535
16,"(3,1)",0.7,51.77063858230879,6,2,107.54127716461758
17,"(3,1)",0.7,51.81673763392989,7,2,107.63347526785978
18,"(3,1)",0.7,74.79648951224925,7,2,153.5929790244985
19,"(3,1)",0.7,51.81673763392989,7,2,107.63347526785978
20,"(3,1)",0.7,52.797566886941624,7,2,109.59513377388325
1,"(3,1)",0.8,15.300988498022711,8,2,34.60197699604542
2,"(3,1)",0.8,14.957700634866438,8,2,33.915401269732875
3,"(3,1)",0.8,34.81346590410813,7,2,73.62693180821626
4,"(3,1)",0.8,33.71485361544002,7,2,71.42970723088004
5,"(3,1)",0.8,14.42551976066881,8,2,32.85103952133762
6,"(3,1)",0.8,53.01100309674628,6,2,110.02200619349256
7,"(3,1)",0.8,53.01100309674628,6,2,110.02200619349256
8,"(3,1)",0.8,77.6566213849557,6,2,159.3132427699114
9,"(3,1)",0.8,16.00344943397748,9,2,36.00689886795496
10,"(3,1)",0.8,15.35112424793779,9,2,34.70224849587558
11,"(3,1)",0.8,15.409644437630334,11,2,34.81928887526067
12,"(3,1)",0.8,15.180844186180646,8,2,34.36168837236129
13,"(3,1)",0.8,33.71485361544002,7,2,71.42970723088004
14,"(3,1)",0.8,34.051325852061225,7,2,72.10265170412245
15,"(3,1)",0.8,15.180844186180646,8,2,34.36168837236129
16,"(3,1)",0.8,53.01100309674628,6,2,110.02200619349256
17,"(3,1)",0.8,33.71485361544002,7,2,71.42970723088004
18,"(3,1)",0.8,56.92302610217443,7,2,117.84605220434887
19,"(3,1)",0.8,33.71485361544002,7,2,71.42970723088004
20,"(3,1)",0.8,34.051325852061225,7,2,72.10265170412245
1,"(3,1)",0.9,56.03103772886098,8,2,116.06207545772196
2,"(3,1)",0.9,53.653239913370044,8,2,111.30647982674009
3,"(3,1)",0.9,74.53210300240099,7,2,153.06420600480197
4,"(3,1)",0.9,73.09174142001083,7,2,150.18348284002167
5,"(3,1)",0.9,55.56103409961524,8,2,115.12206819923048
6,"(3,1)",0.9,72.9226650899669,6,2,149.8453301799338
7,"(3,1)",0.9,72.9226650899669,6,2,149.8453301799338
8,"(3,1)",0.9,96.37210166912871,6,2,196.74420333825742
9,"(3,1)",0.9,34.455739513133615,9,2,72.91147902626723
10,"(3,1)",0.9,35.419072090537966,9,2,74.83814418107593
11,"(3,1)",0.9,20.17195527166069,11,2,44.34391054332138
12,"(3,1)",0.9,55.086576120020126,8,2,114.17315224004025
13,"(3,1)",0.9,73.09174142001083,7,2,150.18348284002167
14,"(3,1)",0.9,72.46111459643221,7,2,148.92222919286442
15,"(3,1)",0.9,55.086576120020126,8,2,114.17315224004025
16,"(3,1)",0.9,72.9226650899669,6,2,149.8453301799338
17,"(3,1)",0.9,73.09174142001083,7,2,150.18348284002167
18,"(3,1)",0.9,95.94851601990736,7,2,195.89703203981472
19,"(3,1)",0.9,73.09174142001083,7,2,150.18348284002167
20,"(3,1)",0.9,72.46111459643221,7,2,148.92222919286442
1,"(4,1)",0.1,65.83496043833584,8,1,133.66992087667168
2,"(4,1)",0.1,15.782766925039187,8,1,33.565533850078374
3,"(4,1)",0.1,99.92744973061812,7,1,201.85489946123624
4,"(4,1)",0.1,79.42732744498592,7,1,160.85465488997184
5,"(4,1)",0.1,64.2768158202893,8,1,130.5536316405786
