theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(15,1)",0.8,0.02,1,0.61,0.39,0.0,0.0,0.0,0.0
"(15,1)",0.8,0.02,2,0.49,0.47,0.04,0.0,0.0,0.0
"(15,1)",0.8,0.02,3,0.44,0.48,0.07,0.01,0.0,0.0
"(15,1)",0.8,0.02,4,0.42,0.42,0.14,0.02,0.0,0.0
"(15,1)",0.8,0.02,5,0.32,0.46,0.2,0.02,0.0,0.0
"(15,1)",0.8,0.02,6,0.29,0.47,0.19,0.05,0.0,0.0
"(15,1)",0.8,0.02,7,0.28,0.42,0.24,0.05,0.01,0.0
"(15,1)",0.8,0.02,8,0.25,0.41,0.25,0.08,0.01,0.0
"(15,1)",0.8,0.02,9,0.23,0.35,0.3,0.1,0.02,0.0
"(15,1)",0.8,0.02,10,0.21,0.32,0.31,0.13,0.03,0.0
"(15,1)",0.8,0.02,11,0.17,0.33,0.3,0.14,0.05,0.01
"(15,1)",0.8,0.02,12,0.14,0.33,0.27,0.19,0.06,0.01
"(15,1)",0.8,0.02,13,0.12,0.31,0.25,0.2,0.1,0.02
"(15,1)",0.8,0.02,14,0.08,0.31,0.27,0.2,0.08,0.06
"(15,1)",0.8,0.02,15,0.06,0.29,0.28,0.19,0.11,0.07
"(15,1)",0.8,0.02,16,0.06,0.24,0.3,0.18,0.13,0.09
"(15,1)",0.8,0.02,17,0.06,0.18,0.28,0.21,0.16,0.11
"(15,1)",0.8,0.02,18,0.06,0.16,0.28,0.17,0.2,0.13
"(15,1)",0.8,0.02,19,0.05,0.16,0.25,0.17,0.22,0.15
"(15,1)",0.8,0.02,20,0.05,0.16,0.22,0.19,0.16,0.22
"(15,1)",0.8,0.02,21,0.05,0.14,0.19,0.23,0.12,0.27
"(15,1)",0.8,0.02,22,0.05,0.08,0.22,0.22,0.14,0.29
"(15,1)",0.8,0.02,23,0.04,0.08,0.2,0.19,0.15,0.34
"(15,1)",0.8,0.02,24,0.03,0.08,0.19,0.19,0.14,0.37
"(15,1)",0.8,0.02,25,0.03,0.06,0.15,0.18,0.18,0.4
"(15,1)",0.8,0.02,26,0.02,0.06,0.11,0.2,0.16,0.45
"(15,1)",0.8,0.02,27,0.02,0.06,0.08,0.2,0.15,0.49
"(15,1)",0.8,0.02,28,0.02,0.04,0.08,0.18,0.16,0.52
"(15,1)",0.8,0.02,29,0.02,0.03,0.06,0.14,0.17,0.58
"(15,1)",0.8,0.02,30,0.02,0.01,0.07,0.09,0.21,0.6
"(15,1)",0.8,0.02,31,0.02,0.01,0.05,0.09,0.2,0.63
"(15,1)",0.8,0.02,32,0.02,0.01,0.03,0.08,0.19,0.67
"(15,1)",0.8,0.02,33,0.02,0.0,0.03,0.06,0.13,0.76
"(15,1)",0.8,0.02,34,0.01,0.01,0.02,0.03,0.1,0.83
"(15,1)",0.8,0.02,35,0.01,0.01,0.01,0.03,0.06,0.88
"(15,1)",0.8,0.02,36,0.01,0.0,0.02,0.02,0.04,0.91
"(15,1)",0.8,0.02,37,0.0,0.01,0.01,0.03,0.04,0.91
"(15,1)",0.8,0.02,38,0.0,0.0,0.02,0.03,0.03,0.92
"(15,1)",0.8,0.02,39,0.0,0.0,0.02,0.02,0.02,0.94
"(15,1)",0.8,0.02,40,0.0,0.0,0.02,0.0,0.04,0.94
"(15,1)",0.8,0.02,41,0.0,0.0,0.01,0.01,0.02,0.96
"(15,1)",0.8,0.02,42,0.0,0.0,0.0,0.01,0.03,0.96
"(15,1)",0.8,0.02,43,0.0,0.0,0.0,0.0,0.04,0.96
"(15,1)",0.8,0.02,44,0.0,0.0,0.0,0.0,0.04,0.96
"(15,1)",0.8,0.02,45,0.0,0.0,0.0,0.0,0.04,0.96
"(15,1)",0.8,0.02,46,0.0,0.0,0.0,0.0,0.03,0.97
"(15,1)",0.8,0.02,47,0.0,0.0,0.0,0.0,0.01,0.99
"(15,1)",0.8,0.02,48,0.0,0.0,0.0,0.0,0.0,1.0
"(15,1)",0.8,0.02,49,0.0,0.0,0.0,0.0,0.0,1.0
