theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(3,1)",0.4,0.02,1,23,5,True,0.8614611027626864
"(3,1)",0.4,0.02,2,17,5,True,0.8211376936578784
"(3,1)",0.4,0.02,3,23,5,True,0.7950278993172446
"(3,1)",0.4,0.02,4,25,5,True,0.841352128236847
"(3,1)",0.4,0.02,5,14,5,True,0.8663163704800074
"(3,1)",0.4,0.02,6,23,5,True,0.8008855187738763
"(3,1)",0.4,0.02,7,12,5,True,0.8690471381831402
"(3,1)",0.4,0.02,8,18,5,True,0.8410852713178295
"(3,1)",0.4,0.02,9,23,5,True,0.7891525149242373
"(3,1)",0.4,0.02,10,15,5,True,0.8509926651990832
"(3,1)",0.4,0.02,11,27,5,True,0.8137620867606983
"(3,1)",0.4,0.02,12,23,5,True,0.820752732208841
"(3,1)",0.4,0.02,13,70,1,False,0.3080510658970143
"(3,1)",0.4,0.02,14,16,5,True,0.8374393626246723
"(3,1)",0.4,0.02,15,18,5,True,0.861924325958445
"(3,1)",0.4,0.02,16,18,5,True,0.8074681560371618
"(3,1)",0.4,0.02,17,27,5,True,0.8074074074074074
"(3,1)",0.4,0.02,18,8,5,True,0.878048780487805
"(3,1)",0.4,0.02,19,12,5,True,0.874493927125506
"(3,1)",0.4,0.02,20,38,5,True,0.8410852713178295
"(3,1)",0.4,0.02,21,11,5,True,0.8700190085757583
"(3,1)",0.4,0.02,22,16,5,True,0.8516199908024713
"(3,1)",0.4,0.02,23,28,5,True,0.8068906848149723
"(3,1)",0.4,0.02,24,20,5,True,0.8539378778279857
"(3,1)",0.4,0.02,25,24,5,True,0.8382253068578016
"(3,1)",0.4,0.02,26,22,5,True,0.8614611027626864
"(3,1)",0.4,0.02,27,17,5,True,0.803670694504918
"(3,1)",0.4,0.02,28,18,5,True,0.8466344093140301
"(3,1)",0.4,0.02,29,28,5,True,0.797286729088809
"(3,1)",0.4,0.02,30,11,5,True,0.8566859363063609
"(3,1)",0.4,0.02,31,21,5,True,0.8318831515240707
"(3,1)",0.4,0.02,32,18,5,True,0.8186658203475121
"(3,1)",0.4,0.02,33,21,5,True,0.8297965927194861
"(3,1)",0.4,0.02,34,18,5,True,0.8526868553166357
"(3,1)",0.4,0.02,35,24,5,True,0.8568094838047232
"(3,1)",0.4,0.02,36,17,5,True,0.8548981325459538
"(3,1)",0.4,0.02,37,28,5,True,0.7976689382208451
"(3,1)",0.4,0.02,38,19,5,True,0.8532818532818532
"(3,1)",0.4,0.02,39,18,5,True,0.8494035669335934
"(3,1)",0.4,0.02,40,24,5,True,0.8513952284598372
"(3,1)",0.4,0.02,41,29,5,True,0.8406230636097519
"(3,1)",0.4,0.02,42,21,5,True,0.8233137829912024
"(3,1)",0.4,0.02,43,21,5,True,0.8062822458697807
"(3,1)",0.4,0.02,44,48,5,True,0.7390051672730134
"(3,1)",0.4,0.02,45,15,5,True,0.8341872416876095
"(3,1)",0.4,0.02,46,16,5,True,0.8559361893936426
"(3,1)",0.4,0.02,47,70,2,False,0.36525316987642414
"(3,1)",0.4,0.02,48,21,5,True,0.8037541333828678
"(3,1)",0.4,0.02,49,30,5,True,0.84765625
"(3,1)",0.4,0.02,50,18,5,True,0.8483427470452636
"(3,1)",0.4,0.02,51,48,5,True,0.7615005083657557
"(3,1)",0.4,0.02,52,31,5,True,0.7849171374151097
"(3,1)",0.4,0.02,53,15,5,True,0.864623320537428
"(3,1)",0.4,0.02,54,16,5,True,0.8488372093023256
"(3,1)",0.4,0.02,55,23,5,True,0.8092943955845734
"(3,1)",0.4,0.02,56,34,5,True,0.7897020055394267
"(3,1)",0.4,0.02,57,29,5,True,0.8700787401574802
"(3,1)",0.4,0.02,58,24,5,True,0.8307692307692307
"(3,1)",0.4,0.02,59,48,5,True,0.7385454110500325
"(3,1)",0.4,0.02,60,30,5,True,0.8305859001437894
"(3,1)",0.4,0.02,61,21,5,True,0.7950327014357411
"(3,1)",0.4,0.02,62,41,5,True,0.7463799185500367
"(3,1)",0.4,0.02,63,52,5,True,0.8494208494208494
"(3,1)",0.4,0.02,64,23,5,True,0.7956204379562044
"(3,1)",0.4,0.02,65,22,5,True,0.8350255451952812
"(3,1)",0.4,0.02,66,25,5,True,0.7722800452730376
"(3,1)",0.4,0.02,67,19,5,True,0.8515625
"(3,1)",0.4,0.02,68,37,5,True,0.8566413791758488
"(3,1)",0.4,0.02,69,20,5,True,0.8536801533483109
"(3,1)",0.4,0.02,70,20,5,True,0.8623188405797102
"(3,1)",0.4,0.02,71,26,5,True,0.7641613209656641
"(3,1)",0.4,0.02,72,23,5,True,0.7937849869368657
"(3,1)",0.4,0.02,73,18,5,True,0.7920109252304541
"(3,1)",0.4,0.02,74,39,5,True,0.7969147406834016
"(3,1)",0.4,0.02,75,70,0,False,0.19409386669014392
"(3,1)",0.4,0.02,76,70,1,False,0.250305879393337
"(3,1)",0.4,0.02,77,20,5,True,0.869970925663995
"(3,1)",0.4,0.02,78,13,5,True,0.8671875
"(3,1)",0.4,0.02,79,28,5,True,0.8051737503516974
"(3,1)",0.4,0.02,80,11,5,True,0.8632007413116047
"(3,1)",0.4,0.02,81,25,5,True,0.8377022450771353
"(3,1)",0.4,0.02,82,18,5,True,0.8458107928975155
"(3,1)",0.4,0.02,83,19,5,True,0.8446866485013624
"(3,1)",0.4,0.02,84,17,5,True,0.859978314886069
"(3,1)",0.4,0.02,85,12,5,True,0.8490566037735849
"(3,1)",0.4,0.02,86,17,5,True,0.8552188552188553
"(3,1)",0.4,0.02,87,23,5,True,0.8790322580645162
"(3,1)",0.4,0.02,88,28,5,True,0.7769378984471911
"(3,1)",0.4,0.02,89,17,5,True,0.8588173467298915
"(3,1)",0.4,0.02,90,17,5,True,0.8663163704800074
"(3,1)",0.4,0.02,91,20,5,True,0.8220716360116166
"(3,1)",0.4,0.02,92,23,5,True,0.8120300751879699
"(3,1)",0.4,0.02,93,36,5,True,0.8564777122679488
