theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(4,1)",0.8,0.02,1,0.59,0.41,0.0,0.0,0.0,0.0
"(4,1)",0.8,0.02,2,0.51,0.46,0.03,0.0,0.0,0.0
"(4,1)",0.8,0.02,3,0.4,0.52,0.08,0.0,0.0,0.0
"(4,1)",0.8,0.02,4,0.31,0.54,0.14,0.01,0.0,0.0
"(4,1)",0.8,0.02,5,0.27,0.52,0.18,0.03,0.0,0.0
"(4,1)",0.8,0.02,6,0.22,0.48,0.26,0.04,0.0,0.0
"(4,1)",0.8,0.02,7,0.2,0.44,0.32,0.04,0.0,0.0
"(4,1)",0.8,0.02,8,0.19,0.4,0.37,0.04,0.0,0.0
"(4,1)",0.8,0.02,9,0.18,0.35,0.39,0.07,0.01,0.0
"(4,1)",0.8,0.02,10,0.14,0.33,0.41,0.1,0.02,0.0
"(4,1)",0.8,0.02,11,0.13,0.29,0.37,0.17,0.03,0.01
"(4,1)",0.8,0.02,12,0.13,0.26,0.33,0.23,0.04,0.01
"(4,1)",0.8,0.02,13,0.12,0.22,0.33,0.24,0.08,0.01
"(4,1)",0.8,0.02,14,0.1,0.21,0.3,0.25,0.1,0.04
"(4,1)",0.8,0.02,15,0.09,0.21,0.24,0.27,0.14,0.05
"(4,1)",0.8,0.02,16,0.09,0.2,0.21,0.28,0.17,0.05
"(4,1)",0.8,0.02,17,0.09,0.18,0.22,0.25,0.16,0.1
"(4,1)",0.8,0.02,18,0.09,0.16,0.21,0.24,0.15,0.15
"(4,1)",0.8,0.02,19,0.09,0.14,0.18,0.25,0.12,0.22
"(4,1)",0.8,0.02,20,0.09,0.14,0.14,0.22,0.18,0.23
"(4,1)",0.8,0.02,21,0.09,0.14,0.11,0.24,0.18,0.24
"(4,1)",0.8,0.02,22,0.09,0.14,0.1,0.19,0.23,0.25
"(4,1)",0.8,0.02,23,0.09,0.14,0.09,0.18,0.15,0.35
"(4,1)",0.8,0.02,24,0.09,0.14,0.09,0.15,0.13,0.4
"(4,1)",0.8,0.02,25,0.08,0.15,0.08,0.12,0.14,0.43
"(4,1)",0.8,0.02,26,0.06,0.16,0.09,0.11,0.09,0.49
"(4,1)",0.8,0.02,27,0.06,0.15,0.09,0.11,0.06,0.53
"(4,1)",0.8,0.02,28,0.06,0.13,0.09,0.09,0.08,0.55
"(4,1)",0.8,0.02,29,0.06,0.13,0.07,0.1,0.07,0.57
"(4,1)",0.8,0.02,30,0.06,0.13,0.07,0.09,0.04,0.61
"(4,1)",0.8,0.02,31,0.06,0.13,0.04,0.11,0.02,0.64
"(4,1)",0.8,0.02,32,0.06,0.13,0.03,0.12,0.02,0.64
"(4,1)",0.8,0.02,33,0.05,0.13,0.04,0.11,0.01,0.66
"(4,1)",0.8,0.02,34,0.05,0.12,0.05,0.11,0.01,0.66
"(4,1)",0.8,0.02,35,0.05,0.12,0.05,0.09,0.02,0.67
"(4,1)",0.8,0.02,36,0.05,0.12,0.05,0.08,0.02,0.68
"(4,1)",0.8,0.02,37,0.05,0.12,0.04,0.07,0.04,0.68
"(4,1)",0.8,0.02,38,0.05,0.12,0.03,0.07,0.05,0.68
"(4,1)",0.8,0.02,39,0.05,0.12,0.03,0.06,0.05,0.69
"(4,1)",0.8,0.02,40,0.05,0.12,0.02,0.07,0.03,0.71
"(4,1)",0.8,0.02,41,0.05,0.12,0.02,0.06,0.04,0.71
"(4,1)",0.8,0.02,42,0.05,0.12,0.02,0.04,0.04,0.73
"(4,1)",0.8,0.02,43,0.05,0.12,0.02,0.04,0.03,0.74
"(4,1)",0.8,0.02,44,0.05,0.1,0.04,0.04,0.03,0.74
"(4,1)",0.8,0.02,45,0.05,0.1,0.03,0.05,0.03,0.74
"(4,1)",0.8,0.02,46,0.05,0.1,0.03,0.05,0.02,0.75
"(4,1)",0.8,0.02,47,0.05,0.1,0.02,0.06,0.02,0.75
"(4,1)",0.8,0.02,48,0.05,0.1,0.02,0.06,0.02,0.75
"(4,1)",0.8,0.02,49,0.05,0.1,0.02,0.06,0.02,0.75
"(4,1)",0.8,0.02,50,0.05,0.1,0.02,0.06,0.01,0.76
"(4,1)",0.8,0.02,51,0.05,0.1,0.02,0.06,0.01,0.76
"(4,1)",0.8,0.02,52,0.05,0.1,0.02,0.05,0.02,0.76
"(4,1)",0.8,0.02,53,0.05,0.1,0.02,0.05,0.02,0.76
"(4,1)",0.8,0.02,54,0.05,0.1,0.02,0.05,0.01,0.77
"(4,1)",0.8,0.02,55,0.04,0.11,0.02,0.05,0.01,0.77
"(4,1)",0.8,0.02,56,0.04,0.11,0.02,0.04,0.01,0.78
"(4,1)",0.8,0.02,57,0.04,0.11,0.02,0.03,0.02,0.78
"(4,1)",0.8,0.02,58,0.03,0.12,0.02,0.03,0.02,0.78
"(4,1)",0.8,0.02,59,0.03,0.12,0.02,0.03,0.02,0.78
"(4,1)",0.8,0.02,60,0.03,0.11,0.03,0.03,0.01,0.79
"(4,1)",0.8,0.02,61,0.03,0.11,0.03,0.03,0.0,0.8
"(4,1)",0.8,0.02,62,0.03,0.11,0.02,0.04,0.0,0.8
"(4,1)",0.8,0.02,63,0.03,0.11,0.02,0.03,0.01,0.8
"(4,1)",0.8,0.02,64,0.03,0.11,0.02,0.03,0.01,0.8
"(4,1)",0.8,0.02,65,0.03,0.11,0.02,0.03,0.01,0.8
"(4,1)",0.8,0.02,66,0.03,0.11,0.02,0.02,0.02,0.8
"(4,1)",0.8,0.02,67,0.03,0.11,0.02,0.02,0.01,0.81
"(4,1)",0.8,0.02,68,0.03,0.11,0.02,0.02,0.01,0.81
"(4,1)",0.8,0.02,69,0.03,0.11,0.02,0.02,0.01,0.81
