theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,3)",0.7,0.02,1,0.56,0.44,0.0,0.0,0.0,0.0
"(1,3)",0.7,0.02,2,0.36,0.61,0.03,0.0,0.0,0.0
"(1,3)",0.7,0.02,3,0.27,0.66,0.06,0.01,0.0,0.0
"(1,3)",0.7,0.02,4,0.21,0.62,0.15,0.01,0.01,0.0
"(1,3)",0.7,0.02,5,0.2,0.54,0.19,0.06,0.01,0.0
"(1,3)",0.7,0.02,6,0.17,0.5,0.24,0.06,0.02,0.01
"(1,3)",0.7,0.02,7,0.15,0.42,0.32,0.07,0.03,0.01
"(1,3)",0.7,0.02,8,0.15,0.39,0.29,0.13,0.03,0.01
"(1,3)",0.7,0.02,9,0.14,0.35,0.3,0.16,0.04,0.01
"(1,3)",0.7,0.02,10,0.13,0.34,0.28,0.17,0.07,0.01
"(1,3)",0.7,0.02,11,0.13,0.27,0.31,0.19,0.07,0.03
"(1,3)",0.7,0.02,12,0.13,0.27,0.3,0.17,0.09,0.04
"(1,3)",0.7,0.02,13,0.11,0.28,0.26,0.19,0.11,0.05
"(1,3)",0.7,0.02,14,0.09,0.28,0.25,0.18,0.14,0.06
"(1,3)",0.7,0.02,15,0.08,0.26,0.27,0.13,0.19,0.07
"(1,3)",0.7,0.02,16,0.08,0.24,0.29,0.11,0.18,0.1
"(1,3)",0.7,0.02,17,0.08,0.21,0.3,0.13,0.14,0.14
"(1,3)",0.7,0.02,18,0.08,0.21,0.27,0.15,0.12,0.17
"(1,3)",0.7,0.02,19,0.08,0.2,0.24,0.18,0.1,0.2
"(1,3)",0.7,0.02,20,0.08,0.2,0.22,0.17,0.11,0.22
"(1,3)",0.7,0.02,21,0.07,0.19,0.23,0.18,0.07,0.26
"(1,3)",0.7,0.02,22,0.07,0.19,0.19,0.19,0.1,0.26
"(1,3)",0.7,0.02,23,0.07,0.17,0.18,0.2,0.11,0.27
"(1,3)",0.7,0.02,24,0.07,0.17,0.17,0.19,0.11,0.29
"(1,3)",0.7,0.02,25,0.06,0.18,0.17,0.18,0.1,0.31
"(1,3)",0.7,0.02,26,0.04,0.2,0.15,0.18,0.1,0.33
"(1,3)",0.7,0.02,27,0.04,0.2,0.13,0.16,0.1,0.37
"(1,3)",0.7,0.02,28,0.04,0.2,0.13,0.13,0.11,0.39
"(1,3)",0.7,0.02,29,0.04,0.2,0.13,0.13,0.1,0.4
"(1,3)",0.7,0.02,30,0.04,0.2,0.12,0.14,0.09,0.41
"(1,3)",0.7,0.02,31,0.04,0.19,0.13,0.12,0.08,0.44
"(1,3)",0.7,0.02,32,0.04,0.19,0.11,0.14,0.07,0.45
"(1,3)",0.7,0.02,33,0.04,0.19,0.1,0.15,0.06,0.46
"(1,3)",0.7,0.02,34,0.04,0.18,0.11,0.15,0.06,0.46
"(1,3)",0.7,0.02,35,0.04,0.17,0.12,0.14,0.07,0.46
"(1,3)",0.7,0.02,36,0.04,0.16,0.12,0.13,0.06,0.49
"(1,3)",0.7,0.02,37,0.04,0.16,0.11,0.14,0.03,0.52
"(1,3)",0.7,0.02,38,0.04,0.16,0.11,0.12,0.05,0.52
"(1,3)",0.7,0.02,39,0.04,0.15,0.12,0.09,0.07,0.53
"(1,3)",0.7,0.02,40,0.04,0.14,0.13,0.08,0.07,0.54
"(1,3)",0.7,0.02,41,0.04,0.14,0.11,0.1,0.07,0.54
"(1,3)",0.7,0.02,42,0.04,0.13,0.12,0.09,0.06,0.56
"(1,3)",0.7,0.02,43,0.04,0.12,0.12,0.1,0.06,0.56
"(1,3)",0.7,0.02,44,0.04,0.12,0.12,0.09,0.04,0.59
"(1,3)",0.7,0.02,45,0.04,0.12,0.11,0.1,0.03,0.6
