theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(5,1)",0.5,0.02,1,0.7,0.3,0.0,0.0,0.0,0.0
"(5,1)",0.5,0.02,2,0.34,0.66,0.0,0.0,0.0,0.0
"(5,1)",0.5,0.02,3,0.21,0.67,0.12,0.0,0.0,0.0
"(5,1)",0.5,0.02,4,0.19,0.47,0.29,0.05,0.0,0.0
"(5,1)",0.5,0.02,5,0.16,0.36,0.36,0.11,0.01,0.0
"(5,1)",0.5,0.02,6,0.14,0.31,0.35,0.18,0.02,0.0
"(5,1)",0.5,0.02,7,0.13,0.29,0.32,0.23,0.02,0.01
"(5,1)",0.5,0.02,8,0.11,0.26,0.31,0.25,0.06,0.01
"(5,1)",0.5,0.02,9,0.11,0.21,0.3,0.28,0.09,0.01
"(5,1)",0.5,0.02,10,0.08,0.2,0.29,0.31,0.11,0.01
"(5,1)",0.5,0.02,11,0.06,0.22,0.24,0.31,0.13,0.04
"(5,1)",0.5,0.02,12,0.06,0.19,0.22,0.33,0.15,0.05
"(5,1)",0.5,0.02,13,0.06,0.16,0.22,0.3,0.21,0.05
"(5,1)",0.5,0.02,14,0.06,0.14,0.2,0.27,0.25,0.08
"(5,1)",0.5,0.02,15,0.06,0.13,0.17,0.25,0.24,0.15
"(5,1)",0.5,0.02,16,0.06,0.13,0.14,0.19,0.25,0.23
"(5,1)",0.5,0.02,17,0.05,0.12,0.15,0.16,0.23,0.29
"(5,1)",0.5,0.02,18,0.04,0.11,0.16,0.16,0.15,0.38
"(5,1)",0.5,0.02,19,0.04,0.1,0.14,0.15,0.15,0.42
"(5,1)",0.5,0.02,20,0.03,0.09,0.12,0.15,0.17,0.44
"(5,1)",0.5,0.02,21,0.03,0.08,0.13,0.11,0.16,0.49
"(5,1)",0.5,0.02,22,0.03,0.08,0.11,0.1,0.17,0.51
"(5,1)",0.5,0.02,23,0.02,0.08,0.11,0.08,0.17,0.54
"(5,1)",0.5,0.02,24,0.02,0.07,0.11,0.07,0.17,0.56
"(5,1)",0.5,0.02,25,0.02,0.06,0.09,0.06,0.09,0.68
"(5,1)",0.5,0.02,26,0.02,0.06,0.09,0.06,0.07,0.7
"(5,1)",0.5,0.02,27,0.02,0.06,0.08,0.07,0.07,0.7
"(5,1)",0.5,0.02,28,0.02,0.06,0.07,0.07,0.07,0.71
"(5,1)",0.5,0.02,29,0.02,0.04,0.09,0.05,0.06,0.74
"(5,1)",0.5,0.02,30,0.02,0.04,0.08,0.06,0.05,0.75
"(5,1)",0.5,0.02,31,0.01,0.05,0.07,0.06,0.05,0.76
"(5,1)",0.5,0.02,32,0.01,0.05,0.07,0.04,0.04,0.79
"(5,1)",0.5,0.02,33,0.01,0.05,0.06,0.03,0.05,0.8
"(5,1)",0.5,0.02,34,0.01,0.05,0.06,0.03,0.03,0.82
"(5,1)",0.5,0.02,35,0.01,0.05,0.05,0.03,0.02,0.84
"(5,1)",0.5,0.02,36,0.01,0.05,0.04,0.03,0.02,0.85
"(5,1)",0.5,0.02,37,0.01,0.05,0.04,0.03,0.02,0.85
