theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(15,1)",0.6,0.02,1,24,5,True,0.949919224555735
"(15,1)",0.6,0.02,2,19,5,True,0.9447944028390848
"(15,1)",0.6,0.02,3,20,5,True,0.9408
"(15,1)",0.6,0.02,4,29,5,True,0.9173527037933817
"(15,1)",0.6,0.02,5,24,5,True,0.9246794871794872
"(15,1)",0.6,0.02,6,34,5,True,0.9319638234450508
"(15,1)",0.6,0.02,7,20,5,True,0.9387096774193548
"(15,1)",0.6,0.02,8,26,5,True,0.941747572815534
"(15,1)",0.6,0.02,9,41,5,True,0.932475884244373
"(15,1)",0.6,0.02,10,34,5,True,0.9116719242902208
"(15,1)",0.6,0.02,11,25,5,True,0.9363107146617728
"(15,1)",0.6,0.02,12,24,5,True,0.9369090316269971
"(15,1)",0.6,0.02,13,48,5,True,0.913249211356467
"(15,1)",0.6,0.02,14,19,5,True,0.9499217527386541
"(15,1)",0.6,0.02,15,22,5,True,0.9462314519925193
"(15,1)",0.6,0.02,16,21,5,True,0.932403686112126
"(15,1)",0.6,0.02,17,31,5,True,0.9164145658263306
"(15,1)",0.6,0.02,18,17,5,True,0.9434213368259001
"(15,1)",0.6,0.02,19,22,5,True,0.9416547613351288
"(15,1)",0.6,0.02,20,20,5,True,0.9444444444444444
"(15,1)",0.6,0.02,21,31,5,True,0.9178807947019868
"(15,1)",0.6,0.02,22,25,5,True,0.9188758278554681
"(15,1)",0.6,0.02,23,25,5,True,0.9215670381627828
"(15,1)",0.6,0.02,24,9,5,True,0.9489291598023063
"(15,1)",0.6,0.02,25,21,5,True,0.9476045048993997
"(15,1)",0.6,0.02,26,23,5,True,0.9491803278688524
"(15,1)",0.6,0.02,27,29,5,True,0.9222222222222223
"(15,1)",0.6,0.02,28,22,5,True,0.9260450160771704
"(15,1)",0.6,0.02,29,17,5,True,0.9466475345682234
"(15,1)",0.6,0.02,30,23,5,True,0.9351537939403001
"(15,1)",0.6,0.02,31,27,5,True,0.9451917233610506
"(15,1)",0.6,0.02,32,21,5,True,0.9448051948051949
"(15,1)",0.6,0.02,33,16,5,True,0.946078431372549
"(15,1)",0.6,0.02,34,24,5,True,0.9306451612903226
"(15,1)",0.6,0.02,35,29,5,True,0.9310022140166686
"(15,1)",0.6,0.02,36,22,5,True,0.9284823020117137
"(15,1)",0.6,0.02,37,19,5,True,0.9490968801313628
"(15,1)",0.6,0.02,38,30,5,True,0.92776886035313
"(15,1)",0.6,0.02,39,9,5,True,0.9497781832182337
"(15,1)",0.6,0.02,40,14,5,True,0.9491803278688524
"(15,1)",0.6,0.02,41,27,5,True,0.949059241553879
"(15,1)",0.6,0.02,42,27,5,True,0.9295996805430768
"(15,1)",0.6,0.02,43,12,5,True,0.94995148771022
"(15,1)",0.6,0.02,44,17,5,True,0.9479587306920769
"(15,1)",0.6,0.02,45,14,5,True,0.9429967426710097
"(15,1)",0.6,0.02,46,23,5,True,0.9190820424555364
"(15,1)",0.6,0.02,47,34,5,True,0.9405833606014717
"(15,1)",0.6,0.02,48,21,5,True,0.944814619890091
"(15,1)",0.6,0.02,49,15,5,True,0.9403044412333617
"(15,1)",0.6,0.02,50,27,5,True,0.9246794871794872
"(15,1)",0.6,0.02,51,31,5,True,0.9281150159744409
"(15,1)",0.6,0.02,52,27,5,True,0.9246861308999192
"(15,1)",0.6,0.02,53,19,5,True,0.9281150159744409
"(15,1)",0.6,0.02,54,16,5,True,0.9393633485754485
"(15,1)",0.6,0.02,55,27,5,True,0.932267287402272
"(15,1)",0.6,0.02,56,31,5,True,0.9490006807518435
"(15,1)",0.6,0.02,57,20,5,True,0.9346620688658035
"(15,1)",0.6,0.02,58,17,5,True,0.9498533676825613
"(15,1)",0.6,0.02,59,19,5,True,0.9509803921568627
"(15,1)",0.6,0.02,60,28,5,True,0.9128799543132756
"(15,1)",0.6,0.02,61,38,5,True,0.920886075949367
"(15,1)",0.6,0.02,62,18,5,True,0.9285714285714286
"(15,1)",0.6,0.02,63,27,5,True,0.9298671849692258
"(15,1)",0.6,0.02,64,32,5,True,0.9433518118815051
"(15,1)",0.6,0.02,65,27,5,True,0.9268110530246453
"(15,1)",0.6,0.02,66,30,5,True,0.946078431372549
"(15,1)",0.6,0.02,67,27,5,True,0.9450726978998385
"(15,1)",0.6,0.02,68,28,5,True,0.9383662803908203
"(15,1)",0.6,0.02,69,20,5,True,0.9481398691744496
"(15,1)",0.6,0.02,70,32,5,True,0.9137206637524933
"(15,1)",0.6,0.02,71,29,5,True,0.9474837511606313
"(15,1)",0.6,0.02,72,29,5,True,0.9401294498381877
"(15,1)",0.6,0.02,73,13,5,True,0.9415326654679339
"(15,1)",0.6,0.02,74,25,5,True,0.9454387841676196
"(15,1)",0.6,0.02,75,21,5,True,0.9446254071661238
"(15,1)",0.6,0.02,76,37,5,True,0.9232207403714321
"(15,1)",0.6,0.02,77,21,5,True,0.9492635024549917
"(15,1)",0.6,0.02,78,33,5,True,0.9301626656680312
"(15,1)",0.6,0.02,79,28,5,True,0.9196573017066556
"(15,1)",0.6,0.02,80,19,5,True,0.9471872190882614
"(15,1)",0.6,0.02,81,21,5,True,0.946078431372549
"(15,1)",0.6,0.02,82,25,5,True,0.9505766062602965
"(15,1)",0.6,0.02,83,22,5,True,0.9486804858003836
"(15,1)",0.6,0.02,84,15,5,True,0.9508196721311475
"(15,1)",0.6,0.02,85,32,5,True,0.9278846153846154
"(15,1)",0.6,0.02,86,16,5,True,0.9488448844884487
"(15,1)",0.6,0.02,87,18,5,True,0.9474548440065682
"(15,1)",0.6,0.02,88,24,5,True,0.937699680511182
"(15,1)",0.6,0.02,89,20,5,True,0.9447154471544715
