theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,2)",0.1,0.02,1,41,5,True,0.726027397260274
"(1,2)",0.1,0.02,2,70,1,False,0.2938847338319402
"(1,2)",0.1,0.02,3,70,2,False,0.220202725925504
"(1,2)",0.1,0.02,4,35,5,True,0.7297297297297297
"(1,2)",0.1,0.02,5,28,5,True,0.6932724170521726
"(1,2)",0.1,0.02,6,70,0,False,0.053097253938187226
"(1,2)",0.1,0.02,7,31,5,True,0.7235023041474654
"(1,2)",0.1,0.02,8,70,0,False,0.0577116758696754
"(1,2)",0.1,0.02,9,36,5,True,0.7073761467889907
"(1,2)",0.1,0.02,10,70,0,False,0.04829812763292245
"(1,2)",0.1,0.02,11,70,2,False,0.42593469001419776
"(1,2)",0.1,0.02,12,70,1,False,0.09079864510692293
"(1,2)",0.1,0.02,13,70,0,False,0.05315085657633525
"(1,2)",0.1,0.02,14,70,0,False,0.04884905042032271
"(1,2)",0.1,0.02,15,70,0,False,0.061341171389393746
"(1,2)",0.1,0.02,16,39,5,True,0.7272727272727273
"(1,2)",0.1,0.02,17,19,5,True,0.7235023041474654
"(1,2)",0.1,0.02,18,70,1,False,0.07622727583513482
"(1,2)",0.1,0.02,19,28,5,True,0.7104072398190044
"(1,2)",0.1,0.02,20,35,5,True,0.7235023041474654
"(1,2)",0.1,0.02,21,70,1,False,0.0697332367775012
"(1,2)",0.1,0.02,22,17,5,True,0.646962249638047
"(1,2)",0.1,0.02,23,56,5,True,0.726027397260274
"(1,2)",0.1,0.02,24,32,5,True,0.7235023041474654
"(1,2)",0.1,0.02,25,24,5,True,0.7297297297297297
"(1,2)",0.1,0.02,26,39,5,True,0.7222222222222222
"(1,2)",0.1,0.02,27,25,5,True,0.7020969485531849
"(1,2)",0.1,0.02,28,31,5,True,0.6965475811012295
"(1,2)",0.1,0.02,29,20,5,True,0.7205240174672489
"(1,2)",0.1,0.02,30,70,1,False,0.0737087316308421
"(1,2)",0.1,0.02,31,26,5,True,0.7285067873303167
"(1,2)",0.1,0.02,32,30,5,True,0.6572060533128994
"(1,2)",0.1,0.02,33,70,0,False,0.05749137508284966
"(1,2)",0.1,0.02,34,70,0,False,0.04893034017142002
"(1,2)",0.1,0.02,35,69,5,True,0.7051035146846413
"(1,2)",0.1,0.02,36,23,5,True,0.6869565217391305
"(1,2)",0.1,0.02,37,70,0,False,0.0560147486821814
"(1,2)",0.1,0.02,38,70,1,False,0.0958764728650935
"(1,2)",0.1,0.02,39,70,0,False,0.06712067600689475
"(1,2)",0.1,0.02,40,32,5,True,0.7272727272727273
"(1,2)",0.1,0.02,41,29,5,True,0.711111111111111
"(1,2)",0.1,0.02,42,38,5,True,0.7074863658899355
"(1,2)",0.1,0.02,43,37,5,True,0.7162162162162161
"(1,2)",0.1,0.02,44,33,5,True,0.7085201793721972
"(1,2)",0.1,0.02,45,22,5,True,0.7272727272727273
"(1,2)",0.1,0.02,46,16,5,True,0.69717490894147
"(1,2)",0.1,0.02,47,32,5,True,0.726027397260274
"(1,2)",0.1,0.02,48,44,5,True,0.7174887892376681
"(1,2)",0.1,0.02,49,35,5,True,0.7209302325581396
"(1,2)",0.1,0.02,50,20,5,True,0.6889562620877856
"(1,2)",0.1,0.02,51,19,5,True,0.7272727272727273
"(1,2)",0.1,0.02,52,58,5,True,0.6748688617769452
"(1,2)",0.1,0.02,53,12,5,True,0.7321428571428571
"(1,2)",0.1,0.02,54,24,5,True,0.7112683023347843
"(1,2)",0.1,0.02,55,70,0,False,0.05960677204685392
"(1,2)",0.1,0.02,56,70,0,False,0.06037786527975151
"(1,2)",0.1,0.02,57,21,5,True,0.7247706422018348
"(1,2)",0.1,0.02,58,31,5,True,0.7222222222222222
"(1,2)",0.1,0.02,59,31,5,True,0.7235023041474654
"(1,2)",0.1,0.02,60,24,5,True,0.7285067873303167
"(1,2)",0.1,0.02,61,25,5,True,0.6929824561403509
"(1,2)",0.1,0.02,62,20,5,True,0.690828989874589
"(1,2)",0.1,0.02,63,33,5,True,0.726027397260274
"(1,2)",0.1,0.02,64,47,5,True,0.7227272727272728
"(1,2)",0.1,0.02,65,28,5,True,0.7123287671232876
"(1,2)",0.1,0.02,66,70,0,False,0.0457821436591662
"(1,2)",0.1,0.02,67,25,5,True,0.7123287671232876
"(1,2)",0.1,0.02,68,31,5,True,0.726027397260274
"(1,2)",0.1,0.02,69,51,5,True,0.6782608695652174
"(1,2)",0.1,0.02,70,57,5,True,0.6610878661087866
"(1,2)",0.1,0.02,71,33,5,True,0.7235023041474654
"(1,2)",0.1,0.02,72,63,5,True,0.7020969485531849
"(1,2)",0.1,0.02,73,32,5,True,0.7157505203916428
"(1,2)",0.1,0.02,74,34,5,True,0.726027397260274
"(1,2)",0.1,0.02,75,70,1,False,0.39874984592428264
"(1,2)",0.1,0.02,76,12,5,True,0.7123287671232876
"(1,2)",0.1,0.02,77,43,5,True,0.7285067873303167
"(1,2)",0.1,0.02,78,19,5,True,0.6885245901639343
"(1,2)",0.1,0.02,79,70,1,False,0.07259063953704684
"(1,2)",0.1,0.02,80,29,5,True,0.7209302325581396
"(1,2)",0.1,0.02,81,70,1,False,0.07796782342083752
"(1,2)",0.1,0.02,82,14,5,True,0.7162162162162161
"(1,2)",0.1,0.02,83,33,5,True,0.7235023041474654
"(1,2)",0.1,0.02,84,54,5,True,0.7235023041474654
"(1,2)",0.1,0.02,85,16,5,True,0.6793627293999867
"(1,2)",0.1,0.02,86,37,5,True,0.7235023041474654
"(1,2)",0.1,0.02,87,27,5,True,0.6960352422907489
"(1,2)",0.1,0.02,88,18,5,True,0.694941331950454
"(1,2)",0.1,0.02,89,16,5,True,0.7123287671232876
"(1,2)",0.1,0.02,90,70,1,False,0.0993424278905755
"(1,2)",0.1,0.02,91,63,5,True,0.7123084021120623
"(1,2)",0.1,0.02,92,18,5,True,0.7222222222222222
"(1,2)",0.1,0.02,93,14,5,True,0.7133928571428572
"(1,2)",0.1,0.02,94,28,5,True,0.7029627701641264
"(1,2)",0.1,0.02,95,27,5,True,0.704932651241376
"(1,2)",0.1,0.02,96,36,5,True,0.726027397260274
"(1,2)",0.1,0.02,97,70,4,False,0.6846289752650178
"(1,2)",0.1,0.02,98,19,5,True,0.7235023041474654
"(1,2)",0.1,0.02,99,8,5,True,0.7152109224575529
"(1,2)",0.1,0.02,100,52,5,True,0.7164310954063605
