theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(3,1)",0.1,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(3,1)",0.1,0.02,2,0.99,0.01,0.0,0.0,0.0,0.0
"(3,1)",0.1,0.02,3,0.97,0.03,0.0,0.0,0.0,0.0
"(3,1)",0.1,0.02,4,0.82,0.18,0.0,0.0,0.0,0.0
"(3,1)",0.1,0.02,5,0.7,0.27,0.03,0.0,0.0,0.0
"(3,1)",0.1,0.02,6,0.56,0.3,0.12,0.02,0.0,0.0
"(3,1)",0.1,0.02,7,0.43,0.32,0.18,0.07,0.0,0.0
"(3,1)",0.1,0.02,8,0.35,0.29,0.21,0.13,0.02,0.0
"(3,1)",0.1,0.02,9,0.23,0.31,0.19,0.21,0.05,0.01
"(3,1)",0.1,0.02,10,0.15,0.3,0.16,0.19,0.16,0.04
"(3,1)",0.1,0.02,11,0.13,0.24,0.14,0.19,0.18,0.12
"(3,1)",0.1,0.02,12,0.1,0.22,0.14,0.12,0.22,0.2
"(3,1)",0.1,0.02,13,0.08,0.2,0.08,0.13,0.22,0.29
"(3,1)",0.1,0.02,14,0.07,0.18,0.07,0.12,0.18,0.38
"(3,1)",0.1,0.02,15,0.07,0.15,0.07,0.07,0.16,0.48
"(3,1)",0.1,0.02,16,0.07,0.13,0.02,0.09,0.14,0.55
"(3,1)",0.1,0.02,17,0.06,0.12,0.02,0.07,0.11,0.62
"(3,1)",0.1,0.02,18,0.06,0.11,0.03,0.02,0.1,0.68
"(3,1)",0.1,0.02,19,0.05,0.1,0.04,0.02,0.06,0.73
"(3,1)",0.1,0.02,20,0.05,0.09,0.02,0.05,0.04,0.75
"(3,1)",0.1,0.02,21,0.05,0.09,0.02,0.02,0.05,0.77
"(3,1)",0.1,0.02,22,0.04,0.1,0.0,0.02,0.03,0.81
"(3,1)",0.1,0.02,23,0.03,0.09,0.02,0.0,0.04,0.82
"(3,1)",0.1,0.02,24,0.03,0.08,0.01,0.02,0.01,0.85
"(3,1)",0.1,0.02,25,0.03,0.07,0.02,0.01,0.01,0.86
"(3,1)",0.1,0.02,26,0.03,0.06,0.02,0.01,0.01,0.87
"(3,1)",0.1,0.02,27,0.02,0.05,0.03,0.02,0.01,0.87
"(3,1)",0.1,0.02,28,0.02,0.05,0.01,0.04,0.0,0.88
"(3,1)",0.1,0.02,29,0.02,0.04,0.01,0.03,0.02,0.88
"(3,1)",0.1,0.02,30,0.02,0.04,0.0,0.03,0.01,0.9
"(3,1)",0.1,0.02,31,0.02,0.04,0.0,0.03,0.01,0.9
"(3,1)",0.1,0.02,32,0.02,0.04,0.0,0.02,0.01,0.91
"(3,1)",0.1,0.02,33,0.02,0.04,0.0,0.01,0.02,0.91
"(3,1)",0.1,0.02,34,0.02,0.04,0.0,0.01,0.01,0.92
"(3,1)",0.1,0.02,35,0.02,0.03,0.01,0.01,0.01,0.92
"(3,1)",0.1,0.02,36,0.02,0.03,0.01,0.01,0.0,0.93
"(3,1)",0.1,0.02,37,0.02,0.03,0.01,0.01,0.0,0.93
"(3,1)",0.1,0.02,38,0.02,0.03,0.0,0.02,0.0,0.93
"(3,1)",0.1,0.02,39,0.02,0.03,0.0,0.01,0.01,0.93
"(3,1)",0.1,0.02,40,0.02,0.03,0.0,0.01,0.0,0.94
"(3,1)",0.1,0.02,41,0.02,0.03,0.0,0.01,0.0,0.94
"(3,1)",0.1,0.02,42,0.02,0.03,0.0,0.01,0.0,0.94
"(3,1)",0.1,0.02,43,0.02,0.03,0.0,0.01,0.0,0.94
"(3,1)",0.1,0.02,44,0.02,0.03,0.0,0.01,0.0,0.94
"(3,1)",0.1,0.02,45,0.02,0.03,0.0,0.01,0.0,0.94
