theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(15,1)",0.9,0.02,1,30,5,True,0.9492635024549917
"(15,1)",0.9,0.02,2,21,5,True,0.9444357728251149
"(15,1)",0.9,0.02,3,25,5,True,0.9329297559077249
"(15,1)",0.9,0.02,4,19,5,True,0.9426879166138105
"(15,1)",0.9,0.02,5,35,5,True,0.9016935416407765
"(15,1)",0.9,0.02,6,14,5,True,0.9478782903518608
"(15,1)",0.9,0.02,7,25,5,True,0.9238095238095237
"(15,1)",0.9,0.02,8,14,5,True,0.9464285714285714
"(15,1)",0.9,0.02,9,45,5,True,0.9216
"(15,1)",0.9,0.02,10,38,5,True,0.9167149176875785
"(15,1)",0.9,0.02,11,19,5,True,0.9447154471544715
"(15,1)",0.9,0.02,12,37,5,True,0.9474548440065682
"(15,1)",0.9,0.02,13,36,5,True,0.9325621020536274
"(15,1)",0.9,0.02,14,20,5,True,0.9445350734094616
"(15,1)",0.9,0.02,15,30,5,True,0.9449910554328554
"(15,1)",0.9,0.02,16,35,5,True,0.915041938064842
"(15,1)",0.9,0.02,17,32,5,True,0.9349206349206349
"(15,1)",0.9,0.02,18,28,5,True,0.9206349206349206
"(15,1)",0.9,0.02,19,39,5,True,0.9298175774524537
"(15,1)",0.9,0.02,20,47,5,True,0.9338543780533067
"(15,1)",0.9,0.02,21,27,5,True,0.9190820424555364
"(15,1)",0.9,0.02,22,18,5,True,0.9214822482938425
"(15,1)",0.9,0.02,23,27,5,True,0.9309547364228541
"(15,1)",0.9,0.02,24,22,5,True,0.9325842696629214
"(15,1)",0.9,0.02,25,20,5,True,0.9507389162561576
"(15,1)",0.9,0.02,26,33,5,True,0.9244918426423059
"(15,1)",0.9,0.02,27,29,5,True,0.9132947976878613
"(15,1)",0.9,0.02,28,23,5,True,0.9477847943112826
"(15,1)",0.9,0.02,29,22,5,True,0.9497781832182337
"(15,1)",0.9,0.02,30,17,5,True,0.9245677303329415
"(15,1)",0.9,0.02,31,21,5,True,0.9408927260736548
"(15,1)",0.9,0.02,32,20,5,True,0.9504132231404959
"(15,1)",0.9,0.02,33,43,5,True,0.9219745222929937
"(15,1)",0.9,0.02,34,25,5,True,0.9454253611556983
"(15,1)",0.9,0.02,35,24,5,True,0.9130545371778702
"(15,1)",0.9,0.02,36,29,5,True,0.9327362715060099
"(15,1)",0.9,0.02,37,30,5,True,0.9475409836065574
"(15,1)",0.9,0.02,38,24,5,True,0.9457632921742728
"(15,1)",0.9,0.02,39,26,5,True,0.9342948717948718
"(15,1)",0.9,0.02,40,40,5,True,0.9291465378421901
"(15,1)",0.9,0.02,41,46,5,True,0.920886075949367
"(15,1)",0.9,0.02,42,21,5,True,0.9445350734094616
"(15,1)",0.9,0.02,43,38,5,True,0.9289620812969469
"(15,1)",0.9,0.02,44,27,5,True,0.9473645026801667
"(15,1)",0.9,0.02,45,48,5,True,0.9135525596879328
"(15,1)",0.9,0.02,46,32,5,True,0.9070314523624079
"(15,1)",0.9,0.02,47,27,5,True,0.9444444444444444
"(15,1)",0.9,0.02,48,25,5,True,0.9507389162561576
"(15,1)",0.9,0.02,49,28,5,True,0.948170731707317
"(15,1)",0.9,0.02,50,22,5,True,0.9478782903518608
"(15,1)",0.9,0.02,51,21,5,True,0.9439934877873526
"(15,1)",0.9,0.02,52,30,5,True,0.9435576554718426
"(15,1)",0.9,0.02,53,15,5,True,0.9508196721311475
"(15,1)",0.9,0.02,54,17,5,True,0.9349206349206349
"(15,1)",0.9,0.02,55,18,5,True,0.9474208701387836
