theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(9,1)",0.8,0.02,1,0.53,0.47,0.0,0.0,0.0,0.0
"(9,1)",0.8,0.02,2,0.39,0.58,0.03,0.0,0.0,0.0
"(9,1)",0.8,0.02,3,0.34,0.52,0.12,0.02,0.0,0.0
"(9,1)",0.8,0.02,4,0.31,0.49,0.17,0.03,0.0,0.0
"(9,1)",0.8,0.02,5,0.28,0.49,0.16,0.07,0.0,0.0
"(9,1)",0.8,0.02,6,0.25,0.48,0.19,0.08,0.0,0.0
"(9,1)",0.8,0.02,7,0.24,0.42,0.24,0.09,0.01,0.0
"(9,1)",0.8,0.02,8,0.23,0.4,0.26,0.09,0.02,0.0
"(9,1)",0.8,0.02,9,0.19,0.4,0.28,0.11,0.02,0.0
"(9,1)",0.8,0.02,10,0.17,0.36,0.31,0.13,0.02,0.01
"(9,1)",0.8,0.02,11,0.13,0.37,0.29,0.15,0.05,0.01
"(9,1)",0.8,0.02,12,0.13,0.36,0.27,0.14,0.09,0.01
"(9,1)",0.8,0.02,13,0.08,0.34,0.31,0.17,0.08,0.02
"(9,1)",0.8,0.02,14,0.08,0.28,0.33,0.17,0.1,0.04
"(9,1)",0.8,0.02,15,0.08,0.27,0.3,0.2,0.08,0.07
"(9,1)",0.8,0.02,16,0.06,0.24,0.31,0.21,0.09,0.09
"(9,1)",0.8,0.02,17,0.06,0.2,0.31,0.19,0.15,0.09
"(9,1)",0.8,0.02,18,0.05,0.17,0.29,0.21,0.14,0.14
"(9,1)",0.8,0.02,19,0.04,0.18,0.24,0.21,0.15,0.18
"(9,1)",0.8,0.02,20,0.04,0.14,0.22,0.24,0.17,0.19
"(9,1)",0.8,0.02,21,0.03,0.14,0.2,0.17,0.25,0.21
"(9,1)",0.8,0.02,22,0.03,0.1,0.2,0.15,0.27,0.25
"(9,1)",0.8,0.02,23,0.03,0.07,0.21,0.14,0.25,0.3
"(9,1)",0.8,0.02,24,0.03,0.07,0.14,0.15,0.28,0.33
"(9,1)",0.8,0.02,25,0.02,0.06,0.13,0.13,0.27,0.39
