theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(2,1)",0.3,0.02,1,0.99,0.01,0.0,0.0,0.0,0.0
"(2,1)",0.3,0.02,2,0.85,0.15,0.0,0.0,0.0,0.0
"(2,1)",0.3,0.02,3,0.7,0.29,0.01,0.0,0.0,0.0
"(2,1)",0.3,0.02,4,0.53,0.39,0.08,0.0,0.0,0.0
"(2,1)",0.3,0.02,5,0.38,0.42,0.19,0.01,0.0,0.0
"(2,1)",0.3,0.02,6,0.24,0.4,0.29,0.07,0.0,0.0
"(2,1)",0.3,0.02,7,0.14,0.45,0.25,0.13,0.03,0.0
"(2,1)",0.3,0.02,8,0.1,0.36,0.34,0.16,0.04,0.0
"(2,1)",0.3,0.02,9,0.06,0.32,0.34,0.21,0.07,0.0
"(2,1)",0.3,0.02,10,0.04,0.25,0.35,0.24,0.12,0.0
"(2,1)",0.3,0.02,11,0.03,0.17,0.36,0.27,0.16,0.01
"(2,1)",0.3,0.02,12,0.02,0.14,0.31,0.29,0.22,0.02
"(2,1)",0.3,0.02,13,0.02,0.12,0.23,0.32,0.21,0.1
"(2,1)",0.3,0.02,14,0.02,0.1,0.18,0.31,0.25,0.14
"(2,1)",0.3,0.02,15,0.02,0.1,0.15,0.27,0.27,0.19
"(2,1)",0.3,0.02,16,0.02,0.08,0.17,0.19,0.28,0.26
"(2,1)",0.3,0.02,17,0.02,0.08,0.16,0.13,0.32,0.29
"(2,1)",0.3,0.02,18,0.02,0.08,0.15,0.13,0.26,0.36
"(2,1)",0.3,0.02,19,0.02,0.08,0.14,0.12,0.22,0.42
"(2,1)",0.3,0.02,20,0.02,0.08,0.13,0.11,0.19,0.47
"(2,1)",0.3,0.02,21,0.02,0.07,0.13,0.12,0.15,0.51
"(2,1)",0.3,0.02,22,0.02,0.07,0.12,0.12,0.12,0.55
"(2,1)",0.3,0.02,23,0.02,0.07,0.11,0.12,0.08,0.6
"(2,1)",0.3,0.02,24,0.02,0.07,0.1,0.12,0.07,0.62
"(2,1)",0.3,0.02,25,0.02,0.07,0.09,0.11,0.06,0.65
"(2,1)",0.3,0.02,26,0.02,0.07,0.06,0.13,0.06,0.66
"(2,1)",0.3,0.02,27,0.02,0.07,0.06,0.1,0.07,0.68
"(2,1)",0.3,0.02,28,0.02,0.07,0.06,0.08,0.07,0.7
"(2,1)",0.3,0.02,29,0.02,0.07,0.06,0.06,0.07,0.72
"(2,1)",0.3,0.02,30,0.02,0.06,0.07,0.04,0.09,0.72
"(2,1)",0.3,0.02,31,0.02,0.06,0.06,0.04,0.09,0.73
"(2,1)",0.3,0.02,32,0.02,0.06,0.06,0.04,0.04,0.78
"(2,1)",0.3,0.02,33,0.02,0.06,0.06,0.04,0.03,0.79
"(2,1)",0.3,0.02,34,0.02,0.06,0.06,0.03,0.03,0.8
"(2,1)",0.3,0.02,35,0.02,0.05,0.07,0.03,0.03,0.8
"(2,1)",0.3,0.02,36,0.02,0.04,0.08,0.03,0.02,0.81
"(2,1)",0.3,0.02,37,0.02,0.04,0.07,0.04,0.01,0.82
"(2,1)",0.3,0.02,38,0.02,0.04,0.06,0.05,0.01,0.82
"(2,1)",0.3,0.02,39,0.02,0.04,0.06,0.04,0.02,0.82
"(2,1)",0.3,0.02,40,0.02,0.04,0.06,0.03,0.03,0.82
"(2,1)",0.3,0.02,41,0.02,0.04,0.06,0.03,0.03,0.82
"(2,1)",0.3,0.02,42,0.02,0.04,0.06,0.02,0.04,0.82
"(2,1)",0.3,0.02,43,0.02,0.04,0.06,0.02,0.02,0.84
"(2,1)",0.3,0.02,44,0.02,0.04,0.05,0.03,0.01,0.85
"(2,1)",0.3,0.02,45,0.02,0.04,0.05,0.03,0.01,0.85
"(2,1)",0.3,0.02,46,0.02,0.04,0.05,0.03,0.0,0.86
"(2,1)",0.3,0.02,47,0.02,0.04,0.05,0.03,0.0,0.86
"(2,1)",0.3,0.02,48,0.02,0.04,0.05,0.03,0.0,0.86
"(2,1)",0.3,0.02,49,0.02,0.04,0.05,0.03,0.0,0.86
"(2,1)",0.3,0.02,50,0.02,0.04,0.05,0.02,0.01,0.86
