theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(9,1)",0.9,0.02,1,0.71,0.29,0.0,0.0,0.0,0.0
"(9,1)",0.9,0.02,2,0.61,0.35,0.04,0.0,0.0,0.0
"(9,1)",0.9,0.02,3,0.51,0.45,0.03,0.01,0.0,0.0
"(9,1)",0.9,0.02,4,0.41,0.51,0.07,0.01,0.0,0.0
"(9,1)",0.9,0.02,5,0.37,0.51,0.1,0.02,0.0,0.0
"(9,1)",0.9,0.02,6,0.32,0.49,0.17,0.02,0.0,0.0
"(9,1)",0.9,0.02,7,0.28,0.47,0.2,0.04,0.01,0.0
"(9,1)",0.9,0.02,8,0.21,0.46,0.27,0.05,0.01,0.0
"(9,1)",0.9,0.02,9,0.2,0.39,0.34,0.06,0.01,0.0
"(9,1)",0.9,0.02,10,0.18,0.36,0.38,0.07,0.01,0.0
"(9,1)",0.9,0.02,11,0.16,0.34,0.38,0.11,0.01,0.0
"(9,1)",0.9,0.02,12,0.15,0.31,0.4,0.13,0.01,0.0
"(9,1)",0.9,0.02,13,0.15,0.27,0.4,0.15,0.03,0.0
"(9,1)",0.9,0.02,14,0.11,0.27,0.41,0.13,0.07,0.01
"(9,1)",0.9,0.02,15,0.1,0.27,0.38,0.12,0.11,0.02
"(9,1)",0.9,0.02,16,0.08,0.24,0.38,0.17,0.1,0.03
"(9,1)",0.9,0.02,17,0.06,0.24,0.36,0.2,0.09,0.05
"(9,1)",0.9,0.02,18,0.06,0.23,0.28,0.25,0.09,0.09
"(9,1)",0.9,0.02,19,0.05,0.2,0.28,0.25,0.1,0.12
"(9,1)",0.9,0.02,20,0.04,0.21,0.24,0.23,0.14,0.14
"(9,1)",0.9,0.02,21,0.02,0.19,0.26,0.19,0.16,0.18
"(9,1)",0.9,0.02,22,0.02,0.16,0.26,0.19,0.16,0.21
"(9,1)",0.9,0.02,23,0.02,0.13,0.21,0.2,0.18,0.26
"(9,1)",0.9,0.02,24,0.02,0.1,0.2,0.18,0.21,0.29
"(9,1)",0.9,0.02,25,0.02,0.08,0.16,0.2,0.18,0.36
"(9,1)",0.9,0.02,26,0.02,0.06,0.13,0.2,0.17,0.42
"(9,1)",0.9,0.02,27,0.02,0.05,0.12,0.19,0.16,0.46
"(9,1)",0.9,0.02,28,0.02,0.03,0.12,0.15,0.14,0.54
"(9,1)",0.9,0.02,29,0.01,0.02,0.11,0.15,0.13,0.58
"(9,1)",0.9,0.02,30,0.01,0.02,0.08,0.17,0.13,0.59
"(9,1)",0.9,0.02,31,0.01,0.01,0.08,0.14,0.15,0.61
"(9,1)",0.9,0.02,32,0.01,0.01,0.06,0.11,0.16,0.65
"(9,1)",0.9,0.02,33,0.01,0.01,0.03,0.11,0.14,0.7
"(9,1)",0.9,0.02,34,0.01,0.01,0.01,0.12,0.11,0.74
"(9,1)",0.9,0.02,35,0.01,0.01,0.0,0.11,0.08,0.79
"(9,1)",0.9,0.02,36,0.01,0.01,0.0,0.11,0.06,0.81
"(9,1)",0.9,0.02,37,0.01,0.01,0.0,0.08,0.05,0.85
"(9,1)",0.9,0.02,38,0.01,0.01,0.0,0.03,0.09,0.86
"(9,1)",0.9,0.02,39,0.01,0.01,0.0,0.03,0.06,0.89
"(9,1)",0.9,0.02,40,0.0,0.02,0.0,0.02,0.04,0.92
"(9,1)",0.9,0.02,41,0.0,0.02,0.0,0.01,0.04,0.93
"(9,1)",0.9,0.02,42,0.0,0.02,0.0,0.01,0.04,0.93
"(9,1)",0.9,0.02,43,0.0,0.02,0.0,0.01,0.02,0.95
"(9,1)",0.9,0.02,44,0.0,0.02,0.0,0.0,0.03,0.95
"(9,1)",0.9,0.02,45,0.0,0.02,0.0,0.0,0.02,0.96
"(9,1)",0.9,0.02,46,0.0,0.02,0.0,0.0,0.01,0.97
"(9,1)",0.9,0.02,47,0.0,0.02,0.0,0.0,0.01,0.97
"(9,1)",0.9,0.02,48,0.0,0.02,0.0,0.0,0.01,0.97
"(9,1)",0.9,0.02,49,0.0,0.02,0.0,0.0,0.01,0.97
"(9,1)",0.9,0.02,50,0.0,0.02,0.0,0.0,0.01,0.97
"(9,1)",0.9,0.02,51,0.0,0.02,0.0,0.0,0.01,0.97
"(9,1)",0.9,0.02,52,0.0,0.02,0.0,0.0,0.01,0.97
"(9,1)",0.9,0.02,53,0.0,0.02,0.0,0.0,0.01,0.97
"(9,1)",0.9,0.02,54,0.0,0.02,0.0,0.0,0.01,0.97
"(9,1)",0.9,0.02,55,0.0,0.02,0.0,0.0,0.01,0.97
"(9,1)",0.9,0.02,56,0.0,0.02,0.0,0.0,0.01,0.97
"(9,1)",0.9,0.02,57,0.0,0.01,0.01,0.0,0.01,0.97
"(9,1)",0.9,0.02,58,0.0,0.01,0.0,0.01,0.01,0.97
"(9,1)",0.9,0.02,59,0.0,0.01,0.0,0.0,0.02,0.97
"(9,1)",0.9,0.02,60,0.0,0.01,0.0,0.0,0.02,0.97
"(9,1)",0.9,0.02,61,0.0,0.01,0.0,0.0,0.01,0.98
"(9,1)",0.9,0.02,62,0.0,0.01,0.0,0.0,0.01,0.98
"(9,1)",0.9,0.02,63,0.0,0.01,0.0,0.0,0.01,0.98
"(9,1)",0.9,0.02,64,0.0,0.01,0.0,0.0,0.01,0.98
"(9,1)",0.9,0.02,65,0.0,0.01,0.0,0.0,0.01,0.98
"(9,1)",0.9,0.02,66,0.0,0.01,0.0,0.0,0.01,0.98
"(9,1)",0.9,0.02,67,0.0,0.01,0.0,0.0,0.01,0.98
"(9,1)",0.9,0.02,68,0.0,0.01,0.0,0.0,0.01,0.98
"(9,1)",0.9,0.02,69,0.0,0.01,0.0,0.0,0.01,0.98
"(9,1)",0.9,0.02,70,0.0,0.01,0.0,0.0,0.01,0.98
