theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(3,1)",0.3,0.02,1,0.98,0.02,0.0,0.0,0.0,0.0
"(3,1)",0.3,0.02,2,0.72,0.28,0.0,0.0,0.0,0.0
"(3,1)",0.3,0.02,3,0.48,0.47,0.05,0.0,0.0,0.0
"(3,1)",0.3,0.02,4,0.25,0.59,0.12,0.04,0.0,0.0
"(3,1)",0.3,0.02,5,0.14,0.6,0.17,0.09,0.0,0.0
"(3,1)",0.3,0.02,6,0.12,0.48,0.22,0.15,0.03,0.0
"(3,1)",0.3,0.02,7,0.1,0.37,0.27,0.22,0.03,0.01
"(3,1)",0.3,0.02,8,0.06,0.31,0.26,0.31,0.05,0.01
"(3,1)",0.3,0.02,9,0.03,0.28,0.24,0.36,0.08,0.01
"(3,1)",0.3,0.02,10,0.03,0.25,0.19,0.36,0.16,0.01
"(3,1)",0.3,0.02,11,0.03,0.21,0.21,0.26,0.24,0.05
"(3,1)",0.3,0.02,12,0.03,0.19,0.2,0.28,0.2,0.1
"(3,1)",0.3,0.02,13,0.02,0.12,0.26,0.23,0.21,0.16
"(3,1)",0.3,0.02,14,0.02,0.12,0.18,0.29,0.19,0.2
"(3,1)",0.3,0.02,15,0.02,0.11,0.17,0.22,0.24,0.24
"(3,1)",0.3,0.02,16,0.01,0.12,0.13,0.21,0.25,0.28
"(3,1)",0.3,0.02,17,0.01,0.11,0.11,0.17,0.25,0.35
"(3,1)",0.3,0.02,18,0.01,0.1,0.1,0.16,0.24,0.39
"(3,1)",0.3,0.02,19,0.01,0.08,0.08,0.16,0.21,0.46
"(3,1)",0.3,0.02,20,0.01,0.07,0.08,0.13,0.18,0.53
"(3,1)",0.3,0.02,21,0.01,0.06,0.09,0.11,0.14,0.59
"(3,1)",0.3,0.02,22,0.01,0.05,0.09,0.11,0.1,0.64
"(3,1)",0.3,0.02,23,0.01,0.05,0.08,0.11,0.08,0.67
"(3,1)",0.3,0.02,24,0.01,0.04,0.08,0.08,0.1,0.69
"(3,1)",0.3,0.02,25,0.01,0.04,0.06,0.1,0.07,0.72
"(3,1)",0.3,0.02,26,0.01,0.04,0.06,0.09,0.06,0.74
