theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,1)",0.5,0.02,1,0.82,0.18,0.0,0.0,0.0,0.0
"(1,1)",0.5,0.02,2,0.42,0.58,0.0,0.0,0.0,0.0
"(1,1)",0.5,0.02,3,0.16,0.83,0.01,0.0,0.0,0.0
"(1,1)",0.5,0.02,4,0.11,0.82,0.06,0.01,0.0,0.0
"(1,1)",0.5,0.02,5,0.1,0.68,0.18,0.04,0.0,0.0
"(1,1)",0.5,0.02,6,0.06,0.52,0.35,0.07,0.0,0.0
"(1,1)",0.5,0.02,7,0.06,0.39,0.38,0.17,0.0,0.0
"(1,1)",0.5,0.02,8,0.04,0.32,0.42,0.18,0.04,0.0
"(1,1)",0.5,0.02,9,0.04,0.27,0.4,0.21,0.08,0.0
"(1,1)",0.5,0.02,10,0.04,0.23,0.35,0.29,0.08,0.01
"(1,1)",0.5,0.02,11,0.04,0.2,0.32,0.31,0.09,0.04
"(1,1)",0.5,0.02,12,0.04,0.18,0.28,0.32,0.14,0.04
"(1,1)",0.5,0.02,13,0.02,0.18,0.24,0.36,0.13,0.07
"(1,1)",0.5,0.02,14,0.02,0.17,0.21,0.35,0.17,0.08
"(1,1)",0.5,0.02,15,0.02,0.17,0.16,0.35,0.19,0.11
"(1,1)",0.5,0.02,16,0.02,0.16,0.15,0.33,0.16,0.18
"(1,1)",0.5,0.02,17,0.02,0.15,0.13,0.35,0.13,0.22
"(1,1)",0.5,0.02,18,0.02,0.12,0.15,0.34,0.14,0.23
"(1,1)",0.5,0.02,19,0.02,0.1,0.15,0.29,0.19,0.25
"(1,1)",0.5,0.02,20,0.02,0.1,0.14,0.25,0.19,0.3
"(1,1)",0.5,0.02,21,0.02,0.09,0.15,0.23,0.18,0.33
"(1,1)",0.5,0.02,22,0.02,0.09,0.15,0.21,0.16,0.37
"(1,1)",0.5,0.02,23,0.02,0.08,0.15,0.22,0.14,0.39
"(1,1)",0.5,0.02,24,0.02,0.07,0.15,0.22,0.11,0.43
"(1,1)",0.5,0.02,25,0.02,0.06,0.14,0.22,0.11,0.45
"(1,1)",0.5,0.02,26,0.02,0.06,0.13,0.19,0.12,0.48
"(1,1)",0.5,0.02,27,0.02,0.06,0.11,0.21,0.1,0.5
"(1,1)",0.5,0.02,28,0.02,0.06,0.11,0.18,0.11,0.52
"(1,1)",0.5,0.02,29,0.02,0.06,0.1,0.19,0.06,0.57
"(1,1)",0.5,0.02,30,0.02,0.05,0.11,0.18,0.05,0.59
"(1,1)",0.5,0.02,31,0.02,0.05,0.1,0.17,0.07,0.59
"(1,1)",0.5,0.02,32,0.02,0.05,0.09,0.17,0.07,0.6
"(1,1)",0.5,0.02,33,0.02,0.05,0.09,0.17,0.04,0.63
"(1,1)",0.5,0.02,34,0.02,0.05,0.09,0.16,0.04,0.64
"(1,1)",0.5,0.02,35,0.02,0.05,0.09,0.16,0.03,0.65
"(1,1)",0.5,0.02,36,0.02,0.05,0.09,0.15,0.03,0.66
"(1,1)",0.5,0.02,37,0.02,0.05,0.09,0.13,0.03,0.68
"(1,1)",0.5,0.02,38,0.02,0.05,0.08,0.13,0.03,0.69
"(1,1)",0.5,0.02,39,0.02,0.05,0.08,0.12,0.04,0.69
"(1,1)",0.5,0.02,40,0.02,0.05,0.08,0.12,0.04,0.69
"(1,1)",0.5,0.02,41,0.02,0.05,0.08,0.11,0.05,0.69
"(1,1)",0.5,0.02,42,0.02,0.05,0.08,0.11,0.04,0.7
"(1,1)",0.5,0.02,43,0.02,0.05,0.08,0.11,0.02,0.72
"(1,1)",0.5,0.02,44,0.02,0.05,0.08,0.1,0.02,0.73
"(1,1)",0.5,0.02,45,0.02,0.05,0.08,0.1,0.01,0.74
"(1,1)",0.5,0.02,46,0.02,0.05,0.08,0.1,0.0,0.75
"(1,1)",0.5,0.02,47,0.02,0.05,0.08,0.1,0.0,0.75
"(1,1)",0.5,0.02,48,0.02,0.05,0.08,0.1,0.0,0.75
"(1,1)",0.5,0.02,49,0.02,0.05,0.08,0.1,0.0,0.75
"(1,1)",0.5,0.02,50,0.02,0.05,0.08,0.1,0.0,0.75
"(1,1)",0.5,0.02,51,0.02,0.05,0.08,0.1,0.0,0.75
"(1,1)",0.5,0.02,52,0.02,0.05,0.08,0.1,0.0,0.75
"(1,1)",0.5,0.02,53,0.02,0.05,0.08,0.09,0.01,0.75
"(1,1)",0.5,0.02,54,0.02,0.05,0.08,0.09,0.01,0.75
"(1,1)",0.5,0.02,55,0.02,0.05,0.08,0.09,0.01,0.75
"(1,1)",0.5,0.02,56,0.01,0.06,0.07,0.1,0.01,0.75
"(1,1)",0.5,0.02,57,0.01,0.06,0.07,0.1,0.01,0.75
"(1,1)",0.5,0.02,58,0.01,0.06,0.07,0.1,0.0,0.76
"(1,1)",0.5,0.02,59,0.01,0.06,0.07,0.1,0.0,0.76
"(1,1)",0.5,0.02,60,0.01,0.06,0.07,0.1,0.0,0.76
"(1,1)",0.5,0.02,61,0.01,0.05,0.07,0.11,0.0,0.76
"(1,1)",0.5,0.02,62,0.01,0.05,0.07,0.11,0.0,0.76
"(1,1)",0.5,0.02,63,0.01,0.05,0.07,0.11,0.0,0.76
"(1,1)",0.5,0.02,64,0.01,0.05,0.07,0.11,0.0,0.76
"(1,1)",0.5,0.02,65,0.01,0.05,0.07,0.09,0.02,0.76
"(1,1)",0.5,0.02,66,0.01,0.05,0.06,0.1,0.01,0.77
"(1,1)",0.5,0.02,67,0.01,0.05,0.06,0.1,0.01,0.77
"(1,1)",0.5,0.02,68,0.01,0.05,0.06,0.1,0.01,0.77
