theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(15,1)",0.7,0.02,1,0.43,0.57,0.0,0.0,0.0,0.0
"(15,1)",0.7,0.02,2,0.34,0.63,0.03,0.0,0.0,0.0
"(15,1)",0.7,0.02,3,0.3,0.53,0.16,0.01,0.0,0.0
"(15,1)",0.7,0.02,4,0.29,0.42,0.28,0.01,0.0,0.0
"(15,1)",0.7,0.02,5,0.27,0.38,0.3,0.05,0.0,0.0
"(15,1)",0.7,0.02,6,0.27,0.36,0.29,0.08,0.0,0.0
"(15,1)",0.7,0.02,7,0.24,0.39,0.27,0.07,0.03,0.0
"(15,1)",0.7,0.02,8,0.22,0.37,0.25,0.12,0.04,0.0
"(15,1)",0.7,0.02,9,0.19,0.38,0.21,0.15,0.07,0.0
"(15,1)",0.7,0.02,10,0.18,0.34,0.24,0.15,0.08,0.01
"(15,1)",0.7,0.02,11,0.18,0.3,0.26,0.16,0.09,0.01
"(15,1)",0.7,0.02,12,0.16,0.28,0.27,0.17,0.08,0.04
"(15,1)",0.7,0.02,13,0.14,0.27,0.26,0.19,0.09,0.05
"(15,1)",0.7,0.02,14,0.14,0.24,0.24,0.23,0.05,0.1
"(15,1)",0.7,0.02,15,0.12,0.23,0.21,0.22,0.09,0.13
"(15,1)",0.7,0.02,16,0.11,0.22,0.18,0.23,0.1,0.16
"(15,1)",0.7,0.02,17,0.1,0.18,0.2,0.22,0.12,0.18
"(15,1)",0.7,0.02,18,0.08,0.17,0.21,0.18,0.15,0.21
"(15,1)",0.7,0.02,19,0.07,0.11,0.21,0.18,0.19,0.24
"(15,1)",0.7,0.02,20,0.05,0.12,0.17,0.17,0.22,0.27
"(15,1)",0.7,0.02,21,0.04,0.12,0.13,0.18,0.22,0.31
"(15,1)",0.7,0.02,22,0.04,0.08,0.16,0.16,0.21,0.35
"(15,1)",0.7,0.02,23,0.04,0.08,0.12,0.17,0.18,0.41
"(15,1)",0.7,0.02,24,0.03,0.07,0.12,0.16,0.15,0.47
"(15,1)",0.7,0.02,25,0.02,0.07,0.1,0.15,0.13,0.53
"(15,1)",0.7,0.02,26,0.02,0.07,0.08,0.11,0.16,0.56
"(15,1)",0.7,0.02,27,0.0,0.07,0.05,0.14,0.14,0.6
"(15,1)",0.7,0.02,28,0.0,0.06,0.05,0.14,0.1,0.65
"(15,1)",0.7,0.02,29,0.0,0.04,0.07,0.09,0.12,0.68
"(15,1)",0.7,0.02,30,0.0,0.03,0.05,0.11,0.1,0.71
"(15,1)",0.7,0.02,31,0.0,0.02,0.04,0.11,0.09,0.74
"(15,1)",0.7,0.02,32,0.0,0.02,0.04,0.08,0.09,0.77
