theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,2)",0.5,0.02,1,0.85,0.15,0.0,0.0,0.0,0.0
"(1,2)",0.5,0.02,2,0.67,0.33,0.0,0.0,0.0,0.0
"(1,2)",0.5,0.02,3,0.43,0.56,0.01,0.0,0.0,0.0
"(1,2)",0.5,0.02,4,0.3,0.68,0.01,0.01,0.0,0.0
"(1,2)",0.5,0.02,5,0.19,0.71,0.09,0.01,0.0,0.0
"(1,2)",0.5,0.02,6,0.17,0.57,0.25,0.01,0.0,0.0
"(1,2)",0.5,0.02,7,0.11,0.51,0.32,0.06,0.0,0.0
"(1,2)",0.5,0.02,8,0.09,0.46,0.32,0.13,0.0,0.0
"(1,2)",0.5,0.02,9,0.08,0.38,0.38,0.16,0.0,0.0
"(1,2)",0.5,0.02,10,0.06,0.32,0.41,0.19,0.02,0.0
"(1,2)",0.5,0.02,11,0.06,0.27,0.39,0.24,0.04,0.0
"(1,2)",0.5,0.02,12,0.04,0.26,0.39,0.24,0.05,0.02
"(1,2)",0.5,0.02,13,0.03,0.19,0.4,0.3,0.05,0.03
"(1,2)",0.5,0.02,14,0.02,0.17,0.37,0.33,0.06,0.05
"(1,2)",0.5,0.02,15,0.01,0.17,0.35,0.3,0.12,0.05
"(1,2)",0.5,0.02,16,0.01,0.17,0.27,0.35,0.13,0.07
"(1,2)",0.5,0.02,17,0.01,0.15,0.27,0.31,0.17,0.09
"(1,2)",0.5,0.02,18,0.01,0.14,0.25,0.32,0.17,0.11
"(1,2)",0.5,0.02,19,0.01,0.13,0.24,0.29,0.17,0.16
"(1,2)",0.5,0.02,20,0.01,0.1,0.24,0.29,0.16,0.2
"(1,2)",0.5,0.02,21,0.01,0.1,0.2,0.3,0.13,0.26
"(1,2)",0.5,0.02,22,0.01,0.09,0.19,0.31,0.1,0.3
"(1,2)",0.5,0.02,23,0.01,0.09,0.17,0.29,0.09,0.35
"(1,2)",0.5,0.02,24,0.01,0.09,0.16,0.28,0.06,0.4
"(1,2)",0.5,0.02,25,0.01,0.09,0.15,0.27,0.07,0.41
"(1,2)",0.5,0.02,26,0.01,0.09,0.14,0.26,0.09,0.41
"(1,2)",0.5,0.02,27,0.01,0.09,0.13,0.25,0.1,0.42
"(1,2)",0.5,0.02,28,0.0,0.1,0.12,0.2,0.13,0.45
"(1,2)",0.5,0.02,29,0.0,0.1,0.11,0.18,0.13,0.48
"(1,2)",0.5,0.02,30,0.0,0.1,0.11,0.15,0.14,0.5
"(1,2)",0.5,0.02,31,0.0,0.1,0.11,0.15,0.11,0.53
"(1,2)",0.5,0.02,32,0.0,0.1,0.1,0.16,0.09,0.55
"(1,2)",0.5,0.02,33,0.0,0.1,0.1,0.16,0.08,0.56
"(1,2)",0.5,0.02,34,0.0,0.1,0.1,0.16,0.07,0.57
"(1,2)",0.5,0.02,35,0.0,0.1,0.1,0.15,0.08,0.57
"(1,2)",0.5,0.02,36,0.0,0.09,0.1,0.15,0.07,0.59
"(1,2)",0.5,0.02,37,0.0,0.09,0.09,0.14,0.07,0.61
"(1,2)",0.5,0.02,38,0.0,0.09,0.09,0.14,0.04,0.64
"(1,2)",0.5,0.02,39,0.0,0.09,0.09,0.14,0.04,0.64
"(1,2)",0.5,0.02,40,0.0,0.09,0.09,0.14,0.04,0.64
