theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,1)",0.9,0.02,1,0.59,0.41,0.0,0.0,0.0,0.0
"(1,1)",0.9,0.02,2,0.42,0.53,0.05,0.0,0.0,0.0
"(1,1)",0.9,0.02,3,0.38,0.5,0.12,0.0,0.0,0.0
"(1,1)",0.9,0.02,4,0.33,0.48,0.18,0.01,0.0,0.0
"(1,1)",0.9,0.02,5,0.28,0.5,0.21,0.01,0.0,0.0
"(1,1)",0.9,0.02,6,0.25,0.51,0.21,0.03,0.0,0.0
"(1,1)",0.9,0.02,7,0.2,0.5,0.22,0.08,0.0,0.0
"(1,1)",0.9,0.02,8,0.16,0.45,0.3,0.07,0.02,0.0
"(1,1)",0.9,0.02,9,0.13,0.43,0.34,0.06,0.04,0.0
"(1,1)",0.9,0.02,10,0.13,0.39,0.3,0.12,0.05,0.01
"(1,1)",0.9,0.02,11,0.13,0.33,0.34,0.13,0.05,0.02
"(1,1)",0.9,0.02,12,0.12,0.31,0.32,0.17,0.06,0.02
"(1,1)",0.9,0.02,13,0.11,0.31,0.28,0.22,0.06,0.02
"(1,1)",0.9,0.02,14,0.1,0.31,0.25,0.23,0.08,0.03
"(1,1)",0.9,0.02,15,0.1,0.31,0.24,0.2,0.1,0.05
"(1,1)",0.9,0.02,16,0.09,0.29,0.23,0.18,0.16,0.05
"(1,1)",0.9,0.02,17,0.09,0.28,0.2,0.17,0.19,0.07
"(1,1)",0.9,0.02,18,0.09,0.28,0.16,0.18,0.2,0.09
"(1,1)",0.9,0.02,19,0.09,0.28,0.14,0.17,0.19,0.13
"(1,1)",0.9,0.02,20,0.09,0.26,0.16,0.15,0.19,0.15
"(1,1)",0.9,0.02,21,0.08,0.27,0.16,0.1,0.23,0.16
"(1,1)",0.9,0.02,22,0.08,0.27,0.16,0.07,0.21,0.21
"(1,1)",0.9,0.02,23,0.08,0.27,0.13,0.09,0.15,0.28
"(1,1)",0.9,0.02,24,0.08,0.27,0.13,0.07,0.15,0.3
"(1,1)",0.9,0.02,25,0.08,0.25,0.14,0.07,0.1,0.36
"(1,1)",0.9,0.02,26,0.08,0.22,0.16,0.08,0.06,0.4
"(1,1)",0.9,0.02,27,0.07,0.22,0.15,0.08,0.06,0.42
"(1,1)",0.9,0.02,28,0.07,0.22,0.14,0.08,0.05,0.44
"(1,1)",0.9,0.02,29,0.07,0.21,0.14,0.08,0.04,0.46
"(1,1)",0.9,0.02,30,0.07,0.2,0.14,0.09,0.03,0.47
"(1,1)",0.9,0.02,31,0.07,0.19,0.15,0.09,0.03,0.47
"(1,1)",0.9,0.02,32,0.07,0.19,0.13,0.1,0.03,0.48
"(1,1)",0.9,0.02,33,0.07,0.17,0.15,0.09,0.04,0.48
"(1,1)",0.9,0.02,34,0.07,0.17,0.13,0.09,0.06,0.48
"(1,1)",0.9,0.02,35,0.07,0.17,0.12,0.09,0.05,0.5
"(1,1)",0.9,0.02,36,0.07,0.17,0.12,0.08,0.05,0.51
"(1,1)",0.9,0.02,37,0.07,0.16,0.13,0.07,0.06,0.51
"(1,1)",0.9,0.02,38,0.07,0.16,0.12,0.07,0.06,0.52
"(1,1)",0.9,0.02,39,0.07,0.14,0.14,0.05,0.07,0.53
"(1,1)",0.9,0.02,40,0.07,0.14,0.14,0.04,0.07,0.54
"(1,1)",0.9,0.02,41,0.07,0.13,0.15,0.04,0.06,0.55
"(1,1)",0.9,0.02,42,0.07,0.13,0.13,0.06,0.04,0.57
"(1,1)",0.9,0.02,43,0.07,0.13,0.13,0.06,0.04,0.57
"(1,1)",0.9,0.02,44,0.07,0.13,0.12,0.06,0.04,0.58
"(1,1)",0.9,0.02,45,0.07,0.13,0.11,0.07,0.03,0.59
"(1,1)",0.9,0.02,46,0.07,0.13,0.11,0.06,0.02,0.61
"(1,1)",0.9,0.02,47,0.07,0.12,0.11,0.05,0.04,0.61
"(1,1)",0.9,0.02,48,0.07,0.11,0.12,0.05,0.03,0.62
"(1,1)",0.9,0.02,49,0.07,0.11,0.11,0.06,0.02,0.63
"(1,1)",0.9,0.02,50,0.07,0.11,0.1,0.07,0.01,0.64
"(1,1)",0.9,0.02,51,0.07,0.11,0.07,0.08,0.03,0.64
