theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(2,1)",0.5,0.02,1,0.81,0.19,0.0,0.0,0.0,0.0
"(2,1)",0.5,0.02,2,0.42,0.58,0.0,0.0,0.0,0.0
"(2,1)",0.5,0.02,3,0.2,0.75,0.05,0.0,0.0,0.0
"(2,1)",0.5,0.02,4,0.11,0.65,0.23,0.01,0.0,0.0
"(2,1)",0.5,0.02,5,0.11,0.4,0.45,0.04,0.0,0.0
"(2,1)",0.5,0.02,6,0.1,0.27,0.54,0.08,0.01,0.0
"(2,1)",0.5,0.02,7,0.09,0.2,0.5,0.19,0.02,0.0
"(2,1)",0.5,0.02,8,0.08,0.19,0.44,0.23,0.06,0.0
"(2,1)",0.5,0.02,9,0.08,0.15,0.39,0.29,0.09,0.0
"(2,1)",0.5,0.02,10,0.08,0.15,0.32,0.32,0.11,0.02
"(2,1)",0.5,0.02,11,0.08,0.15,0.29,0.28,0.15,0.05
"(2,1)",0.5,0.02,12,0.07,0.14,0.24,0.3,0.18,0.07
"(2,1)",0.5,0.02,13,0.05,0.15,0.21,0.32,0.17,0.1
"(2,1)",0.5,0.02,14,0.05,0.14,0.16,0.34,0.18,0.13
"(2,1)",0.5,0.02,15,0.05,0.14,0.12,0.3,0.18,0.21
"(2,1)",0.5,0.02,16,0.05,0.13,0.11,0.26,0.19,0.26
"(2,1)",0.5,0.02,17,0.05,0.12,0.12,0.21,0.19,0.31
"(2,1)",0.5,0.02,18,0.05,0.12,0.11,0.21,0.15,0.36
"(2,1)",0.5,0.02,19,0.05,0.11,0.1,0.21,0.15,0.38
"(2,1)",0.5,0.02,20,0.05,0.11,0.09,0.2,0.16,0.39
"(2,1)",0.5,0.02,21,0.05,0.08,0.12,0.2,0.13,0.42
"(2,1)",0.5,0.02,22,0.05,0.07,0.12,0.17,0.14,0.45
"(2,1)",0.5,0.02,23,0.05,0.06,0.13,0.16,0.11,0.49
"(2,1)",0.5,0.02,24,0.05,0.06,0.11,0.16,0.07,0.55
"(2,1)",0.5,0.02,25,0.05,0.06,0.11,0.13,0.09,0.56
"(2,1)",0.5,0.02,26,0.05,0.05,0.1,0.13,0.07,0.6
"(2,1)",0.5,0.02,27,0.05,0.05,0.08,0.15,0.06,0.61
"(2,1)",0.5,0.02,28,0.05,0.05,0.08,0.14,0.06,0.62
"(2,1)",0.5,0.02,29,0.05,0.05,0.08,0.12,0.07,0.63
"(2,1)",0.5,0.02,30,0.05,0.05,0.06,0.12,0.09,0.63
"(2,1)",0.5,0.02,31,0.05,0.05,0.06,0.09,0.1,0.65
"(2,1)",0.5,0.02,32,0.04,0.06,0.06,0.09,0.09,0.66
"(2,1)",0.5,0.02,33,0.04,0.06,0.06,0.08,0.05,0.71
"(2,1)",0.5,0.02,34,0.04,0.06,0.06,0.06,0.06,0.72
"(2,1)",0.5,0.02,35,0.04,0.06,0.05,0.07,0.06,0.72
"(2,1)",0.5,0.02,36,0.04,0.06,0.05,0.06,0.07,0.72
"(2,1)",0.5,0.02,37,0.04,0.06,0.05,0.05,0.07,0.73
"(2,1)",0.5,0.02,38,0.04,0.06,0.05,0.05,0.05,0.75
"(2,1)",0.5,0.02,39,0.04,0.06,0.04,0.06,0.04,0.76
"(2,1)",0.5,0.02,40,0.04,0.06,0.04,0.06,0.04,0.76
"(2,1)",0.5,0.02,41,0.04,0.06,0.04,0.05,0.04,0.77
"(2,1)",0.5,0.02,42,0.04,0.06,0.04,0.05,0.03,0.78
"(2,1)",0.5,0.02,43,0.04,0.05,0.05,0.05,0.03,0.78
"(2,1)",0.5,0.02,44,0.04,0.05,0.05,0.05,0.02,0.79
"(2,1)",0.5,0.02,45,0.04,0.04,0.06,0.05,0.01,0.8
"(2,1)",0.5,0.02,46,0.04,0.04,0.05,0.06,0.01,0.8
"(2,1)",0.5,0.02,47,0.04,0.03,0.06,0.06,0.01,0.8
"(2,1)",0.5,0.02,48,0.04,0.03,0.05,0.07,0.01,0.8
"(2,1)",0.5,0.02,49,0.04,0.03,0.05,0.07,0.0,0.81
"(2,1)",0.5,0.02,50,0.04,0.03,0.05,0.07,0.0,0.81
"(2,1)",0.5,0.02,51,0.04,0.03,0.04,0.08,0.0,0.81
"(2,1)",0.5,0.02,52,0.04,0.03,0.03,0.08,0.01,0.81
"(2,1)",0.5,0.02,53,0.04,0.03,0.03,0.07,0.02,0.81
"(2,1)",0.5,0.02,54,0.04,0.03,0.02,0.07,0.02,0.82
"(2,1)",0.5,0.02,55,0.03,0.04,0.02,0.05,0.04,0.82
"(2,1)",0.5,0.02,56,0.03,0.04,0.02,0.05,0.02,0.84
"(2,1)",0.5,0.02,57,0.03,0.04,0.02,0.05,0.0,0.86
"(2,1)",0.5,0.02,58,0.03,0.03,0.03,0.05,0.0,0.86
"(2,1)",0.5,0.02,59,0.03,0.03,0.03,0.04,0.01,0.86
"(2,1)",0.5,0.02,60,0.03,0.02,0.04,0.04,0.01,0.86
"(2,1)",0.5,0.02,61,0.03,0.02,0.04,0.04,0.01,0.86
"(2,1)",0.5,0.02,62,0.03,0.02,0.04,0.04,0.0,0.87
"(2,1)",0.5,0.02,63,0.03,0.02,0.04,0.04,0.0,0.87
"(2,1)",0.5,0.02,64,0.03,0.02,0.04,0.04,0.0,0.87
"(2,1)",0.5,0.02,65,0.03,0.02,0.03,0.05,0.0,0.87
"(2,1)",0.5,0.02,66,0.03,0.02,0.03,0.05,0.0,0.87
"(2,1)",0.5,0.02,67,0.03,0.02,0.03,0.05,0.0,0.87
"(2,1)",0.5,0.02,68,0.03,0.02,0.03,0.05,0.0,0.87
