theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,1)",0.8,0.02,1,0.5,0.5,0.0,0.0,0.0,0.0
"(1,1)",0.8,0.02,2,0.36,0.59,0.05,0.0,0.0,0.0
"(1,1)",0.8,0.02,3,0.27,0.59,0.13,0.01,0.0,0.0
"(1,1)",0.8,0.02,4,0.24,0.53,0.21,0.02,0.0,0.0
"(1,1)",0.8,0.02,5,0.2,0.52,0.24,0.04,0.0,0.0
"(1,1)",0.8,0.02,6,0.17,0.48,0.31,0.04,0.0,0.0
"(1,1)",0.8,0.02,7,0.14,0.43,0.36,0.07,0.0,0.0
"(1,1)",0.8,0.02,8,0.13,0.41,0.32,0.14,0.0,0.0
"(1,1)",0.8,0.02,9,0.12,0.4,0.3,0.17,0.01,0.0
"(1,1)",0.8,0.02,10,0.11,0.36,0.32,0.12,0.09,0.0
"(1,1)",0.8,0.02,11,0.11,0.31,0.31,0.16,0.11,0.0
"(1,1)",0.8,0.02,12,0.11,0.31,0.26,0.21,0.1,0.01
"(1,1)",0.8,0.02,13,0.11,0.29,0.24,0.22,0.12,0.02
"(1,1)",0.8,0.02,14,0.11,0.23,0.28,0.24,0.11,0.03
"(1,1)",0.8,0.02,15,0.11,0.22,0.24,0.24,0.14,0.05
"(1,1)",0.8,0.02,16,0.09,0.22,0.21,0.24,0.13,0.11
"(1,1)",0.8,0.02,17,0.09,0.22,0.17,0.28,0.12,0.12
"(1,1)",0.8,0.02,18,0.09,0.22,0.14,0.27,0.12,0.16
"(1,1)",0.8,0.02,19,0.09,0.22,0.12,0.27,0.09,0.21
"(1,1)",0.8,0.02,20,0.09,0.21,0.12,0.26,0.08,0.24
"(1,1)",0.8,0.02,21,0.07,0.22,0.12,0.26,0.09,0.24
"(1,1)",0.8,0.02,22,0.06,0.23,0.11,0.27,0.08,0.25
"(1,1)",0.8,0.02,23,0.06,0.23,0.11,0.26,0.06,0.28
"(1,1)",0.8,0.02,24,0.06,0.23,0.09,0.26,0.07,0.29
"(1,1)",0.8,0.02,25,0.06,0.23,0.08,0.23,0.11,0.29
"(1,1)",0.8,0.02,26,0.06,0.23,0.07,0.24,0.09,0.31
"(1,1)",0.8,0.02,27,0.06,0.21,0.08,0.21,0.11,0.33
"(1,1)",0.8,0.02,28,0.06,0.2,0.09,0.2,0.06,0.39
"(1,1)",0.8,0.02,29,0.06,0.19,0.1,0.2,0.04,0.41
"(1,1)",0.8,0.02,30,0.06,0.18,0.1,0.21,0.04,0.41
"(1,1)",0.8,0.02,31,0.06,0.18,0.09,0.21,0.04,0.42
"(1,1)",0.8,0.02,32,0.06,0.17,0.09,0.17,0.09,0.42
"(1,1)",0.8,0.02,33,0.06,0.17,0.08,0.18,0.07,0.44
"(1,1)",0.8,0.02,34,0.06,0.17,0.07,0.18,0.06,0.46
