theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(6,1)",0.9,0.02,1,0.72,0.28,0.0,0.0,0.0,0.0
"(6,1)",0.9,0.02,2,0.6,0.35,0.05,0.0,0.0,0.0
"(6,1)",0.9,0.02,3,0.51,0.42,0.07,0.0,0.0,0.0
"(6,1)",0.9,0.02,4,0.45,0.43,0.11,0.01,0.0,0.0
"(6,1)",0.9,0.02,5,0.37,0.46,0.15,0.02,0.0,0.0
"(6,1)",0.9,0.02,6,0.34,0.42,0.22,0.02,0.0,0.0
"(6,1)",0.9,0.02,7,0.32,0.42,0.22,0.04,0.0,0.0
"(6,1)",0.9,0.02,8,0.29,0.42,0.21,0.08,0.0,0.0
"(6,1)",0.9,0.02,9,0.27,0.37,0.28,0.07,0.01,0.0
"(6,1)",0.9,0.02,10,0.27,0.35,0.26,0.11,0.0,0.01
"(6,1)",0.9,0.02,11,0.25,0.33,0.28,0.12,0.01,0.01
"(6,1)",0.9,0.02,12,0.22,0.32,0.29,0.11,0.05,0.01
"(6,1)",0.9,0.02,13,0.2,0.3,0.33,0.06,0.1,0.01
"(6,1)",0.9,0.02,14,0.17,0.32,0.29,0.11,0.07,0.04
"(6,1)",0.9,0.02,15,0.16,0.31,0.22,0.19,0.07,0.05
"(6,1)",0.9,0.02,16,0.14,0.32,0.21,0.16,0.1,0.07
"(6,1)",0.9,0.02,17,0.12,0.33,0.19,0.17,0.12,0.07
"(6,1)",0.9,0.02,18,0.11,0.28,0.22,0.19,0.12,0.08
"(6,1)",0.9,0.02,19,0.11,0.27,0.22,0.14,0.14,0.12
"(6,1)",0.9,0.02,20,0.11,0.23,0.25,0.11,0.15,0.15
"(6,1)",0.9,0.02,21,0.11,0.22,0.2,0.13,0.15,0.19
"(6,1)",0.9,0.02,22,0.11,0.18,0.2,0.16,0.12,0.23
"(6,1)",0.9,0.02,23,0.11,0.15,0.15,0.2,0.14,0.25
"(6,1)",0.9,0.02,24,0.1,0.12,0.15,0.21,0.14,0.28
"(6,1)",0.9,0.02,25,0.1,0.11,0.15,0.17,0.15,0.32
"(6,1)",0.9,0.02,26,0.1,0.11,0.15,0.13,0.12,0.39
"(6,1)",0.9,0.02,27,0.1,0.11,0.13,0.13,0.1,0.43
"(6,1)",0.9,0.02,28,0.09,0.11,0.13,0.11,0.11,0.45
"(6,1)",0.9,0.02,29,0.09,0.09,0.11,0.12,0.08,0.51
"(6,1)",0.9,0.02,30,0.09,0.09,0.06,0.16,0.08,0.52
"(6,1)",0.9,0.02,31,0.09,0.08,0.07,0.09,0.13,0.54
"(6,1)",0.9,0.02,32,0.09,0.08,0.06,0.09,0.11,0.57
"(6,1)",0.9,0.02,33,0.09,0.07,0.07,0.07,0.05,0.65
"(6,1)",0.9,0.02,34,0.09,0.07,0.06,0.04,0.09,0.65
"(6,1)",0.9,0.02,35,0.09,0.07,0.04,0.04,0.07,0.69
"(6,1)",0.9,0.02,36,0.09,0.07,0.04,0.04,0.06,0.7
"(6,1)",0.9,0.02,37,0.09,0.07,0.02,0.05,0.05,0.72
"(6,1)",0.9,0.02,38,0.08,0.08,0.02,0.03,0.07,0.72
"(6,1)",0.9,0.02,39,0.08,0.07,0.02,0.04,0.06,0.73
"(6,1)",0.9,0.02,40,0.08,0.07,0.02,0.03,0.05,0.75
"(6,1)",0.9,0.02,41,0.08,0.06,0.03,0.03,0.04,0.76
"(6,1)",0.9,0.02,42,0.08,0.06,0.03,0.03,0.03,0.77
"(6,1)",0.9,0.02,43,0.08,0.06,0.03,0.03,0.01,0.79
"(6,1)",0.9,0.02,44,0.08,0.06,0.02,0.03,0.02,0.79
"(6,1)",0.9,0.02,45,0.08,0.06,0.02,0.02,0.02,0.8
"(6,1)",0.9,0.02,46,0.07,0.06,0.03,0.02,0.01,0.81
"(6,1)",0.9,0.02,47,0.07,0.06,0.03,0.02,0.01,0.81
"(6,1)",0.9,0.02,48,0.07,0.05,0.04,0.02,0.0,0.82
"(6,1)",0.9,0.02,49,0.07,0.05,0.03,0.03,0.0,0.82
"(6,1)",0.9,0.02,50,0.07,0.05,0.02,0.04,0.0,0.82
"(6,1)",0.9,0.02,51,0.07,0.05,0.01,0.05,0.0,0.82
"(6,1)",0.9,0.02,52,0.07,0.05,0.0,0.06,0.0,0.82
"(6,1)",0.9,0.02,53,0.07,0.05,0.0,0.05,0.01,0.82
"(6,1)",0.9,0.02,54,0.07,0.04,0.01,0.04,0.01,0.83
"(6,1)",0.9,0.02,55,0.06,0.05,0.01,0.04,0.01,0.83
"(6,1)",0.9,0.02,56,0.06,0.05,0.0,0.04,0.02,0.83
"(6,1)",0.9,0.02,57,0.06,0.05,0.0,0.02,0.03,0.84
"(6,1)",0.9,0.02,58,0.06,0.05,0.0,0.01,0.03,0.85
"(6,1)",0.9,0.02,59,0.06,0.05,0.0,0.0,0.03,0.86
"(6,1)",0.9,0.02,60,0.06,0.04,0.01,0.0,0.03,0.86
"(6,1)",0.9,0.02,61,0.06,0.04,0.01,0.0,0.01,0.88
"(6,1)",0.9,0.02,62,0.06,0.04,0.0,0.01,0.01,0.88
"(6,1)",0.9,0.02,63,0.06,0.04,0.0,0.01,0.01,0.88
"(6,1)",0.9,0.02,64,0.06,0.04,0.0,0.01,0.01,0.88
"(6,1)",0.9,0.02,65,0.06,0.04,0.0,0.0,0.02,0.88
"(6,1)",0.9,0.02,66,0.06,0.04,0.0,0.0,0.02,0.88
"(6,1)",0.9,0.02,67,0.06,0.03,0.01,0.0,0.01,0.89
"(6,1)",0.9,0.02,68,0.06,0.03,0.01,0.0,0.01,0.89
"(6,1)",0.9,0.02,69,0.06,0.03,0.01,0.0,0.01,0.89
"(6,1)",0.9,0.02,70,0.06,0.03,0.01,0.0,0.0,0.9
