theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(4,1)",0.9,0.02,1,0.72,0.28,0.0,0.0,0.0,0.0
"(4,1)",0.9,0.02,2,0.59,0.37,0.04,0.0,0.0,0.0
"(4,1)",0.9,0.02,3,0.5,0.4,0.1,0.0,0.0,0.0
"(4,1)",0.9,0.02,4,0.43,0.42,0.14,0.01,0.0,0.0
"(4,1)",0.9,0.02,5,0.36,0.43,0.2,0.01,0.0,0.0
"(4,1)",0.9,0.02,6,0.31,0.41,0.24,0.04,0.0,0.0
"(4,1)",0.9,0.02,7,0.26,0.42,0.25,0.05,0.02,0.0
"(4,1)",0.9,0.02,8,0.23,0.37,0.31,0.07,0.01,0.01
"(4,1)",0.9,0.02,9,0.21,0.36,0.31,0.09,0.02,0.01
"(4,1)",0.9,0.02,10,0.17,0.35,0.29,0.14,0.04,0.01
"(4,1)",0.9,0.02,11,0.16,0.3,0.32,0.14,0.06,0.02
"(4,1)",0.9,0.02,12,0.15,0.25,0.36,0.1,0.11,0.03
"(4,1)",0.9,0.02,13,0.12,0.25,0.35,0.13,0.11,0.04
"(4,1)",0.9,0.02,14,0.11,0.23,0.34,0.14,0.12,0.06
"(4,1)",0.9,0.02,15,0.1,0.22,0.34,0.15,0.11,0.08
"(4,1)",0.9,0.02,16,0.09,0.2,0.33,0.17,0.09,0.12
"(4,1)",0.9,0.02,17,0.09,0.18,0.28,0.2,0.13,0.12
"(4,1)",0.9,0.02,18,0.09,0.16,0.26,0.23,0.12,0.14
"(4,1)",0.9,0.02,19,0.08,0.15,0.24,0.22,0.13,0.18
"(4,1)",0.9,0.02,20,0.08,0.13,0.22,0.22,0.16,0.19
"(4,1)",0.9,0.02,21,0.08,0.12,0.2,0.23,0.12,0.25
"(4,1)",0.9,0.02,22,0.08,0.1,0.2,0.22,0.12,0.28
"(4,1)",0.9,0.02,23,0.07,0.1,0.21,0.19,0.12,0.31
"(4,1)",0.9,0.02,24,0.07,0.1,0.19,0.19,0.1,0.35
