theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(3,1)",0.5,0.02,1,29,5,True,0.7603691716083844
"(3,1)",0.5,0.02,2,20,5,True,0.8471799472076423
"(3,1)",0.5,0.02,3,67,5,True,0.7161942083566594
"(3,1)",0.5,0.02,4,38,5,True,0.734812551529813
"(3,1)",0.5,0.02,5,20,5,True,0.8551904208228792
"(3,1)",0.5,0.02,6,29,5,True,0.8016716158099528
"(3,1)",0.5,0.02,7,70,3,False,0.5041257645347471
"(3,1)",0.5,0.02,8,52,5,True,0.7348069034480079
"(3,1)",0.5,0.02,9,32,5,True,0.8207863145613059
"(3,1)",0.5,0.02,10,70,0,False,0.20977799887333193
"(3,1)",0.5,0.02,11,20,5,True,0.7874061300409747
"(3,1)",0.5,0.02,12,70,2,False,0.3723341257865269
"(3,1)",0.5,0.02,13,19,5,True,0.8506010315476532
"(3,1)",0.5,0.02,14,23,5,True,0.8435078091638425
"(3,1)",0.5,0.02,15,28,5,True,0.7843494118039337
"(3,1)",0.5,0.02,16,42,5,True,0.751844278294376
"(3,1)",0.5,0.02,17,70,1,False,0.24446033096492362
"(3,1)",0.5,0.02,18,20,5,True,0.8449612403100776
"(3,1)",0.5,0.02,19,24,5,True,0.8179562043274877
"(3,1)",0.5,0.02,20,13,5,True,0.8510086617117235
"(3,1)",0.5,0.02,21,13,5,True,0.8524021900304595
"(3,1)",0.5,0.02,22,23,5,True,0.8125080749629822
"(3,1)",0.5,0.02,23,18,5,True,0.8162448387237764
"(3,1)",0.5,0.02,24,58,5,True,0.7232710469138568
"(3,1)",0.5,0.02,25,70,1,False,0.3048053988276514
"(3,1)",0.5,0.02,26,18,5,True,0.7973923944839113
"(3,1)",0.5,0.02,27,46,5,True,0.7823226673272684
"(3,1)",0.5,0.02,28,70,1,False,0.14285714285714285
"(3,1)",0.5,0.02,29,52,5,True,0.8154111333098288
"(3,1)",0.5,0.02,30,13,5,True,0.8685258964143425
"(3,1)",0.5,0.02,31,19,5,True,0.8383532445628606
"(3,1)",0.5,0.02,32,22,5,True,0.7912345986270989
"(3,1)",0.5,0.02,33,20,5,True,0.8229776447891911
"(3,1)",0.5,0.02,34,70,3,False,0.38691169276595583
"(3,1)",0.5,0.02,35,58,5,True,0.7912940308610289
"(3,1)",0.5,0.02,36,53,5,True,0.8362792091072498
"(3,1)",0.5,0.02,37,19,5,True,0.8476826126087076
"(3,1)",0.5,0.02,38,23,5,True,0.8508342095343902
"(3,1)",0.5,0.02,39,70,0,False,0.232981798692825
"(3,1)",0.5,0.02,40,28,5,True,0.7706247034694578
"(3,1)",0.5,0.02,41,26,5,True,0.8572791452012974
"(3,1)",0.5,0.02,42,70,2,False,0.38583564874068843
"(3,1)",0.5,0.02,43,9,5,True,0.8680339109836679
"(3,1)",0.5,0.02,44,47,5,True,0.7664900165303465
"(3,1)",0.5,0.02,45,29,5,True,0.8055916615210332
"(3,1)",0.5,0.02,46,70,3,False,0.43066680380131517
"(3,1)",0.5,0.02,47,21,5,True,0.8087935492721849
"(3,1)",0.5,0.02,48,33,5,True,0.8031209655029962
"(3,1)",0.5,0.02,49,70,2,False,0.3529113052547109
"(3,1)",0.5,0.02,50,13,5,True,0.8531446065462241
"(3,1)",0.5,0.02,51,25,5,True,0.7736286644725752
"(3,1)",0.5,0.02,52,26,5,True,0.8488372093023256
"(3,1)",0.5,0.02,53,28,5,True,0.7924045585938798
"(3,1)",0.5,0.02,54,19,5,True,0.8008097434768131
"(3,1)",0.5,0.02,55,13,5,True,0.8708122992198255
"(3,1)",0.5,0.02,56,10,5,True,0.8795180722891566
"(3,1)",0.5,0.02,57,14,5,True,0.8515791551519937
"(3,1)",0.5,0.02,58,52,5,True,0.7313843308789197
"(3,1)",0.5,0.02,59,13,5,True,0.8613953528587337
"(3,1)",0.5,0.02,60,19,5,True,0.8532818532818532
"(3,1)",0.5,0.02,61,35,5,True,0.8271089630931459
"(3,1)",0.5,0.02,62,29,5,True,0.8616581570629711
"(3,1)",0.5,0.02,63,36,5,True,0.878048780487805
