theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(4,1)",0.2,0.02,1,17,5,True,0.8887627695800226
"(4,1)",0.2,0.02,2,20,5,True,0.8884892086330936
"(4,1)",0.2,0.02,3,23,5,True,0.8482647879989006
"(4,1)",0.2,0.02,4,70,3,False,0.10144927536231885
"(4,1)",0.2,0.02,5,25,5,True,0.8510760279511821
"(4,1)",0.2,0.02,6,12,5,True,0.8798586572438163
"(4,1)",0.2,0.02,7,17,5,True,0.8712913177285997
"(4,1)",0.2,0.02,8,16,5,True,0.8380529058064321
"(4,1)",0.2,0.02,9,70,3,False,0.0958904109589041
"(4,1)",0.2,0.02,10,10,5,True,0.8932384341637011
"(4,1)",0.2,0.02,11,21,5,True,0.8155904756346534
"(4,1)",0.2,0.02,12,22,5,True,0.869718309859155
"(4,1)",0.2,0.02,13,40,5,True,0.8440677966101695
"(4,1)",0.2,0.02,14,18,5,True,0.8887627695800226
"(4,1)",0.2,0.02,15,20,5,True,0.8936170212765957
"(4,1)",0.2,0.02,16,13,5,True,0.8727388972055888
"(4,1)",0.2,0.02,17,18,5,True,0.8430034129692833
"(4,1)",0.2,0.02,18,12,5,True,0.8916967509025271
"(4,1)",0.2,0.02,19,11,5,True,0.8853046594982079
"(4,1)",0.2,0.02,20,16,5,True,0.8802816901408451
"(4,1)",0.2,0.02,21,70,3,False,0.10769230769230773
"(4,1)",0.2,0.02,22,10,5,True,0.8852882703777336
"(4,1)",0.2,0.02,23,16,5,True,0.8730286494227784
"(4,1)",0.2,0.02,24,70,0,False,0.24098614920796546
"(4,1)",0.2,0.02,25,25,5,True,0.8560899665441054
"(4,1)",0.2,0.02,26,15,5,True,0.8721788024496061
"(4,1)",0.2,0.02,27,12,5,True,0.880964183913744
"(4,1)",0.2,0.02,28,20,5,True,0.8817204301075269
"(4,1)",0.2,0.02,29,13,5,True,0.8799774079687769
"(4,1)",0.2,0.02,30,19,5,True,0.8402746478515088
"(4,1)",0.2,0.02,31,15,5,True,0.8913043478260869
"(4,1)",0.2,0.02,32,15,5,True,0.8742234541697559
"(4,1)",0.2,0.02,33,23,5,True,0.8282078546901409
"(4,1)",0.2,0.02,34,16,5,True,0.8671328671328671
"(4,1)",0.2,0.02,35,35,5,True,0.879725085910653
"(4,1)",0.2,0.02,36,17,5,True,0.8711422108753945
"(4,1)",0.2,0.02,37,17,5,True,0.8916967509025271
"(4,1)",0.2,0.02,38,16,5,True,0.873716861172519
"(4,1)",0.2,0.02,39,30,5,True,0.8589285714285715
"(4,1)",0.2,0.02,40,16,5,True,0.8924731182795699
"(4,1)",0.2,0.02,41,13,5,True,0.8666666666666666
"(4,1)",0.2,0.02,42,18,5,True,0.8765963353692393
"(4,1)",0.2,0.02,43,19,5,True,0.8869421932272927
"(4,1)",0.2,0.02,44,24,5,True,0.8389609139026876
"(4,1)",0.2,0.02,45,17,5,True,0.8400879673264217
"(4,1)",0.2,0.02,46,11,5,True,0.8853046594982079
"(4,1)",0.2,0.02,47,18,5,True,0.8761144447413273
"(4,1)",0.2,0.02,48,15,5,True,0.8700345307611013
"(4,1)",0.2,0.02,49,70,1,False,0.17526524861233536
"(4,1)",0.2,0.02,50,13,5,True,0.8887627695800226
"(4,1)",0.2,0.02,51,50,5,True,0.8080986805520448
"(4,1)",0.2,0.02,52,21,5,True,0.88339222614841
"(4,1)",0.2,0.02,53,21,5,True,0.8750432421291302
"(4,1)",0.2,0.02,54,12,5,True,0.8881492425841437
"(4,1)",0.2,0.02,55,13,5,True,0.8832628699328524
"(4,1)",0.2,0.02,56,22,5,True,0.8745586815964612
"(4,1)",0.2,0.02,57,15,5,True,0.8677682067691498
"(4,1)",0.2,0.02,58,15,5,True,0.8650519031141868
"(4,1)",0.2,0.02,59,17,5,True,0.8683574433546756
"(4,1)",0.2,0.02,60,25,5,True,0.8775510204081634
"(4,1)",0.2,0.02,61,18,5,True,0.8424012158415258
"(4,1)",0.2,0.02,62,16,5,True,0.8821428571428571
"(4,1)",0.2,0.02,63,22,5,True,0.846685115767819
"(4,1)",0.2,0.02,64,6,5,True,0.8884892086330936
"(4,1)",0.2,0.02,65,15,5,True,0.8797169821843887
"(4,1)",0.2,0.02,66,15,5,True,0.8671328671328671
"(4,1)",0.2,0.02,67,27,5,True,0.8564622255704917
"(4,1)",0.2,0.02,68,14,5,True,0.8830927117759609
"(4,1)",0.2,0.02,69,20,5,True,0.8421592639173893
"(4,1)",0.2,0.02,70,16,5,True,0.8747490163766785
"(4,1)",0.2,0.02,71,19,5,True,0.8571428571428571
"(4,1)",0.2,0.02,72,11,5,True,0.8913043478260869
"(4,1)",0.2,0.02,73,14,5,True,0.864449813039531
"(4,1)",0.2,0.02,74,36,5,True,0.8351070705329829
"(4,1)",0.2,0.02,75,70,4,False,0.4788267939558874
"(4,1)",0.2,0.02,76,30,5,True,0.8255652173913044
"(4,1)",0.2,0.02,77,19,5,True,0.8482758620689655
"(4,1)",0.2,0.02,78,11,5,True,0.8876439312391949
"(4,1)",0.2,0.02,79,43,5,True,0.8842105263157896
"(4,1)",0.2,0.02,80,19,5,True,0.8612477978251625
"(4,1)",0.2,0.02,81,16,5,True,0.8644489790680066
"(4,1)",0.2,0.02,82,22,5,True,0.8564102564102564
"(4,1)",0.2,0.02,83,70,1,False,0.17241379310344832
"(4,1)",0.2,0.02,84,70,3,False,0.09999999999999996
"(4,1)",0.2,0.02,85,15,5,True,0.8677144728225278
"(4,1)",0.2,0.02,86,16,5,True,0.8545826788232087
"(4,1)",0.2,0.02,87,21,5,True,0.8727828746177371
"(4,1)",0.2,0.02,88,13,5,True,0.8848920863309353
"(4,1)",0.2,0.02,89,16,5,True,0.875816881308274
"(4,1)",0.2,0.02,90,14,5,True,0.8853046594982079
"(4,1)",0.2,0.02,91,13,5,True,0.8810256348670555
"(4,1)",0.2,0.02,92,23,5,True,0.8247058823529413
"(4,1)",0.2,0.02,93,40,5,True,0.8727915194346291
"(4,1)",0.2,0.02,94,21,5,True,0.8884892086330936
"(4,1)",0.2,0.02,95,13,5,True,0.880964183913744
"(4,1)",0.2,0.02,96,17,5,True,0.8832628699328524
"(4,1)",0.2,0.02,97,17,5,True,0.8661971830985916
"(4,1)",0.2,0.02,98,21,5,True,0.8600707497138103
"(4,1)",0.2,0.02,99,11,5,True,0.8844305847175805
"(4,1)",0.2,0.02,100,16,5,True,0.8686940966010733
