theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(15,1)",0.7,0.02,1,24,5,True,0.9455472007412422
"(15,1)",0.7,0.02,2,28,5,True,0.9174603174603174
"(15,1)",0.7,0.02,3,40,5,True,0.9281610909018625
"(15,1)",0.7,0.02,4,16,5,True,0.937141777199558
"(15,1)",0.7,0.02,5,29,5,True,0.9339774557165861
"(15,1)",0.7,0.02,6,16,5,True,0.9408
"(15,1)",0.7,0.02,7,30,5,True,0.9447154471544715
"(15,1)",0.7,0.02,8,27,5,True,0.9477977161500816
"(15,1)",0.7,0.02,9,16,5,True,0.9492635024549917
"(15,1)",0.7,0.02,10,27,5,True,0.9238095238095237
"(15,1)",0.7,0.02,11,30,5,True,0.9446254071661238
"(15,1)",0.7,0.02,12,24,5,True,0.946078431372549
"(15,1)",0.7,0.02,13,36,5,True,0.9387096774193548
"(15,1)",0.7,0.02,14,44,5,True,0.9246794871794872
"(15,1)",0.7,0.02,15,21,5,True,0.9463414634146341
"(15,1)",0.7,0.02,16,37,5,True,0.9299363057324841
"(15,1)",0.7,0.02,17,23,5,True,0.925241852164929
"(15,1)",0.7,0.02,18,26,5,True,0.9297518443997317
"(15,1)",0.7,0.02,19,31,5,True,0.9304014212878499
"(15,1)",0.7,0.02,20,12,5,True,0.9488342586648474
"(15,1)",0.7,0.02,21,29,5,True,0.9450726978998385
"(15,1)",0.7,0.02,22,26,5,True,0.9437613453436997
"(15,1)",0.7,0.02,23,26,5,True,0.927536231884058
"(15,1)",0.7,0.02,24,23,5,True,0.9444444444444444
"(15,1)",0.7,0.02,25,36,5,True,0.9380952380952381
"(15,1)",0.7,0.02,26,21,5,True,0.9184551239850779
"(15,1)",0.7,0.02,27,10,5,True,0.9471443679511633
"(15,1)",0.7,0.02,28,35,5,True,0.9238095238095237
"(15,1)",0.7,0.02,29,19,5,True,0.9475409836065574
"(15,1)",0.7,0.02,30,34,5,True,0.8862486417539281
"(15,1)",0.7,0.02,31,25,5,True,0.9291273389634046
"(15,1)",0.7,0.02,32,28,5,True,0.9488342586648474
"(15,1)",0.7,0.02,33,13,5,True,0.9477621735135845
"(15,1)",0.7,0.02,34,8,5,True,0.9491803278688524
"(15,1)",0.7,0.02,35,30,5,True,0.9141619472011646
"(15,1)",0.7,0.02,36,24,5,True,0.9461663947797715
"(15,1)",0.7,0.02,37,39,5,True,0.9420087812069352
"(15,1)",0.7,0.02,38,24,5,True,0.9498200679519913
"(15,1)",0.7,0.02,39,28,5,True,0.9495501357445759
"(15,1)",0.7,0.02,40,25,5,True,0.9353792886370791
"(15,1)",0.7,0.02,41,9,5,True,0.9492635024549917
"(15,1)",0.7,0.02,42,18,5,True,0.9477124183006536
"(15,1)",0.7,0.02,43,19,5,True,0.9482908428844508
"(15,1)",0.7,0.02,44,21,5,True,0.94995148771022
"(15,1)",0.7,0.02,45,27,5,True,0.9162717219589258
"(15,1)",0.7,0.02,46,23,5,True,0.9429037520391517
"(15,1)",0.7,0.02,47,28,5,True,0.9508196721311475
"(15,1)",0.7,0.02,48,19,5,True,0.9463414634146341
"(15,1)",0.7,0.02,49,18,5,True,0.9488342586648474
"(15,1)",0.7,0.02,50,29,5,True,0.946078431372549
"(15,1)",0.7,0.02,51,16,5,True,0.9490131578947367
"(15,1)",0.7,0.02,52,36,5,True,0.918189621509612
"(15,1)",0.7,0.02,53,31,5,True,0.9342948717948718
"(15,1)",0.7,0.02,54,19,5,True,0.9412653446647781
"(15,1)",0.7,0.02,55,24,5,True,0.9481182684840439
"(15,1)",0.7,0.02,56,33,5,True,0.9142921429965278
"(15,1)",0.7,0.02,57,27,5,True,0.9455472007412422
"(15,1)",0.7,0.02,58,25,5,True,0.9224007392879847
"(15,1)",0.7,0.02,59,39,5,True,0.9253452657164954
"(15,1)",0.7,0.02,60,22,5,True,0.94995148771022
"(15,1)",0.7,0.02,61,30,5,True,0.9294871794871795
"(15,1)",0.7,0.02,62,17,5,True,0.9504132231404959
"(15,1)",0.7,0.02,63,24,5,True,0.9217252396166135
"(15,1)",0.7,0.02,64,31,5,True,0.9166857448107448
"(15,1)",0.7,0.02,65,11,5,True,0.9445325463241833
"(15,1)",0.7,0.02,66,29,5,True,0.94995148771022
"(15,1)",0.7,0.02,67,25,5,True,0.9238095238095237
"(15,1)",0.7,0.02,68,19,5,True,0.9450673520094185
"(15,1)",0.7,0.02,69,27,5,True,0.9230324806519786
"(15,1)",0.7,0.02,70,19,5,True,0.9475409836065574
"(15,1)",0.7,0.02,71,13,5,True,0.948580677634205
"(15,1)",0.7,0.02,72,25,5,True,0.9484428267482162
"(15,1)",0.7,0.02,73,51,5,True,0.9281150159744409
"(15,1)",0.7,0.02,74,10,5,True,0.9499217527386541
"(15,1)",0.7,0.02,75,13,5,True,0.9477621735135845
