theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(2,1)",0.7,0.02,1,0.44,0.56,0.0,0.0,0.0,0.0
"(2,1)",0.7,0.02,2,0.24,0.73,0.03,0.0,0.0,0.0
"(2,1)",0.7,0.02,3,0.18,0.65,0.17,0.0,0.0,0.0
"(2,1)",0.7,0.02,4,0.16,0.53,0.3,0.01,0.0,0.0
"(2,1)",0.7,0.02,5,0.11,0.48,0.39,0.02,0.0,0.0
"(2,1)",0.7,0.02,6,0.11,0.4,0.42,0.07,0.0,0.0
"(2,1)",0.7,0.02,7,0.07,0.39,0.42,0.11,0.01,0.0
"(2,1)",0.7,0.02,8,0.04,0.34,0.45,0.14,0.03,0.0
"(2,1)",0.7,0.02,9,0.04,0.29,0.43,0.19,0.05,0.0
"(2,1)",0.7,0.02,10,0.04,0.27,0.39,0.22,0.07,0.01
"(2,1)",0.7,0.02,11,0.04,0.26,0.35,0.26,0.08,0.01
"(2,1)",0.7,0.02,12,0.04,0.25,0.31,0.24,0.15,0.01
"(2,1)",0.7,0.02,13,0.04,0.25,0.28,0.22,0.15,0.06
"(2,1)",0.7,0.02,14,0.04,0.23,0.29,0.2,0.16,0.08
"(2,1)",0.7,0.02,15,0.04,0.23,0.26,0.19,0.17,0.11
"(2,1)",0.7,0.02,16,0.04,0.22,0.23,0.22,0.14,0.15
"(2,1)",0.7,0.02,17,0.04,0.21,0.24,0.16,0.16,0.19
"(2,1)",0.7,0.02,18,0.04,0.2,0.25,0.15,0.11,0.25
"(2,1)",0.7,0.02,19,0.04,0.2,0.22,0.16,0.12,0.26
"(2,1)",0.7,0.02,20,0.04,0.2,0.21,0.16,0.12,0.27
"(2,1)",0.7,0.02,21,0.04,0.19,0.22,0.15,0.07,0.33
"(2,1)",0.7,0.02,22,0.04,0.18,0.21,0.17,0.06,0.34
"(2,1)",0.7,0.02,23,0.04,0.18,0.19,0.18,0.06,0.35
"(2,1)",0.7,0.02,24,0.04,0.16,0.21,0.17,0.05,0.37
"(2,1)",0.7,0.02,25,0.04,0.16,0.18,0.2,0.01,0.41
"(2,1)",0.7,0.02,26,0.04,0.16,0.17,0.19,0.03,0.41
"(2,1)",0.7,0.02,27,0.04,0.15,0.17,0.19,0.04,0.41
"(2,1)",0.7,0.02,28,0.04,0.15,0.17,0.17,0.06,0.41
"(2,1)",0.7,0.02,29,0.04,0.14,0.18,0.13,0.08,0.43
"(2,1)",0.7,0.02,30,0.04,0.13,0.19,0.12,0.07,0.45
"(2,1)",0.7,0.02,31,0.04,0.13,0.18,0.12,0.07,0.46
"(2,1)",0.7,0.02,32,0.04,0.13,0.18,0.11,0.07,0.47
"(2,1)",0.7,0.02,33,0.04,0.11,0.2,0.08,0.08,0.49
"(2,1)",0.7,0.02,34,0.04,0.11,0.2,0.07,0.07,0.51
"(2,1)",0.7,0.02,35,0.04,0.11,0.19,0.08,0.05,0.53
"(2,1)",0.7,0.02,36,0.04,0.11,0.18,0.09,0.03,0.55
"(2,1)",0.7,0.02,37,0.04,0.11,0.17,0.1,0.02,0.56
"(2,1)",0.7,0.02,38,0.04,0.11,0.17,0.08,0.03,0.57
"(2,1)",0.7,0.02,39,0.04,0.11,0.16,0.09,0.02,0.58
"(2,1)",0.7,0.02,40,0.04,0.11,0.16,0.09,0.02,0.58
"(2,1)",0.7,0.02,41,0.04,0.11,0.16,0.09,0.01,0.59
"(2,1)",0.7,0.02,42,0.03,0.11,0.16,0.09,0.02,0.59
"(2,1)",0.7,0.02,43,0.03,0.1,0.17,0.08,0.02,0.6
"(2,1)",0.7,0.02,44,0.03,0.1,0.17,0.07,0.02,0.61
"(2,1)",0.7,0.02,45,0.03,0.1,0.16,0.08,0.02,0.61
"(2,1)",0.7,0.02,46,0.03,0.1,0.16,0.08,0.02,0.61
"(2,1)",0.7,0.02,47,0.03,0.1,0.16,0.06,0.03,0.62
"(2,1)",0.7,0.02,48,0.03,0.1,0.16,0.05,0.03,0.63
"(2,1)",0.7,0.02,49,0.03,0.1,0.16,0.04,0.03,0.64
"(2,1)",0.7,0.02,50,0.03,0.1,0.16,0.03,0.04,0.64
"(2,1)",0.7,0.02,51,0.03,0.09,0.17,0.03,0.03,0.65
"(2,1)",0.7,0.02,52,0.03,0.09,0.17,0.03,0.02,0.66
"(2,1)",0.7,0.02,53,0.03,0.09,0.17,0.03,0.02,0.66
"(2,1)",0.7,0.02,54,0.03,0.09,0.17,0.03,0.02,0.66
"(2,1)",0.7,0.02,55,0.03,0.09,0.15,0.05,0.02,0.66
"(2,1)",0.7,0.02,56,0.03,0.09,0.15,0.05,0.01,0.67
"(2,1)",0.7,0.02,57,0.03,0.09,0.15,0.05,0.01,0.67
"(2,1)",0.7,0.02,58,0.03,0.09,0.14,0.06,0.01,0.67
"(2,1)",0.7,0.02,59,0.03,0.09,0.14,0.05,0.02,0.67
"(2,1)",0.7,0.02,60,0.03,0.09,0.13,0.05,0.02,0.68
"(2,1)",0.7,0.02,61,0.03,0.09,0.13,0.05,0.02,0.68
"(2,1)",0.7,0.02,62,0.03,0.09,0.13,0.04,0.03,0.68
"(2,1)",0.7,0.02,63,0.03,0.09,0.13,0.04,0.03,0.68
"(2,1)",0.7,0.02,64,0.03,0.09,0.13,0.04,0.02,0.69
"(2,1)",0.7,0.02,65,0.03,0.09,0.13,0.04,0.02,0.69
"(2,1)",0.7,0.02,66,0.03,0.08,0.14,0.04,0.01,0.7
"(2,1)",0.7,0.02,67,0.03,0.08,0.13,0.05,0.01,0.7
"(2,1)",0.7,0.02,68,0.03,0.08,0.12,0.06,0.01,0.7
