theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(19,1)",0.3,0.02,1,28,5,True,0.9550610148894271
"(19,1)",0.3,0.02,2,13,5,True,0.9587912087912088
"(19,1)",0.3,0.02,3,21,5,True,0.952445652173913
"(19,1)",0.3,0.02,4,22,5,True,0.955454900737772
"(19,1)",0.3,0.02,5,19,5,True,0.956876239594909
"(19,1)",0.3,0.02,6,21,5,True,0.9402600958247775
"(19,1)",0.3,0.02,7,14,5,True,0.9539208875684798
"(19,1)",0.3,0.02,8,14,5,True,0.9587345254470426
"(19,1)",0.3,0.02,9,16,5,True,0.9574759945130314
"(19,1)",0.3,0.02,10,17,5,True,0.9521004541522491
"(19,1)",0.3,0.02,11,14,5,True,0.9560439560439561
"(19,1)",0.3,0.02,12,22,5,True,0.9564433357627489
"(19,1)",0.3,0.02,13,15,5,True,0.9332816637602531
"(19,1)",0.3,0.02,14,6,5,True,0.9561643835616438
"(19,1)",0.3,0.02,15,27,5,True,0.9497832217872627
"(19,1)",0.3,0.02,16,11,5,True,0.9564917563667219
"(19,1)",0.3,0.02,17,22,5,True,0.9296612571829627
"(19,1)",0.3,0.02,18,21,5,True,0.9306666666666666
"(19,1)",0.3,0.02,19,14,5,True,0.9459983903887955
"(19,1)",0.3,0.02,20,13,5,True,0.9536152796725784
"(19,1)",0.3,0.02,21,16,5,True,0.9540507534363258
"(19,1)",0.3,0.02,22,18,5,True,0.9520053523011374
"(19,1)",0.3,0.02,23,19,5,True,0.9587912087912088
"(19,1)",0.3,0.02,24,14,5,True,0.958295711060948
"(19,1)",0.3,0.02,25,15,5,True,0.9541469200503702
"(19,1)",0.3,0.02,26,18,5,True,0.9581180310035354
"(19,1)",0.3,0.02,27,30,5,True,0.9368725370779895
"(19,1)",0.3,0.02,28,21,5,True,0.9394408090422368
"(19,1)",0.3,0.02,29,17,5,True,0.956626548972061
"(19,1)",0.3,0.02,30,8,5,True,0.958904109589041
"(19,1)",0.3,0.02,31,21,5,True,0.9542343225631491
"(19,1)",0.3,0.02,32,19,5,True,0.9446650124069479
