theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(9,1)",0.2,0.02,1,0.98,0.02,0.0,0.0,0.0,0.0
"(9,1)",0.2,0.02,2,0.88,0.12,0.0,0.0,0.0,0.0
"(9,1)",0.2,0.02,3,0.67,0.29,0.04,0.0,0.0,0.0
"(9,1)",0.2,0.02,4,0.35,0.53,0.1,0.02,0.0,0.0
"(9,1)",0.2,0.02,5,0.16,0.57,0.2,0.07,0.0,0.0
"(9,1)",0.2,0.02,6,0.1,0.41,0.33,0.16,0.0,0.0
"(9,1)",0.2,0.02,7,0.05,0.31,0.3,0.3,0.04,0.0
"(9,1)",0.2,0.02,8,0.03,0.24,0.27,0.35,0.09,0.02
"(9,1)",0.2,0.02,9,0.02,0.2,0.22,0.39,0.12,0.05
"(9,1)",0.2,0.02,10,0.01,0.12,0.24,0.36,0.2,0.07
"(9,1)",0.2,0.02,11,0.01,0.11,0.15,0.29,0.31,0.13
"(9,1)",0.2,0.02,12,0.01,0.08,0.13,0.3,0.26,0.22
"(9,1)",0.2,0.02,13,0.01,0.06,0.11,0.25,0.23,0.34
"(9,1)",0.2,0.02,14,0.0,0.06,0.1,0.18,0.25,0.41
"(9,1)",0.2,0.02,15,0.0,0.05,0.07,0.19,0.22,0.47
"(9,1)",0.2,0.02,16,0.0,0.04,0.06,0.16,0.21,0.53
"(9,1)",0.2,0.02,17,0.0,0.02,0.07,0.14,0.17,0.6
"(9,1)",0.2,0.02,18,0.0,0.02,0.04,0.14,0.12,0.68
"(9,1)",0.2,0.02,19,0.0,0.02,0.03,0.12,0.12,0.71
"(9,1)",0.2,0.02,20,0.0,0.02,0.02,0.11,0.09,0.76
"(9,1)",0.2,0.02,21,0.0,0.02,0.01,0.08,0.1,0.79
"(9,1)",0.2,0.02,22,0.0,0.01,0.01,0.06,0.08,0.84
"(9,1)",0.2,0.02,23,0.0,0.0,0.01,0.06,0.08,0.85
"(9,1)",0.2,0.02,24,0.0,0.0,0.0,0.06,0.08,0.86
"(9,1)",0.2,0.02,25,0.0,0.0,0.0,0.04,0.09,0.87
"(9,1)",0.2,0.02,26,0.0,0.0,0.0,0.04,0.05,0.91
"(9,1)",0.2,0.02,27,0.0,0.0,0.0,0.04,0.02,0.94
"(9,1)",0.2,0.02,28,0.0,0.0,0.0,0.03,0.03,0.94
"(9,1)",0.2,0.02,29,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,30,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,31,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,32,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,33,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,34,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,35,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,36,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,37,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,38,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,39,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,40,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,41,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,42,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,43,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,44,0.0,0.0,0.0,0.03,0.0,0.97
"(9,1)",0.2,0.02,45,0.0,0.0,0.0,0.03,0.0,0.97
