theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(6,1)",0.8,0.02,1,0.5,0.5,0.0,0.0,0.0,0.0
"(6,1)",0.8,0.02,2,0.41,0.54,0.05,0.0,0.0,0.0
"(6,1)",0.8,0.02,3,0.32,0.47,0.19,0.02,0.0,0.0
"(6,1)",0.8,0.02,4,0.3,0.43,0.24,0.03,0.0,0.0
"(6,1)",0.8,0.02,5,0.26,0.4,0.31,0.03,0.0,0.0
"(6,1)",0.8,0.02,6,0.2,0.43,0.32,0.05,0.0,0.0
"(6,1)",0.8,0.02,7,0.18,0.4,0.32,0.1,0.0,0.0
"(6,1)",0.8,0.02,8,0.18,0.37,0.34,0.09,0.02,0.0
"(6,1)",0.8,0.02,9,0.18,0.32,0.36,0.11,0.03,0.0
"(6,1)",0.8,0.02,10,0.16,0.25,0.42,0.13,0.03,0.01
"(6,1)",0.8,0.02,11,0.15,0.23,0.42,0.15,0.04,0.01
"(6,1)",0.8,0.02,12,0.13,0.23,0.4,0.16,0.06,0.02
"(6,1)",0.8,0.02,13,0.11,0.21,0.35,0.24,0.05,0.04
"(6,1)",0.8,0.02,14,0.11,0.18,0.3,0.24,0.12,0.05
"(6,1)",0.8,0.02,15,0.1,0.17,0.26,0.28,0.11,0.08
"(6,1)",0.8,0.02,16,0.07,0.2,0.21,0.27,0.14,0.11
"(6,1)",0.8,0.02,17,0.07,0.16,0.24,0.25,0.14,0.14
"(6,1)",0.8,0.02,18,0.07,0.13,0.24,0.22,0.2,0.14
"(6,1)",0.8,0.02,19,0.07,0.12,0.18,0.2,0.26,0.17
"(6,1)",0.8,0.02,20,0.07,0.11,0.16,0.21,0.26,0.19
"(6,1)",0.8,0.02,21,0.07,0.11,0.14,0.22,0.23,0.23
"(6,1)",0.8,0.02,22,0.06,0.11,0.15,0.17,0.2,0.31
"(6,1)",0.8,0.02,23,0.05,0.09,0.16,0.16,0.15,0.39
"(6,1)",0.8,0.02,24,0.05,0.09,0.14,0.11,0.19,0.42
"(6,1)",0.8,0.02,25,0.05,0.09,0.14,0.08,0.18,0.46
"(6,1)",0.8,0.02,26,0.04,0.09,0.11,0.11,0.1,0.55
"(6,1)",0.8,0.02,27,0.04,0.06,0.11,0.1,0.1,0.59
"(6,1)",0.8,0.02,28,0.04,0.06,0.11,0.08,0.09,0.62
"(6,1)",0.8,0.02,29,0.04,0.05,0.11,0.07,0.05,0.68
"(6,1)",0.8,0.02,30,0.04,0.05,0.1,0.05,0.08,0.68
"(6,1)",0.8,0.02,31,0.04,0.02,0.1,0.05,0.09,0.7
"(6,1)",0.8,0.02,32,0.04,0.01,0.11,0.05,0.08,0.71
"(6,1)",0.8,0.02,33,0.04,0.01,0.07,0.08,0.07,0.73
"(6,1)",0.8,0.02,34,0.04,0.01,0.07,0.07,0.06,0.75
"(6,1)",0.8,0.02,35,0.04,0.01,0.05,0.05,0.08,0.77
"(6,1)",0.8,0.02,36,0.03,0.02,0.05,0.04,0.08,0.78
"(6,1)",0.8,0.02,37,0.03,0.01,0.06,0.02,0.06,0.82
"(6,1)",0.8,0.02,38,0.02,0.02,0.06,0.02,0.04,0.84
"(6,1)",0.8,0.02,39,0.02,0.02,0.06,0.02,0.03,0.85
"(6,1)",0.8,0.02,40,0.02,0.01,0.06,0.03,0.03,0.85
"(6,1)",0.8,0.02,41,0.01,0.02,0.04,0.05,0.03,0.85
"(6,1)",0.8,0.02,42,0.01,0.01,0.04,0.05,0.04,0.85
"(6,1)",0.8,0.02,43,0.01,0.01,0.04,0.05,0.01,0.88
"(6,1)",0.8,0.02,44,0.01,0.01,0.03,0.05,0.02,0.88
"(6,1)",0.8,0.02,45,0.01,0.01,0.02,0.03,0.05,0.88
"(6,1)",0.8,0.02,46,0.01,0.01,0.01,0.03,0.06,0.88
"(6,1)",0.8,0.02,47,0.01,0.01,0.01,0.02,0.07,0.88
"(6,1)",0.8,0.02,48,0.01,0.01,0.01,0.02,0.07,0.88
"(6,1)",0.8,0.02,49,0.01,0.01,0.01,0.02,0.05,0.9
"(6,1)",0.8,0.02,50,0.01,0.01,0.01,0.01,0.04,0.92
"(6,1)",0.8,0.02,51,0.01,0.01,0.01,0.01,0.04,0.92
