theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(3,1)",0.4,0.02,1,0.92,0.08,0.0,0.0,0.0,0.0
"(3,1)",0.4,0.02,2,0.43,0.57,0.0,0.0,0.0,0.0
"(3,1)",0.4,0.02,3,0.25,0.72,0.03,0.0,0.0,0.0
"(3,1)",0.4,0.02,4,0.09,0.63,0.27,0.01,0.0,0.0
"(3,1)",0.4,0.02,5,0.06,0.5,0.35,0.09,0.0,0.0
"(3,1)",0.4,0.02,6,0.05,0.37,0.4,0.16,0.02,0.0
"(3,1)",0.4,0.02,7,0.05,0.27,0.4,0.22,0.05,0.01
"(3,1)",0.4,0.02,8,0.05,0.25,0.29,0.33,0.05,0.03
"(3,1)",0.4,0.02,9,0.05,0.19,0.28,0.34,0.11,0.03
"(3,1)",0.4,0.02,10,0.05,0.15,0.24,0.34,0.18,0.04
"(3,1)",0.4,0.02,11,0.04,0.14,0.2,0.37,0.2,0.05
"(3,1)",0.4,0.02,12,0.04,0.12,0.22,0.32,0.22,0.08
"(3,1)",0.4,0.02,13,0.04,0.11,0.22,0.27,0.24,0.12
"(3,1)",0.4,0.02,14,0.04,0.1,0.21,0.24,0.23,0.18
"(3,1)",0.4,0.02,15,0.03,0.1,0.19,0.23,0.18,0.27
"(3,1)",0.4,0.02,16,0.03,0.09,0.19,0.17,0.22,0.3
"(3,1)",0.4,0.02,17,0.02,0.1,0.18,0.14,0.2,0.36
"(3,1)",0.4,0.02,18,0.01,0.1,0.17,0.15,0.15,0.42
"(3,1)",0.4,0.02,19,0.01,0.09,0.13,0.17,0.12,0.48
"(3,1)",0.4,0.02,20,0.01,0.08,0.11,0.14,0.14,0.52
"(3,1)",0.4,0.02,21,0.01,0.08,0.1,0.14,0.1,0.57
"(3,1)",0.4,0.02,22,0.01,0.07,0.11,0.1,0.11,0.6
"(3,1)",0.4,0.02,23,0.01,0.07,0.11,0.09,0.1,0.62
"(3,1)",0.4,0.02,24,0.01,0.07,0.09,0.08,0.11,0.64
"(3,1)",0.4,0.02,25,0.01,0.07,0.08,0.09,0.05,0.7
"(3,1)",0.4,0.02,26,0.01,0.07,0.08,0.07,0.06,0.71
"(3,1)",0.4,0.02,27,0.01,0.07,0.08,0.05,0.05,0.74
"(3,1)",0.4,0.02,28,0.01,0.07,0.06,0.07,0.05,0.74
"(3,1)",0.4,0.02,29,0.01,0.07,0.06,0.07,0.04,0.75
"(3,1)",0.4,0.02,30,0.01,0.06,0.06,0.08,0.03,0.76
"(3,1)",0.4,0.02,31,0.01,0.06,0.06,0.05,0.06,0.76
"(3,1)",0.4,0.02,32,0.01,0.05,0.07,0.04,0.04,0.79
"(3,1)",0.4,0.02,33,0.01,0.05,0.06,0.05,0.02,0.81
"(3,1)",0.4,0.02,34,0.01,0.05,0.05,0.05,0.03,0.81
"(3,1)",0.4,0.02,35,0.01,0.05,0.04,0.05,0.03,0.82
"(3,1)",0.4,0.02,36,0.01,0.04,0.05,0.04,0.04,0.82
"(3,1)",0.4,0.02,37,0.01,0.04,0.05,0.04,0.04,0.82
"(3,1)",0.4,0.02,38,0.01,0.04,0.05,0.03,0.03,0.84
