theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,2)",0.6,0.02,1,17,5,True,0.6953571636736223
"(1,2)",0.6,0.02,2,70,2,False,0.23184065122501563
"(1,2)",0.6,0.02,3,58,5,True,0.6850780879952013
"(1,2)",0.6,0.02,4,38,5,True,0.586832919981791
"(1,2)",0.6,0.02,5,18,5,True,0.6957870796234003
"(1,2)",0.6,0.02,6,70,3,False,0.3021192447341103
"(1,2)",0.6,0.02,7,23,5,True,0.6981939163498099
"(1,2)",0.6,0.02,8,21,5,True,0.6670416197975254
"(1,2)",0.6,0.02,9,70,0,False,0.08842514892257373
"(1,2)",0.6,0.02,10,12,5,True,0.6746576506965192
"(1,2)",0.6,0.02,11,33,5,True,0.6779661016949152
"(1,2)",0.6,0.02,12,21,5,True,0.6416875228632971
"(1,2)",0.6,0.02,13,70,2,False,0.2454991948294968
"(1,2)",0.6,0.02,14,39,5,True,0.6431486482076272
"(1,2)",0.6,0.02,15,70,1,False,0.14727128827179006
"(1,2)",0.6,0.02,16,15,5,True,0.7168949771689498
"(1,2)",0.6,0.02,17,35,5,True,0.577841847087793
"(1,2)",0.6,0.02,18,19,5,True,0.6923870333988213
"(1,2)",0.6,0.02,19,70,2,False,0.24141895717076037
"(1,2)",0.6,0.02,20,25,5,True,0.6829928029754143
"(1,2)",0.6,0.02,21,23,5,True,0.6357359227096953
"(1,2)",0.6,0.02,22,29,5,True,0.6871958840153315
"(1,2)",0.6,0.02,23,70,4,False,0.4734395208606286
"(1,2)",0.6,0.02,24,45,5,True,0.5867016174561834
"(1,2)",0.6,0.02,25,70,2,False,0.24767187227079274
"(1,2)",0.6,0.02,26,70,1,False,0.1520550442323914
"(1,2)",0.6,0.02,27,70,1,False,0.14635001152738522
"(1,2)",0.6,0.02,28,70,1,False,0.26302546938420795
"(1,2)",0.6,0.02,29,21,5,True,0.6614748943983367
"(1,2)",0.6,0.02,30,30,5,True,0.564313294241766
"(1,2)",0.6,0.02,31,16,5,True,0.7049107127602501
"(1,2)",0.6,0.02,32,30,5,True,0.6625
"(1,2)",0.6,0.02,33,70,1,False,0.14891456740304984
"(1,2)",0.6,0.02,34,70,0,False,0.07390114770411114
"(1,2)",0.6,0.02,35,56,5,True,0.5315163305339246
"(1,2)",0.6,0.02,36,29,5,True,0.6117955608508449
"(1,2)",0.6,0.02,37,70,1,False,0.14350207109242857
"(1,2)",0.6,0.02,38,70,4,False,0.3448872279817005
"(1,2)",0.6,0.02,39,40,5,True,0.593984962406015
"(1,2)",0.6,0.02,40,70,2,False,0.23155280203891948
"(1,2)",0.6,0.02,41,70,1,False,0.14904400991113756
"(1,2)",0.6,0.02,42,32,5,True,0.6568165764068754
"(1,2)",0.6,0.02,43,20,5,True,0.6310971766594473
"(1,2)",0.6,0.02,44,70,1,False,0.14529780214054194
"(1,2)",0.6,0.02,45,70,3,False,0.3157770234804025
"(1,2)",0.6,0.02,46,24,5,True,0.6505002706259969
"(1,2)",0.6,0.02,47,70,2,False,0.24162112586825074
"(1,2)",0.6,0.02,48,70,2,False,0.23646995307044144
"(1,2)",0.6,0.02,49,70,1,False,0.14281471714329838
"(1,2)",0.6,0.02,50,19,5,True,0.6665950012341504
"(1,2)",0.6,0.02,51,70,2,False,0.22758729914750095
"(1,2)",0.6,0.02,52,21,5,True,0.6749517539569199
"(1,2)",0.6,0.02,53,19,5,True,0.7209302325581396
"(1,2)",0.6,0.02,54,18,5,True,0.6585612756031533
"(1,2)",0.6,0.02,55,62,5,True,0.4923056459451589
"(1,2)",0.6,0.02,56,30,5,True,0.6946902654867256
"(1,2)",0.6,0.02,57,27,5,True,0.644114791380879
"(1,2)",0.6,0.02,58,31,5,True,0.6424453279660395
"(1,2)",0.6,0.02,59,31,5,True,0.5712376434521155
"(1,2)",0.6,0.02,60,70,2,False,0.33088235294117646
"(1,2)",0.6,0.02,61,15,5,True,0.7053571428571428
"(1,2)",0.6,0.02,62,14,5,True,0.6977011494252873
"(1,2)",0.6,0.02,63,13,5,True,0.7188940092165899
"(1,2)",0.6,0.02,64,70,1,False,0.13975811597355908
"(1,2)",0.6,0.02,65,44,5,True,0.6396761133603238
"(1,2)",0.6,0.02,66,70,3,False,0.2961405395082189
"(1,2)",0.6,0.02,67,20,5,True,0.6872253296044747
"(1,2)",0.6,0.02,68,18,5,True,0.6741676536386366
"(1,2)",0.6,0.02,69,70,1,False,0.14897450080650942
