theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,1)",0.2,0.02,1,70,3,False,0.5114094624492608
"(1,1)",0.2,0.02,2,70,1,False,0.07730473250629558
"(1,1)",0.2,0.02,3,32,5,True,0.7476190476190476
"(1,1)",0.2,0.02,4,46,5,True,0.6427439315284933
"(1,1)",0.2,0.02,5,16,5,True,0.7774665537602891
"(1,1)",0.2,0.02,6,70,0,False,0.06640286337195811
"(1,1)",0.2,0.02,7,24,5,True,0.7431435644494734
"(1,1)",0.2,0.02,8,33,5,True,0.7621359223300971
"(1,1)",0.2,0.02,9,25,5,True,0.7890171363829486
"(1,1)",0.2,0.02,10,17,5,True,0.8248313050132232
"(1,1)",0.2,0.02,11,22,5,True,0.8174471504424596
"(1,1)",0.2,0.02,12,14,5,True,0.8257612828626629
"(1,1)",0.2,0.02,13,28,5,True,0.8230251497291547
"(1,1)",0.2,0.02,14,35,5,True,0.8188539741219963
"(1,1)",0.2,0.02,15,28,5,True,0.8298969072164948
"(1,1)",0.2,0.02,16,38,5,True,0.7644230769230769
"(1,1)",0.2,0.02,17,70,1,False,0.07692289755138403
"(1,1)",0.2,0.02,18,31,5,True,0.8225307356102037
"(1,1)",0.2,0.02,19,9,5,True,0.839572192513369
"(1,1)",0.2,0.02,20,23,5,True,0.7838040580044559
"(1,1)",0.2,0.02,21,70,1,False,0.07790647821057926
"(1,1)",0.2,0.02,22,53,5,True,0.708493105980256
"(1,1)",0.2,0.02,23,39,5,True,0.6999696534561538
"(1,1)",0.2,0.02,24,15,5,True,0.8306878306878307
"(1,1)",0.2,0.02,25,70,1,False,0.07266761595801331
"(1,1)",0.2,0.02,26,23,5,True,0.8244680851063829
"(1,1)",0.2,0.02,27,13,5,True,0.8201058201058201
"(1,1)",0.2,0.02,28,18,5,True,0.8351063829787234
"(1,1)",0.2,0.02,29,70,2,False,0.26594631401198987
"(1,1)",0.2,0.02,30,16,5,True,0.839572192513369
"(1,1)",0.2,0.02,31,21,5,True,0.7784246951554432
"(1,1)",0.2,0.02,32,22,5,True,0.7430684560838159
"(1,1)",0.2,0.02,33,21,5,True,0.7851059630728277
"(1,1)",0.2,0.02,34,22,5,True,0.817771599570169
"(1,1)",0.2,0.02,35,34,5,True,0.8092783505154639
"(1,1)",0.2,0.02,36,22,5,True,0.8333333333333334
"(1,1)",0.2,0.02,37,23,5,True,0.7833442358925373
"(1,1)",0.2,0.02,38,39,5,True,0.696145961951343
"(1,1)",0.2,0.02,39,17,5,True,0.8421052631578947
"(1,1)",0.2,0.02,40,70,2,False,0.24675621556268384
"(1,1)",0.2,0.02,41,11,5,True,0.8333333333333334
"(1,1)",0.2,0.02,42,16,5,True,0.8378378378378378
"(1,1)",0.2,0.02,43,70,3,False,0.06060606060606061
"(1,1)",0.2,0.02,44,70,2,False,0.2797603848818064
"(1,1)",0.2,0.02,45,26,5,True,0.7468303908313998
"(1,1)",0.2,0.02,46,36,5,True,0.7511961722488039
"(1,1)",0.2,0.02,47,25,5,True,0.6872246696035242
"(1,1)",0.2,0.02,48,21,5,True,0.7924196401953569
"(1,1)",0.2,0.02,49,20,5,True,0.7750011207260716
"(1,1)",0.2,0.02,50,31,5,True,0.6861745826424162
"(1,1)",0.2,0.02,51,25,5,True,0.8175520930509037
"(1,1)",0.2,0.02,52,19,5,True,0.7879471979416386
"(1,1)",0.2,0.02,53,38,5,True,0.7928017767547193
"(1,1)",0.2,0.02,54,70,1,False,0.07703938346516348
"(1,1)",0.2,0.02,55,16,5,True,0.8272251308900523
"(1,1)",0.2,0.02,56,22,5,True,0.7584893629419989
"(1,1)",0.2,0.02,57,70,1,False,0.132141209242893
"(1,1)",0.2,0.02,58,21,5,True,0.7771739207516246
"(1,1)",0.2,0.02,59,70,0,False,0.07177503981503344
"(1,1)",0.2,0.02,60,70,3,False,0.4984225570149403
"(1,1)",0.2,0.02,61,22,5,True,0.7823372055883442
"(1,1)",0.2,0.02,62,20,5,True,0.8041237113402062
"(1,1)",0.2,0.02,63,17,5,True,0.8263157894736841
"(1,1)",0.2,0.02,64,65,5,True,0.7870025014391178
"(1,1)",0.2,0.02,65,26,5,True,0.8332395950506186
"(1,1)",0.2,0.02,66,70,1,False,0.0770305574826837
"(1,1)",0.2,0.02,67,22,5,True,0.8404255319148937
"(1,1)",0.2,0.02,68,70,3,False,0.3384539662591907
"(1,1)",0.2,0.02,69,53,5,True,0.7643624175212791
"(1,1)",0.2,0.02,70,16,5,True,0.8404255319148937
"(1,1)",0.2,0.02,71,39,5,True,0.7614502971319914
"(1,1)",0.2,0.02,72,70,0,False,0.04983389681767497
