theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(3,1)",0.8,0.02,1,0.57,0.43,0.0,0.0,0.0,0.0
"(3,1)",0.8,0.02,2,0.43,0.55,0.02,0.0,0.0,0.0
"(3,1)",0.8,0.02,3,0.36,0.56,0.06,0.02,0.0,0.0
"(3,1)",0.8,0.02,4,0.28,0.53,0.17,0.02,0.0,0.0
"(3,1)",0.8,0.02,5,0.23,0.51,0.24,0.02,0.0,0.0
"(3,1)",0.8,0.02,6,0.19,0.5,0.25,0.06,0.0,0.0
"(3,1)",0.8,0.02,7,0.17,0.46,0.29,0.08,0.0,0.0
"(3,1)",0.8,0.02,8,0.16,0.4,0.33,0.1,0.01,0.0
"(3,1)",0.8,0.02,9,0.15,0.35,0.37,0.12,0.01,0.0
"(3,1)",0.8,0.02,10,0.14,0.33,0.37,0.13,0.03,0.0
"(3,1)",0.8,0.02,11,0.14,0.31,0.34,0.14,0.07,0.0
"(3,1)",0.8,0.02,12,0.14,0.25,0.38,0.14,0.08,0.01
"(3,1)",0.8,0.02,13,0.13,0.26,0.33,0.17,0.08,0.03
"(3,1)",0.8,0.02,14,0.13,0.24,0.31,0.17,0.11,0.04
"(3,1)",0.8,0.02,15,0.13,0.23,0.28,0.19,0.1,0.07
"(3,1)",0.8,0.02,16,0.13,0.22,0.28,0.17,0.12,0.08
"(3,1)",0.8,0.02,17,0.12,0.22,0.28,0.15,0.11,0.12
"(3,1)",0.8,0.02,18,0.12,0.21,0.26,0.15,0.13,0.13
"(3,1)",0.8,0.02,19,0.12,0.19,0.25,0.17,0.12,0.15
"(3,1)",0.8,0.02,20,0.1,0.2,0.23,0.15,0.14,0.18
"(3,1)",0.8,0.02,21,0.1,0.18,0.24,0.14,0.12,0.22
"(3,1)",0.8,0.02,22,0.1,0.18,0.2,0.15,0.14,0.23
"(3,1)",0.8,0.02,23,0.1,0.18,0.17,0.12,0.16,0.27
"(3,1)",0.8,0.02,24,0.1,0.18,0.14,0.12,0.16,0.3
"(3,1)",0.8,0.02,25,0.09,0.19,0.14,0.1,0.12,0.36
"(3,1)",0.8,0.02,26,0.09,0.18,0.13,0.09,0.13,0.38
"(3,1)",0.8,0.02,27,0.09,0.17,0.13,0.09,0.09,0.43
"(3,1)",0.8,0.02,28,0.09,0.17,0.13,0.07,0.06,0.48
"(3,1)",0.8,0.02,29,0.09,0.16,0.13,0.07,0.04,0.51
"(3,1)",0.8,0.02,30,0.09,0.16,0.13,0.06,0.03,0.53
"(3,1)",0.8,0.02,31,0.09,0.15,0.13,0.06,0.04,0.53
"(3,1)",0.8,0.02,32,0.09,0.15,0.12,0.06,0.05,0.53
"(3,1)",0.8,0.02,33,0.09,0.15,0.11,0.07,0.04,0.54
"(3,1)",0.8,0.02,34,0.09,0.15,0.11,0.05,0.05,0.55
"(3,1)",0.8,0.02,35,0.09,0.15,0.09,0.06,0.04,0.57
"(3,1)",0.8,0.02,36,0.08,0.16,0.06,0.09,0.03,0.58
"(3,1)",0.8,0.02,37,0.08,0.16,0.06,0.07,0.05,0.58
"(3,1)",0.8,0.02,38,0.08,0.16,0.06,0.06,0.06,0.58
"(3,1)",0.8,0.02,39,0.08,0.16,0.04,0.07,0.05,0.6
"(3,1)",0.8,0.02,40,0.08,0.16,0.04,0.06,0.04,0.62
"(3,1)",0.8,0.02,41,0.08,0.16,0.04,0.04,0.05,0.63
"(3,1)",0.8,0.02,42,0.08,0.16,0.04,0.02,0.06,0.64
"(3,1)",0.8,0.02,43,0.08,0.16,0.04,0.02,0.04,0.66
"(3,1)",0.8,0.02,44,0.08,0.15,0.05,0.02,0.03,0.67
"(3,1)",0.8,0.02,45,0.08,0.15,0.05,0.02,0.02,0.68
"(3,1)",0.8,0.02,46,0.07,0.16,0.05,0.01,0.03,0.68
"(3,1)",0.8,0.02,47,0.07,0.16,0.05,0.01,0.03,0.68
"(3,1)",0.8,0.02,48,0.07,0.16,0.05,0.01,0.02,0.69
"(3,1)",0.8,0.02,49,0.07,0.15,0.06,0.01,0.02,0.69
"(3,1)",0.8,0.02,50,0.07,0.15,0.06,0.01,0.02,0.69
"(3,1)",0.8,0.02,51,0.07,0.15,0.06,0.01,0.02,0.69
"(3,1)",0.8,0.02,52,0.07,0.15,0.04,0.03,0.02,0.69
"(3,1)",0.8,0.02,53,0.07,0.15,0.04,0.03,0.01,0.7
"(3,1)",0.8,0.02,54,0.07,0.14,0.05,0.02,0.02,0.7
"(3,1)",0.8,0.02,55,0.06,0.15,0.05,0.02,0.02,0.7
"(3,1)",0.8,0.02,56,0.06,0.15,0.05,0.02,0.01,0.71
"(3,1)",0.8,0.02,57,0.05,0.16,0.04,0.03,0.01,0.71
"(3,1)",0.8,0.02,58,0.05,0.16,0.03,0.04,0.01,0.71
"(3,1)",0.8,0.02,59,0.05,0.15,0.04,0.02,0.03,0.71
"(3,1)",0.8,0.02,60,0.05,0.15,0.04,0.02,0.03,0.71
"(3,1)",0.8,0.02,61,0.05,0.14,0.05,0.02,0.03,0.71
"(3,1)",0.8,0.02,62,0.05,0.14,0.04,0.03,0.03,0.71
"(3,1)",0.8,0.02,63,0.05,0.14,0.03,0.04,0.03,0.71
"(3,1)",0.8,0.02,64,0.05,0.14,0.03,0.04,0.03,0.71
"(3,1)",0.8,0.02,65,0.05,0.14,0.03,0.03,0.04,0.71
"(3,1)",0.8,0.02,66,0.05,0.14,0.03,0.02,0.05,0.71
"(3,1)",0.8,0.02,67,0.05,0.14,0.03,0.02,0.03,0.73
"(3,1)",0.8,0.02,68,0.05,0.14,0.03,0.02,0.03,0.73
"(3,1)",0.8,0.02,69,0.05,0.14,0.03,0.02,0.03,0.73
"(3,1)",0.8,0.02,70,0.05,0.13,0.04,0.01,0.03,0.74
