theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,3)",0.1,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(1,3)",0.1,0.02,2,1.0,0.0,0.0,0.0,0.0,0.0
"(1,3)",0.1,0.02,3,1.0,0.0,0.0,0.0,0.0,0.0
"(1,3)",0.1,0.02,4,1.0,0.0,0.0,0.0,0.0,0.0
"(1,3)",0.1,0.02,5,0.97,0.03,0.0,0.0,0.0,0.0
"(1,3)",0.1,0.02,6,0.94,0.06,0.0,0.0,0.0,0.0
"(1,3)",0.1,0.02,7,0.93,0.02,0.05,0.0,0.0,0.0
"(1,3)",0.1,0.02,8,0.91,0.03,0.03,0.03,0.0,0.0
"(1,3)",0.1,0.02,9,0.9,0.03,0.02,0.05,0.0,0.0
"(1,3)",0.1,0.02,10,0.88,0.02,0.05,0.05,0.0,0.0
"(1,3)",0.1,0.02,11,0.86,0.04,0.04,0.05,0.01,0.0
"(1,3)",0.1,0.02,12,0.83,0.07,0.03,0.04,0.03,0.0
"(1,3)",0.1,0.02,13,0.83,0.04,0.04,0.06,0.02,0.01
"(1,3)",0.1,0.02,14,0.81,0.04,0.04,0.07,0.02,0.02
"(1,3)",0.1,0.02,15,0.78,0.05,0.04,0.04,0.06,0.03
"(1,3)",0.1,0.02,16,0.76,0.05,0.03,0.06,0.04,0.06
"(1,3)",0.1,0.02,17,0.71,0.08,0.04,0.05,0.04,0.08
"(1,3)",0.1,0.02,18,0.67,0.08,0.06,0.07,0.01,0.11
"(1,3)",0.1,0.02,19,0.64,0.08,0.05,0.1,0.02,0.11
"(1,3)",0.1,0.02,20,0.62,0.08,0.04,0.1,0.04,0.12
"(1,3)",0.1,0.02,21,0.6,0.09,0.04,0.08,0.05,0.14
"(1,3)",0.1,0.02,22,0.59,0.06,0.07,0.09,0.03,0.16
"(1,3)",0.1,0.02,23,0.56,0.06,0.09,0.06,0.05,0.18
"(1,3)",0.1,0.02,24,0.54,0.08,0.05,0.09,0.04,0.2
"(1,3)",0.1,0.02,25,0.53,0.08,0.05,0.06,0.07,0.21
"(1,3)",0.1,0.02,26,0.52,0.07,0.06,0.07,0.04,0.24
"(1,3)",0.1,0.02,27,0.51,0.07,0.05,0.08,0.04,0.25
"(1,3)",0.1,0.02,28,0.51,0.06,0.02,0.08,0.07,0.26
"(1,3)",0.1,0.02,29,0.51,0.06,0.02,0.06,0.07,0.28
"(1,3)",0.1,0.02,30,0.48,0.09,0.01,0.06,0.06,0.3
"(1,3)",0.1,0.02,31,0.45,0.09,0.04,0.05,0.03,0.34
"(1,3)",0.1,0.02,32,0.42,0.11,0.02,0.05,0.05,0.35
"(1,3)",0.1,0.02,33,0.42,0.1,0.02,0.04,0.06,0.36
"(1,3)",0.1,0.02,34,0.41,0.07,0.06,0.04,0.03,0.39
"(1,3)",0.1,0.02,35,0.41,0.06,0.03,0.08,0.03,0.39
"(1,3)",0.1,0.02,36,0.39,0.08,0.03,0.06,0.04,0.4
"(1,3)",0.1,0.02,37,0.39,0.06,0.05,0.05,0.02,0.43
"(1,3)",0.1,0.02,38,0.38,0.07,0.04,0.03,0.05,0.43
"(1,3)",0.1,0.02,39,0.36,0.08,0.03,0.03,0.06,0.44
"(1,3)",0.1,0.02,40,0.35,0.07,0.04,0.04,0.03,0.47
"(1,3)",0.1,0.02,41,0.34,0.07,0.04,0.03,0.04,0.48
"(1,3)",0.1,0.02,42,0.34,0.07,0.02,0.05,0.01,0.51
"(1,3)",0.1,0.02,43,0.33,0.08,0.01,0.05,0.02,0.51
"(1,3)",0.1,0.02,44,0.32,0.09,0.01,0.04,0.02,0.52
"(1,3)",0.1,0.02,45,0.32,0.08,0.02,0.04,0.0,0.54
"(1,3)",0.1,0.02,46,0.31,0.07,0.04,0.03,0.01,0.54
"(1,3)",0.1,0.02,47,0.3,0.07,0.03,0.05,0.0,0.55
"(1,3)",0.1,0.02,48,0.3,0.06,0.03,0.05,0.01,0.55
"(1,3)",0.1,0.02,49,0.3,0.06,0.02,0.04,0.02,0.56
"(1,3)",0.1,0.02,50,0.29,0.07,0.02,0.04,0.01,0.57
"(1,3)",0.1,0.02,51,0.29,0.06,0.02,0.04,0.02,0.57
"(1,3)",0.1,0.02,52,0.28,0.07,0.02,0.04,0.01,0.58
"(1,3)",0.1,0.02,53,0.28,0.06,0.03,0.03,0.02,0.58
"(1,3)",0.1,0.02,54,0.28,0.06,0.01,0.05,0.0,0.6
"(1,3)",0.1,0.02,55,0.28,0.06,0.0,0.04,0.02,0.6
"(1,3)",0.1,0.02,56,0.28,0.06,0.0,0.03,0.01,0.62
"(1,3)",0.1,0.02,57,0.28,0.06,0.0,0.03,0.0,0.63
"(1,3)",0.1,0.02,58,0.28,0.06,0.0,0.03,0.0,0.63
"(1,3)",0.1,0.02,59,0.26,0.08,0.0,0.03,0.0,0.63
"(1,3)",0.1,0.02,60,0.26,0.08,0.0,0.03,0.0,0.63
"(1,3)",0.1,0.02,61,0.26,0.08,0.0,0.03,0.0,0.63
"(1,3)",0.1,0.02,62,0.26,0.08,0.0,0.03,0.0,0.63
"(1,3)",0.1,0.02,63,0.26,0.08,0.0,0.03,0.0,0.63
"(1,3)",0.1,0.02,64,0.26,0.07,0.01,0.03,0.0,0.63
"(1,3)",0.1,0.02,65,0.26,0.07,0.01,0.03,0.0,0.63
"(1,3)",0.1,0.02,66,0.24,0.08,0.01,0.04,0.0,0.63
"(1,3)",0.1,0.02,67,0.24,0.08,0.0,0.04,0.01,0.63
"(1,3)",0.1,0.02,68,0.24,0.08,0.0,0.03,0.02,0.63
"(1,3)",0.1,0.02,69,0.23,0.08,0.01,0.03,0.01,0.64
"(1,3)",0.1,0.02,70,0.22,0.08,0.02,0.03,0.01,0.64
