theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(2,1)",0.1,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(2,1)",0.1,0.02,2,0.99,0.01,0.0,0.0,0.0,0.0
"(2,1)",0.1,0.02,3,0.97,0.02,0.01,0.0,0.0,0.0
"(2,1)",0.1,0.02,4,0.93,0.04,0.02,0.01,0.0,0.0
"(2,1)",0.1,0.02,5,0.86,0.1,0.02,0.01,0.01,0.0
"(2,1)",0.1,0.02,6,0.7,0.2,0.07,0.02,0.01,0.0
"(2,1)",0.1,0.02,7,0.59,0.22,0.14,0.03,0.02,0.0
"(2,1)",0.1,0.02,8,0.54,0.23,0.1,0.1,0.02,0.01
"(2,1)",0.1,0.02,9,0.4,0.29,0.11,0.12,0.07,0.01
"(2,1)",0.1,0.02,10,0.33,0.26,0.17,0.13,0.07,0.04
"(2,1)",0.1,0.02,11,0.27,0.26,0.12,0.19,0.12,0.04
"(2,1)",0.1,0.02,12,0.25,0.23,0.11,0.18,0.13,0.1
"(2,1)",0.1,0.02,13,0.2,0.2,0.15,0.15,0.14,0.16
"(2,1)",0.1,0.02,14,0.18,0.15,0.16,0.11,0.23,0.17
"(2,1)",0.1,0.02,15,0.15,0.13,0.16,0.08,0.2,0.28
"(2,1)",0.1,0.02,16,0.14,0.12,0.11,0.09,0.14,0.4
"(2,1)",0.1,0.02,17,0.13,0.12,0.07,0.11,0.14,0.43
"(2,1)",0.1,0.02,18,0.12,0.1,0.07,0.1,0.13,0.48
"(2,1)",0.1,0.02,19,0.11,0.09,0.05,0.08,0.13,0.54
"(2,1)",0.1,0.02,20,0.11,0.08,0.04,0.07,0.09,0.61
"(2,1)",0.1,0.02,21,0.1,0.09,0.03,0.05,0.08,0.65
"(2,1)",0.1,0.02,22,0.09,0.09,0.03,0.03,0.06,0.7
"(2,1)",0.1,0.02,23,0.08,0.08,0.04,0.04,0.04,0.72
"(2,1)",0.1,0.02,24,0.07,0.09,0.03,0.04,0.03,0.74
"(2,1)",0.1,0.02,25,0.07,0.08,0.02,0.05,0.03,0.75
"(2,1)",0.1,0.02,26,0.07,0.07,0.01,0.04,0.05,0.76
"(2,1)",0.1,0.02,27,0.07,0.06,0.01,0.04,0.03,0.79
"(2,1)",0.1,0.02,28,0.07,0.05,0.02,0.02,0.03,0.81
"(2,1)",0.1,0.02,29,0.07,0.05,0.02,0.02,0.01,0.83
"(2,1)",0.1,0.02,30,0.07,0.05,0.0,0.04,0.01,0.83
"(2,1)",0.1,0.02,31,0.05,0.07,0.0,0.02,0.03,0.83
"(2,1)",0.1,0.02,32,0.05,0.06,0.01,0.02,0.01,0.85
"(2,1)",0.1,0.02,33,0.05,0.05,0.02,0.02,0.01,0.85
"(2,1)",0.1,0.02,34,0.05,0.05,0.01,0.03,0.01,0.85
"(2,1)",0.1,0.02,35,0.04,0.06,0.0,0.03,0.02,0.85
"(2,1)",0.1,0.02,36,0.04,0.05,0.01,0.02,0.02,0.86
"(2,1)",0.1,0.02,37,0.04,0.05,0.01,0.02,0.01,0.87
"(2,1)",0.1,0.02,38,0.04,0.04,0.02,0.02,0.01,0.87
"(2,1)",0.1,0.02,39,0.04,0.04,0.01,0.03,0.01,0.87
"(2,1)",0.1,0.02,40,0.04,0.04,0.0,0.04,0.01,0.87
"(2,1)",0.1,0.02,41,0.04,0.04,0.0,0.03,0.02,0.87
"(2,1)",0.1,0.02,42,0.04,0.04,0.0,0.02,0.03,0.87
"(2,1)",0.1,0.02,43,0.04,0.04,0.0,0.02,0.01,0.89
"(2,1)",0.1,0.02,44,0.04,0.04,0.0,0.02,0.01,0.89
"(2,1)",0.1,0.02,45,0.04,0.04,0.0,0.02,0.01,0.89
"(2,1)",0.1,0.02,46,0.04,0.04,0.0,0.02,0.01,0.89
"(2,1)",0.1,0.02,47,0.04,0.04,0.0,0.02,0.01,0.89
"(2,1)",0.1,0.02,48,0.04,0.04,0.0,0.02,0.01,0.89
"(2,1)",0.1,0.02,49,0.04,0.04,0.0,0.02,0.01,0.89
"(2,1)",0.1,0.02,50,0.04,0.04,0.0,0.02,0.01,0.89
"(2,1)",0.1,0.02,51,0.04,0.04,0.0,0.02,0.01,0.89
"(2,1)",0.1,0.02,52,0.04,0.04,0.0,0.02,0.01,0.89
"(2,1)",0.1,0.02,53,0.04,0.04,0.0,0.02,0.01,0.89
"(2,1)",0.1,0.02,54,0.04,0.04,0.0,0.02,0.01,0.89
"(2,1)",0.1,0.02,55,0.04,0.04,0.0,0.02,0.01,0.89
