theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,1)",0.3,0.02,1,0.99,0.01,0.0,0.0,0.0,0.0
"(1,1)",0.3,0.02,2,0.98,0.02,0.0,0.0,0.0,0.0
"(1,1)",0.3,0.02,3,0.91,0.09,0.0,0.0,0.0,0.0
"(1,1)",0.3,0.02,4,0.72,0.28,0.0,0.0,0.0,0.0
"(1,1)",0.3,0.02,5,0.6,0.36,0.04,0.0,0.0,0.0
"(1,1)",0.3,0.02,6,0.43,0.51,0.04,0.02,0.0,0.0
"(1,1)",0.3,0.02,7,0.33,0.52,0.1,0.05,0.0,0.0
"(1,1)",0.3,0.02,8,0.26,0.5,0.16,0.08,0.0,0.0
"(1,1)",0.3,0.02,9,0.21,0.44,0.2,0.13,0.02,0.0
"(1,1)",0.3,0.02,10,0.16,0.38,0.29,0.13,0.04,0.0
"(1,1)",0.3,0.02,11,0.12,0.37,0.26,0.19,0.06,0.0
"(1,1)",0.3,0.02,12,0.09,0.34,0.24,0.23,0.1,0.0
"(1,1)",0.3,0.02,13,0.04,0.34,0.25,0.19,0.18,0.0
"(1,1)",0.3,0.02,14,0.04,0.3,0.23,0.23,0.15,0.05
"(1,1)",0.3,0.02,15,0.04,0.28,0.18,0.25,0.17,0.08
"(1,1)",0.3,0.02,16,0.04,0.24,0.18,0.24,0.14,0.16
"(1,1)",0.3,0.02,17,0.04,0.2,0.2,0.19,0.17,0.2
"(1,1)",0.3,0.02,18,0.03,0.2,0.17,0.18,0.16,0.26
"(1,1)",0.3,0.02,19,0.02,0.17,0.19,0.14,0.19,0.29
"(1,1)",0.3,0.02,20,0.02,0.17,0.15,0.16,0.16,0.34
"(1,1)",0.3,0.02,21,0.02,0.15,0.16,0.15,0.14,0.38
"(1,1)",0.3,0.02,22,0.02,0.13,0.16,0.14,0.14,0.41
"(1,1)",0.3,0.02,23,0.02,0.11,0.14,0.15,0.15,0.43
"(1,1)",0.3,0.02,24,0.02,0.09,0.15,0.13,0.14,0.47
"(1,1)",0.3,0.02,25,0.02,0.09,0.1,0.14,0.13,0.52
"(1,1)",0.3,0.02,26,0.02,0.08,0.11,0.09,0.15,0.55
"(1,1)",0.3,0.02,27,0.02,0.08,0.1,0.08,0.11,0.61
"(1,1)",0.3,0.02,28,0.02,0.07,0.1,0.09,0.08,0.64
"(1,1)",0.3,0.02,29,0.02,0.07,0.09,0.09,0.09,0.64
"(1,1)",0.3,0.02,30,0.02,0.07,0.08,0.09,0.06,0.68
"(1,1)",0.3,0.02,31,0.01,0.08,0.07,0.09,0.04,0.71
"(1,1)",0.3,0.02,32,0.01,0.08,0.07,0.09,0.04,0.71
"(1,1)",0.3,0.02,33,0.01,0.07,0.06,0.1,0.04,0.72
