theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(6,1)",0.6,0.02,1,31,5,True,0.8734562625886864
"(6,1)",0.6,0.02,2,21,5,True,0.9000378336202752
"(6,1)",0.6,0.02,3,70,0,False,0.34796000766170415
"(6,1)",0.6,0.02,4,30,5,True,0.8224644465844362
"(6,1)",0.6,0.02,5,21,5,True,0.897656356558944
"(6,1)",0.6,0.02,6,19,5,True,0.8956521739130434
"(6,1)",0.6,0.02,7,22,5,True,0.8804590205284235
"(6,1)",0.6,0.02,8,38,5,True,0.8796561604584527
"(6,1)",0.6,0.02,9,35,5,True,0.7834937003797139
"(6,1)",0.6,0.02,10,21,5,True,0.8666666666666667
"(6,1)",0.6,0.02,11,33,5,True,0.8313790132244409
"(6,1)",0.6,0.02,12,45,5,True,0.8803418803418803
"(6,1)",0.6,0.02,13,11,5,True,0.8917833708843517
"(6,1)",0.6,0.02,14,23,5,True,0.8649499194943749
"(6,1)",0.6,0.02,15,16,5,True,0.8555555555555555
"(6,1)",0.6,0.02,16,19,5,True,0.9069321894502378
"(6,1)",0.6,0.02,17,20,5,True,0.9081773158327227
"(6,1)",0.6,0.02,18,26,5,True,0.85595567867036
"(6,1)",0.6,0.02,19,13,5,True,0.9085196535053269
"(6,1)",0.6,0.02,20,34,5,True,0.860724233983287
"(6,1)",0.6,0.02,21,55,5,True,0.8165802302776416
"(6,1)",0.6,0.02,22,24,5,True,0.8454099108313937
"(6,1)",0.6,0.02,23,22,5,True,0.8939877627028465
"(6,1)",0.6,0.02,24,70,0,False,0.38796581489375886
"(6,1)",0.6,0.02,25,10,5,True,0.9107142857142857
"(6,1)",0.6,0.02,26,26,5,True,0.8871615720524018
"(6,1)",0.6,0.02,27,15,5,True,0.9104046242774566
"(6,1)",0.6,0.02,28,14,5,True,0.8921929576135184
"(6,1)",0.6,0.02,29,24,5,True,0.8904840787778392
"(6,1)",0.6,0.02,30,33,5,True,0.8183319423063409
