theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(6,1)",0.7,0.02,1,24,5,True,0.8889777489619642
"(6,1)",0.7,0.02,2,23,5,True,0.8743786657155881
"(6,1)",0.7,0.02,3,26,5,True,0.900391676237999
"(6,1)",0.7,0.02,4,22,5,True,0.9029411764705882
"(6,1)",0.7,0.02,5,31,5,True,0.8731675822703344
"(6,1)",0.7,0.02,6,27,5,True,0.8577775351145734
"(6,1)",0.7,0.02,7,32,5,True,0.8815157137080154
"(6,1)",0.7,0.02,8,40,5,True,0.85595567867036
"(6,1)",0.7,0.02,9,20,5,True,0.9112426035502958
"(6,1)",0.7,0.02,10,19,5,True,0.8619718309859156
"(6,1)",0.7,0.02,11,10,5,True,0.9053254437869822
"(6,1)",0.7,0.02,12,25,5,True,0.911504424778761
"(6,1)",0.7,0.02,13,21,5,True,0.9107142857142857
"(6,1)",0.7,0.02,14,41,5,True,0.887608069164265
"(6,1)",0.7,0.02,15,23,5,True,0.853185595567867
"(6,1)",0.7,0.02,16,20,5,True,0.8892128279883381
"(6,1)",0.7,0.02,17,35,5,True,0.88268156424581
"(6,1)",0.7,0.02,18,28,5,True,0.8854543914513496
"(6,1)",0.7,0.02,19,38,5,True,0.8219754749000803
"(6,1)",0.7,0.02,20,18,5,True,0.9
"(6,1)",0.7,0.02,21,70,1,False,0.4499427243932656
"(6,1)",0.7,0.02,22,24,5,True,0.8773584905660378
"(6,1)",0.7,0.02,23,41,5,True,0.8833585621951513
"(6,1)",0.7,0.02,24,26,5,True,0.8606810277123302
"(6,1)",0.7,0.02,25,33,5,True,0.8851540616246498
"(6,1)",0.7,0.02,26,19,5,True,0.8607231223561338
"(6,1)",0.7,0.02,27,19,5,True,0.8583947756477776
"(6,1)",0.7,0.02,28,26,5,True,0.8857142857142857
"(6,1)",0.7,0.02,29,32,5,True,0.8826416778224008
"(6,1)",0.7,0.02,30,34,5,True,0.8488826084248772
"(6,1)",0.7,0.02,31,22,5,True,0.9067055393586007
"(6,1)",0.7,0.02,32,24,5,True,0.8862870619946092
"(6,1)",0.7,0.02,33,33,5,True,0.8756038647342995
"(6,1)",0.7,0.02,34,24,5,True,0.8394925387240644
"(6,1)",0.7,0.02,35,20,5,True,0.8850574712643677
"(6,1)",0.7,0.02,36,34,5,True,0.8863636363636364
