theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(4,1)",0.3,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(4,1)",0.3,0.02,2,0.69,0.31,0.0,0.0,0.0,0.0
"(4,1)",0.3,0.02,3,0.46,0.52,0.02,0.0,0.0,0.0
"(4,1)",0.3,0.02,4,0.29,0.52,0.17,0.02,0.0,0.0
"(4,1)",0.3,0.02,5,0.17,0.5,0.21,0.11,0.01,0.0
"(4,1)",0.3,0.02,6,0.1,0.43,0.26,0.16,0.05,0.0
"(4,1)",0.3,0.02,7,0.08,0.29,0.37,0.18,0.08,0.0
"(4,1)",0.3,0.02,8,0.07,0.25,0.29,0.25,0.12,0.02
"(4,1)",0.3,0.02,9,0.06,0.22,0.29,0.25,0.13,0.05
"(4,1)",0.3,0.02,10,0.06,0.21,0.21,0.3,0.12,0.1
"(4,1)",0.3,0.02,11,0.06,0.13,0.25,0.29,0.13,0.14
"(4,1)",0.3,0.02,12,0.06,0.12,0.17,0.34,0.16,0.15
"(4,1)",0.3,0.02,13,0.05,0.11,0.16,0.31,0.16,0.21
"(4,1)",0.3,0.02,14,0.03,0.11,0.17,0.24,0.2,0.25
"(4,1)",0.3,0.02,15,0.03,0.09,0.14,0.25,0.21,0.28
"(4,1)",0.3,0.02,16,0.03,0.08,0.11,0.2,0.25,0.33
"(4,1)",0.3,0.02,17,0.03,0.08,0.08,0.19,0.22,0.4
"(4,1)",0.3,0.02,18,0.03,0.08,0.08,0.13,0.24,0.44
"(4,1)",0.3,0.02,19,0.03,0.07,0.09,0.11,0.2,0.5
"(4,1)",0.3,0.02,20,0.02,0.08,0.07,0.08,0.22,0.53
"(4,1)",0.3,0.02,21,0.02,0.08,0.07,0.08,0.15,0.6
"(4,1)",0.3,0.02,22,0.02,0.08,0.06,0.07,0.1,0.67
"(4,1)",0.3,0.02,23,0.02,0.08,0.04,0.07,0.07,0.72
"(4,1)",0.3,0.02,24,0.02,0.08,0.04,0.05,0.07,0.74
"(4,1)",0.3,0.02,25,0.02,0.08,0.04,0.03,0.07,0.76
"(4,1)",0.3,0.02,26,0.02,0.08,0.04,0.02,0.06,0.78
"(4,1)",0.3,0.02,27,0.02,0.07,0.05,0.0,0.08,0.78
"(4,1)",0.3,0.02,28,0.01,0.07,0.06,0.0,0.04,0.82
"(4,1)",0.3,0.02,29,0.01,0.07,0.05,0.01,0.04,0.82
"(4,1)",0.3,0.02,30,0.01,0.05,0.05,0.02,0.03,0.84
"(4,1)",0.3,0.02,31,0.01,0.03,0.06,0.02,0.03,0.85
"(4,1)",0.3,0.02,32,0.01,0.03,0.05,0.01,0.05,0.85
"(4,1)",0.3,0.02,33,0.01,0.03,0.03,0.02,0.04,0.87
"(4,1)",0.3,0.02,34,0.01,0.02,0.04,0.01,0.04,0.88
"(4,1)",0.3,0.02,35,0.01,0.02,0.03,0.02,0.04,0.88
"(4,1)",0.3,0.02,36,0.01,0.02,0.03,0.02,0.04,0.88
"(4,1)",0.3,0.02,37,0.01,0.02,0.02,0.03,0.03,0.89
"(4,1)",0.3,0.02,38,0.01,0.02,0.02,0.03,0.02,0.9
