theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(6,1)",0.2,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(6,1)",0.2,0.02,2,0.85,0.15,0.0,0.0,0.0,0.0
"(6,1)",0.2,0.02,3,0.66,0.26,0.08,0.0,0.0,0.0
"(6,1)",0.2,0.02,4,0.5,0.3,0.15,0.05,0.0,0.0
"(6,1)",0.2,0.02,5,0.29,0.42,0.18,0.1,0.01,0.0
"(6,1)",0.2,0.02,6,0.15,0.41,0.24,0.18,0.02,0.0
"(6,1)",0.2,0.02,7,0.09,0.35,0.25,0.27,0.04,0.0
"(6,1)",0.2,0.02,8,0.04,0.28,0.28,0.33,0.07,0.0
"(6,1)",0.2,0.02,9,0.0,0.2,0.34,0.27,0.18,0.01
"(6,1)",0.2,0.02,10,0.0,0.12,0.27,0.39,0.16,0.06
"(6,1)",0.2,0.02,11,0.0,0.07,0.22,0.37,0.24,0.1
"(6,1)",0.2,0.02,12,0.0,0.03,0.18,0.35,0.29,0.15
"(6,1)",0.2,0.02,13,0.0,0.03,0.15,0.32,0.28,0.22
"(6,1)",0.2,0.02,14,0.0,0.03,0.11,0.26,0.32,0.28
"(6,1)",0.2,0.02,15,0.0,0.01,0.13,0.15,0.36,0.35
"(6,1)",0.2,0.02,16,0.0,0.01,0.07,0.19,0.3,0.43
"(6,1)",0.2,0.02,17,0.0,0.0,0.08,0.14,0.21,0.57
"(6,1)",0.2,0.02,18,0.0,0.0,0.05,0.14,0.2,0.61
"(6,1)",0.2,0.02,19,0.0,0.0,0.04,0.09,0.15,0.72
"(6,1)",0.2,0.02,20,0.0,0.0,0.01,0.09,0.12,0.78
"(6,1)",0.2,0.02,21,0.0,0.0,0.01,0.06,0.09,0.84
"(6,1)",0.2,0.02,22,0.0,0.0,0.01,0.03,0.06,0.9
"(6,1)",0.2,0.02,23,0.0,0.0,0.0,0.03,0.05,0.92
"(6,1)",0.2,0.02,24,0.0,0.0,0.0,0.02,0.05,0.93
"(6,1)",0.2,0.02,25,0.0,0.0,0.0,0.02,0.02,0.96
"(6,1)",0.2,0.02,26,0.0,0.0,0.0,0.02,0.02,0.96
"(6,1)",0.2,0.02,27,0.0,0.0,0.0,0.01,0.02,0.97
"(6,1)",0.2,0.02,28,0.0,0.0,0.0,0.01,0.01,0.98
"(6,1)",0.2,0.02,29,0.0,0.0,0.0,0.01,0.01,0.98
"(6,1)",0.2,0.02,30,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,31,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,32,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,33,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,34,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,35,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,36,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,37,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,38,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,39,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,40,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,41,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,42,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,43,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,44,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,45,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,46,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,47,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,48,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,49,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,50,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,51,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,52,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,53,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,54,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,55,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,56,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,57,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,58,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,59,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,60,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,61,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,62,0.0,0.0,0.0,0.01,0.0,0.99
"(6,1)",0.2,0.02,63,0.0,0.0,0.0,0.01,0.0,0.99
