theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(5,1)",0.5,0.02,1,0.76,0.24,0.0,0.0,0.0,0.0
"(5,1)",0.5,0.02,2,0.31,0.69,0.0,0.0,0.0,0.0
"(5,1)",0.5,0.02,3,0.19,0.72,0.09,0.0,0.0,0.0
"(5,1)",0.5,0.02,4,0.17,0.52,0.28,0.03,0.0,0.0
"(5,1)",0.5,0.02,5,0.11,0.44,0.34,0.11,0.0,0.0
"(5,1)",0.5,0.02,6,0.1,0.35,0.37,0.16,0.02,0.0
"(5,1)",0.5,0.02,7,0.07,0.31,0.41,0.14,0.07,0.0
"(5,1)",0.5,0.02,8,0.05,0.25,0.43,0.17,0.09,0.01
"(5,1)",0.5,0.02,9,0.04,0.24,0.37,0.2,0.11,0.04
"(5,1)",0.5,0.02,10,0.04,0.21,0.33,0.23,0.15,0.04
"(5,1)",0.5,0.02,11,0.03,0.19,0.29,0.26,0.15,0.08
"(5,1)",0.5,0.02,12,0.03,0.17,0.3,0.22,0.15,0.13
"(5,1)",0.5,0.02,13,0.03,0.14,0.29,0.21,0.17,0.16
"(5,1)",0.5,0.02,14,0.03,0.13,0.27,0.2,0.19,0.18
"(5,1)",0.5,0.02,15,0.03,0.11,0.23,0.23,0.18,0.22
"(5,1)",0.5,0.02,16,0.03,0.11,0.19,0.22,0.19,0.26
"(5,1)",0.5,0.02,17,0.03,0.11,0.14,0.19,0.23,0.3
"(5,1)",0.5,0.02,18,0.03,0.1,0.15,0.18,0.19,0.35
"(5,1)",0.5,0.02,19,0.03,0.1,0.09,0.2,0.17,0.41
"(5,1)",0.5,0.02,20,0.03,0.1,0.06,0.18,0.15,0.48
"(5,1)",0.5,0.02,21,0.03,0.1,0.06,0.14,0.15,0.52
"(5,1)",0.5,0.02,22,0.03,0.1,0.06,0.11,0.14,0.56
"(5,1)",0.5,0.02,23,0.03,0.09,0.06,0.1,0.13,0.59
"(5,1)",0.5,0.02,24,0.03,0.09,0.04,0.09,0.11,0.64
"(5,1)",0.5,0.02,25,0.03,0.09,0.02,0.1,0.1,0.66
"(5,1)",0.5,0.02,26,0.02,0.1,0.01,0.11,0.07,0.69
"(5,1)",0.5,0.02,27,0.02,0.1,0.01,0.05,0.12,0.7
"(5,1)",0.5,0.02,28,0.01,0.1,0.02,0.05,0.08,0.74
"(5,1)",0.5,0.02,29,0.01,0.08,0.04,0.03,0.07,0.77
"(5,1)",0.5,0.02,30,0.01,0.08,0.04,0.03,0.07,0.77
"(5,1)",0.5,0.02,31,0.01,0.07,0.04,0.03,0.06,0.79
"(5,1)",0.5,0.02,32,0.01,0.05,0.05,0.04,0.03,0.82
"(5,1)",0.5,0.02,33,0.01,0.04,0.05,0.03,0.05,0.82
"(5,1)",0.5,0.02,34,0.01,0.04,0.05,0.02,0.06,0.82
"(5,1)",0.5,0.02,35,0.01,0.04,0.04,0.03,0.06,0.82
"(5,1)",0.5,0.02,36,0.01,0.04,0.04,0.02,0.06,0.83
"(5,1)",0.5,0.02,37,0.01,0.04,0.03,0.02,0.06,0.84
"(5,1)",0.5,0.02,38,0.01,0.04,0.03,0.02,0.05,0.85
"(5,1)",0.5,0.02,39,0.01,0.04,0.03,0.02,0.04,0.86
"(5,1)",0.5,0.02,40,0.01,0.04,0.02,0.02,0.05,0.86
"(5,1)",0.5,0.02,41,0.01,0.04,0.01,0.02,0.03,0.89
"(5,1)",0.5,0.02,42,0.01,0.04,0.01,0.02,0.03,0.89
"(5,1)",0.5,0.02,43,0.01,0.04,0.01,0.02,0.03,0.89
"(5,1)",0.5,0.02,44,0.01,0.04,0.01,0.02,0.03,0.89
"(5,1)",0.5,0.02,45,0.01,0.03,0.02,0.02,0.02,0.9
"(5,1)",0.5,0.02,46,0.01,0.03,0.02,0.01,0.01,0.92
"(5,1)",0.5,0.02,47,0.01,0.03,0.02,0.01,0.01,0.92
"(5,1)",0.5,0.02,48,0.01,0.03,0.02,0.01,0.01,0.92
