theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,2)",0.3,0.02,1,0.98,0.02,0.0,0.0,0.0,0.0
"(1,2)",0.3,0.02,2,0.96,0.04,0.0,0.0,0.0,0.0
"(1,2)",0.3,0.02,3,0.9,0.09,0.01,0.0,0.0,0.0
"(1,2)",0.3,0.02,4,0.85,0.14,0.01,0.0,0.0,0.0
"(1,2)",0.3,0.02,5,0.8,0.17,0.03,0.0,0.0,0.0
"(1,2)",0.3,0.02,6,0.7,0.26,0.04,0.0,0.0,0.0
"(1,2)",0.3,0.02,7,0.6,0.35,0.05,0.0,0.0,0.0
"(1,2)",0.3,0.02,8,0.53,0.37,0.09,0.01,0.0,0.0
"(1,2)",0.3,0.02,9,0.48,0.37,0.12,0.03,0.0,0.0
"(1,2)",0.3,0.02,10,0.41,0.36,0.17,0.06,0.0,0.0
"(1,2)",0.3,0.02,11,0.36,0.39,0.16,0.09,0.0,0.0
"(1,2)",0.3,0.02,12,0.31,0.41,0.16,0.11,0.01,0.0
"(1,2)",0.3,0.02,13,0.27,0.38,0.18,0.12,0.05,0.0
"(1,2)",0.3,0.02,14,0.2,0.41,0.16,0.17,0.06,0.0
"(1,2)",0.3,0.02,15,0.15,0.39,0.19,0.18,0.07,0.02
"(1,2)",0.3,0.02,16,0.11,0.38,0.22,0.15,0.1,0.04
"(1,2)",0.3,0.02,17,0.09,0.34,0.26,0.14,0.12,0.05
"(1,2)",0.3,0.02,18,0.06,0.35,0.15,0.27,0.1,0.07
"(1,2)",0.3,0.02,19,0.05,0.34,0.16,0.24,0.12,0.09
"(1,2)",0.3,0.02,20,0.03,0.34,0.14,0.23,0.14,0.12
"(1,2)",0.3,0.02,21,0.02,0.35,0.13,0.2,0.15,0.15
"(1,2)",0.3,0.02,22,0.02,0.33,0.13,0.2,0.14,0.18
"(1,2)",0.3,0.02,23,0.02,0.29,0.16,0.2,0.13,0.2
"(1,2)",0.3,0.02,24,0.02,0.28,0.14,0.21,0.08,0.27
"(1,2)",0.3,0.02,25,0.02,0.27,0.1,0.2,0.14,0.27
"(1,2)",0.3,0.02,26,0.02,0.26,0.11,0.16,0.15,0.3
"(1,2)",0.3,0.02,27,0.02,0.25,0.1,0.16,0.12,0.35
"(1,2)",0.3,0.02,28,0.02,0.24,0.11,0.13,0.12,0.38
"(1,2)",0.3,0.02,29,0.02,0.23,0.11,0.1,0.15,0.39
"(1,2)",0.3,0.02,30,0.02,0.22,0.11,0.09,0.16,0.4
"(1,2)",0.3,0.02,31,0.02,0.22,0.11,0.07,0.16,0.42
"(1,2)",0.3,0.02,32,0.02,0.21,0.11,0.08,0.15,0.43
"(1,2)",0.3,0.02,33,0.02,0.2,0.12,0.07,0.12,0.47
"(1,2)",0.3,0.02,34,0.02,0.2,0.11,0.07,0.11,0.49
