theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,2)",0.5,0.02,1,0.78,0.22,0.0,0.0,0.0,0.0
"(1,2)",0.5,0.02,2,0.62,0.38,0.0,0.0,0.0,0.0
"(1,2)",0.5,0.02,3,0.44,0.56,0.0,0.0,0.0,0.0
"(1,2)",0.5,0.02,4,0.24,0.74,0.02,0.0,0.0,0.0
"(1,2)",0.5,0.02,5,0.18,0.72,0.1,0.0,0.0,0.0
"(1,2)",0.5,0.02,6,0.13,0.68,0.17,0.02,0.0,0.0
"(1,2)",0.5,0.02,7,0.1,0.62,0.25,0.03,0.0,0.0
"(1,2)",0.5,0.02,8,0.08,0.55,0.22,0.14,0.01,0.0
"(1,2)",0.5,0.02,9,0.07,0.49,0.26,0.17,0.01,0.0
"(1,2)",0.5,0.02,10,0.07,0.43,0.25,0.21,0.03,0.01
"(1,2)",0.5,0.02,11,0.05,0.4,0.25,0.23,0.06,0.01
"(1,2)",0.5,0.02,12,0.02,0.38,0.26,0.21,0.11,0.02
"(1,2)",0.5,0.02,13,0.02,0.37,0.23,0.23,0.11,0.04
"(1,2)",0.5,0.02,14,0.02,0.34,0.24,0.23,0.1,0.07
"(1,2)",0.5,0.02,15,0.02,0.3,0.21,0.26,0.12,0.09
"(1,2)",0.5,0.02,16,0.02,0.26,0.22,0.22,0.16,0.12
"(1,2)",0.5,0.02,17,0.02,0.23,0.19,0.23,0.17,0.16
"(1,2)",0.5,0.02,18,0.02,0.2,0.22,0.18,0.2,0.18
"(1,2)",0.5,0.02,19,0.02,0.19,0.22,0.15,0.2,0.22
"(1,2)",0.5,0.02,20,0.02,0.19,0.2,0.14,0.2,0.25
"(1,2)",0.5,0.02,21,0.02,0.19,0.15,0.16,0.2,0.28
"(1,2)",0.5,0.02,22,0.02,0.19,0.15,0.12,0.2,0.32
"(1,2)",0.5,0.02,23,0.02,0.19,0.14,0.13,0.17,0.35
"(1,2)",0.5,0.02,24,0.02,0.18,0.12,0.16,0.16,0.36
"(1,2)",0.5,0.02,25,0.02,0.18,0.11,0.15,0.14,0.4
"(1,2)",0.5,0.02,26,0.02,0.18,0.09,0.16,0.13,0.42
