theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(4,1)",0.8,0.02,1,0.57,0.43,0.0,0.0,0.0,0.0
"(4,1)",0.8,0.02,2,0.49,0.49,0.02,0.0,0.0,0.0
"(4,1)",0.8,0.02,3,0.4,0.51,0.09,0.0,0.0,0.0
"(4,1)",0.8,0.02,4,0.34,0.52,0.12,0.02,0.0,0.0
"(4,1)",0.8,0.02,5,0.28,0.49,0.21,0.02,0.0,0.0
"(4,1)",0.8,0.02,6,0.23,0.51,0.24,0.02,0.0,0.0
"(4,1)",0.8,0.02,7,0.2,0.48,0.3,0.02,0.0,0.0
"(4,1)",0.8,0.02,8,0.19,0.44,0.31,0.06,0.0,0.0
"(4,1)",0.8,0.02,9,0.16,0.4,0.35,0.07,0.02,0.0
"(4,1)",0.8,0.02,10,0.13,0.36,0.36,0.11,0.04,0.0
"(4,1)",0.8,0.02,11,0.13,0.32,0.39,0.11,0.05,0.0
"(4,1)",0.8,0.02,12,0.12,0.29,0.37,0.16,0.05,0.01
"(4,1)",0.8,0.02,13,0.12,0.21,0.42,0.17,0.07,0.01
"(4,1)",0.8,0.02,14,0.12,0.19,0.4,0.18,0.09,0.02
"(4,1)",0.8,0.02,15,0.11,0.19,0.38,0.18,0.1,0.04
"(4,1)",0.8,0.02,16,0.11,0.17,0.36,0.18,0.13,0.05
"(4,1)",0.8,0.02,17,0.11,0.15,0.29,0.24,0.14,0.07
"(4,1)",0.8,0.02,18,0.11,0.13,0.28,0.21,0.17,0.1
"(4,1)",0.8,0.02,19,0.1,0.14,0.23,0.23,0.14,0.16
"(4,1)",0.8,0.02,20,0.1,0.14,0.22,0.17,0.18,0.19
"(4,1)",0.8,0.02,21,0.1,0.13,0.21,0.17,0.15,0.24
"(4,1)",0.8,0.02,22,0.09,0.12,0.21,0.12,0.16,0.3
"(4,1)",0.8,0.02,23,0.09,0.12,0.21,0.12,0.11,0.35
"(4,1)",0.8,0.02,24,0.09,0.11,0.2,0.12,0.11,0.37
"(4,1)",0.8,0.02,25,0.09,0.11,0.17,0.13,0.12,0.38
"(4,1)",0.8,0.02,26,0.09,0.1,0.17,0.12,0.13,0.39
"(4,1)",0.8,0.02,27,0.09,0.09,0.16,0.11,0.14,0.41
"(4,1)",0.8,0.02,28,0.08,0.09,0.13,0.14,0.12,0.44
"(4,1)",0.8,0.02,29,0.08,0.09,0.12,0.13,0.1,0.48
"(4,1)",0.8,0.02,30,0.08,0.08,0.12,0.11,0.11,0.5
"(4,1)",0.8,0.02,31,0.08,0.06,0.14,0.1,0.08,0.54
"(4,1)",0.8,0.02,32,0.08,0.06,0.14,0.09,0.04,0.59
"(4,1)",0.8,0.02,33,0.08,0.06,0.12,0.1,0.04,0.6
"(4,1)",0.8,0.02,34,0.08,0.06,0.12,0.07,0.06,0.61
"(4,1)",0.8,0.02,35,0.08,0.06,0.1,0.09,0.04,0.63
