theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,2)",0.2,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(1,2)",0.2,0.02,2,1.0,0.0,0.0,0.0,0.0,0.0
"(1,2)",0.2,0.02,3,1.0,0.0,0.0,0.0,0.0,0.0
"(1,2)",0.2,0.02,4,1.0,0.0,0.0,0.0,0.0,0.0
"(1,2)",0.2,0.02,5,0.98,0.02,0.0,0.0,0.0,0.0
"(1,2)",0.2,0.02,6,0.93,0.06,0.01,0.0,0.0,0.0
"(1,2)",0.2,0.02,7,0.87,0.09,0.04,0.0,0.0,0.0
"(1,2)",0.2,0.02,8,0.82,0.11,0.06,0.01,0.0,0.0
"(1,2)",0.2,0.02,9,0.7,0.22,0.05,0.03,0.0,0.0
"(1,2)",0.2,0.02,10,0.65,0.19,0.12,0.04,0.0,0.0
"(1,2)",0.2,0.02,11,0.64,0.15,0.11,0.07,0.03,0.0
"(1,2)",0.2,0.02,12,0.61,0.16,0.13,0.05,0.05,0.0
"(1,2)",0.2,0.02,13,0.55,0.17,0.1,0.13,0.03,0.02
"(1,2)",0.2,0.02,14,0.5,0.18,0.12,0.14,0.04,0.02
"(1,2)",0.2,0.02,15,0.45,0.19,0.09,0.18,0.06,0.03
"(1,2)",0.2,0.02,16,0.43,0.2,0.05,0.18,0.11,0.03
"(1,2)",0.2,0.02,17,0.4,0.22,0.04,0.17,0.12,0.05
"(1,2)",0.2,0.02,18,0.32,0.24,0.09,0.12,0.15,0.08
"(1,2)",0.2,0.02,19,0.3,0.18,0.14,0.11,0.18,0.09
"(1,2)",0.2,0.02,20,0.28,0.2,0.09,0.15,0.13,0.15
"(1,2)",0.2,0.02,21,0.27,0.2,0.07,0.17,0.1,0.19
"(1,2)",0.2,0.02,22,0.26,0.2,0.05,0.12,0.16,0.21
"(1,2)",0.2,0.02,23,0.24,0.2,0.06,0.12,0.14,0.24
"(1,2)",0.2,0.02,24,0.22,0.19,0.08,0.1,0.12,0.29
"(1,2)",0.2,0.02,25,0.22,0.17,0.09,0.09,0.11,0.32
"(1,2)",0.2,0.02,26,0.21,0.17,0.07,0.11,0.09,0.35
"(1,2)",0.2,0.02,27,0.17,0.21,0.06,0.11,0.07,0.38
"(1,2)",0.2,0.02,28,0.16,0.2,0.08,0.09,0.06,0.41
"(1,2)",0.2,0.02,29,0.16,0.16,0.09,0.1,0.07,0.42
"(1,2)",0.2,0.02,30,0.13,0.18,0.06,0.13,0.08,0.42
"(1,2)",0.2,0.02,31,0.12,0.16,0.07,0.13,0.09,0.43
"(1,2)",0.2,0.02,32,0.11,0.16,0.07,0.11,0.1,0.45
"(1,2)",0.2,0.02,33,0.11,0.15,0.07,0.09,0.11,0.47
"(1,2)",0.2,0.02,34,0.11,0.14,0.05,0.1,0.09,0.51
"(1,2)",0.2,0.02,35,0.09,0.15,0.06,0.05,0.12,0.53
"(1,2)",0.2,0.02,36,0.09,0.13,0.06,0.06,0.11,0.55
"(1,2)",0.2,0.02,37,0.08,0.13,0.05,0.08,0.09,0.57
"(1,2)",0.2,0.02,38,0.08,0.13,0.04,0.08,0.06,0.61
"(1,2)",0.2,0.02,39,0.08,0.13,0.04,0.08,0.06,0.61
"(1,2)",0.2,0.02,40,0.08,0.12,0.05,0.06,0.06,0.63
"(1,2)",0.2,0.02,41,0.08,0.12,0.05,0.05,0.04,0.66
"(1,2)",0.2,0.02,42,0.08,0.11,0.06,0.05,0.02,0.68
"(1,2)",0.2,0.02,43,0.08,0.1,0.06,0.06,0.01,0.69
"(1,2)",0.2,0.02,44,0.06,0.12,0.05,0.05,0.03,0.69
"(1,2)",0.2,0.02,45,0.06,0.11,0.06,0.04,0.04,0.69
"(1,2)",0.2,0.02,46,0.06,0.11,0.06,0.03,0.05,0.69
"(1,2)",0.2,0.02,47,0.06,0.11,0.05,0.04,0.03,0.71
"(1,2)",0.2,0.02,48,0.06,0.11,0.05,0.04,0.03,0.71
"(1,2)",0.2,0.02,49,0.06,0.11,0.04,0.05,0.03,0.71
"(1,2)",0.2,0.02,50,0.06,0.09,0.06,0.04,0.03,0.72
"(1,2)",0.2,0.02,51,0.06,0.08,0.06,0.04,0.03,0.73
"(1,2)",0.2,0.02,52,0.06,0.08,0.06,0.04,0.02,0.74
"(1,2)",0.2,0.02,53,0.06,0.08,0.05,0.05,0.02,0.74
"(1,2)",0.2,0.02,54,0.06,0.08,0.04,0.06,0.02,0.74
"(1,2)",0.2,0.02,55,0.06,0.08,0.04,0.05,0.03,0.74
"(1,2)",0.2,0.02,56,0.06,0.08,0.04,0.03,0.05,0.74
"(1,2)",0.2,0.02,57,0.06,0.08,0.04,0.03,0.03,0.76
"(1,2)",0.2,0.02,58,0.06,0.08,0.04,0.03,0.03,0.76
"(1,2)",0.2,0.02,59,0.06,0.08,0.03,0.03,0.04,0.76
"(1,2)",0.2,0.02,60,0.06,0.08,0.03,0.02,0.04,0.77
"(1,2)",0.2,0.02,61,0.06,0.08,0.03,0.02,0.04,0.77
"(1,2)",0.2,0.02,62,0.06,0.08,0.03,0.01,0.05,0.77
"(1,2)",0.2,0.02,63,0.05,0.09,0.03,0.01,0.05,0.77
"(1,2)",0.2,0.02,64,0.05,0.09,0.03,0.01,0.04,0.78
"(1,2)",0.2,0.02,65,0.05,0.09,0.03,0.01,0.04,0.78
"(1,2)",0.2,0.02,66,0.05,0.09,0.03,0.01,0.01,0.81
"(1,2)",0.2,0.02,67,0.05,0.09,0.03,0.01,0.01,0.81
"(1,2)",0.2,0.02,68,0.05,0.07,0.05,0.01,0.01,0.81
"(1,2)",0.2,0.02,69,0.05,0.07,0.04,0.02,0.01,0.81
"(1,2)",0.2,0.02,70,0.05,0.06,0.05,0.02,0.01,0.81
