theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,3)",0.6,0.02,58,0.03,0.11,0.15,0.02,0.04,0.65
"(1,3)",0.6,0.02,59,0.03,0.11,0.15,0.02,0.04,0.65
"(1,3)",0.6,0.02,60,0.03,0.11,0.15,0.02,0.03,0.66
"(1,3)",0.6,0.02,61,0.03,0.1,0.16,0.02,0.03,0.66
"(1,3)",0.6,0.02,62,0.03,0.1,0.16,0.02,0.02,0.67
"(1,3)",0.6,0.02,63,0.03,0.1,0.16,0.02,0.02,0.67
"(1,3)",0.6,0.02,64,0.03,0.1,0.16,0.02,0.02,0.67
"(1,3)",0.6,0.02,65,0.03,0.1,0.15,0.03,0.02,0.67
"(1,3)",0.6,0.02,66,0.03,0.1,0.15,0.02,0.03,0.67
"(1,3)",0.6,0.02,67,0.03,0.1,0.14,0.02,0.03,0.68
"(1,3)",0.6,0.02,68,0.03,0.1,0.14,0.02,0.03,0.68
"(1,3)",0.6,0.02,69,0.03,0.1,0.14,0.02,0.03,0.68
"(1,3)",0.6,0.02,70,0.03,0.1,0.14,0.02,0.03,0.68
