theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(4,1)",0.7,0.02,1,0.54,0.46,0.0,0.0,0.0,0.0
"(4,1)",0.7,0.02,2,0.39,0.61,0.0,0.0,0.0,0.0
"(4,1)",0.7,0.02,3,0.32,0.57,0.11,0.0,0.0,0.0
"(4,1)",0.7,0.02,4,0.28,0.52,0.17,0.03,0.0,0.0
"(4,1)",0.7,0.02,5,0.23,0.52,0.2,0.05,0.0,0.0
"(4,1)",0.7,0.02,6,0.19,0.49,0.21,0.1,0.01,0.0
"(4,1)",0.7,0.02,7,0.16,0.43,0.29,0.1,0.01,0.01
"(4,1)",0.7,0.02,8,0.12,0.43,0.33,0.09,0.02,0.01
"(4,1)",0.7,0.02,9,0.09,0.42,0.33,0.13,0.02,0.01
"(4,1)",0.7,0.02,10,0.08,0.39,0.34,0.14,0.04,0.01
"(4,1)",0.7,0.02,11,0.06,0.36,0.34,0.18,0.05,0.01
"(4,1)",0.7,0.02,12,0.05,0.31,0.37,0.2,0.05,0.02
"(4,1)",0.7,0.02,13,0.05,0.29,0.33,0.23,0.08,0.02
"(4,1)",0.7,0.02,14,0.05,0.27,0.3,0.28,0.06,0.04
"(4,1)",0.7,0.02,15,0.05,0.24,0.28,0.26,0.12,0.05
"(4,1)",0.7,0.02,16,0.05,0.23,0.23,0.3,0.14,0.05
"(4,1)",0.7,0.02,17,0.05,0.2,0.23,0.27,0.15,0.1
"(4,1)",0.7,0.02,18,0.05,0.18,0.22,0.29,0.13,0.13
"(4,1)",0.7,0.02,19,0.04,0.19,0.18,0.26,0.16,0.17
"(4,1)",0.7,0.02,20,0.04,0.18,0.17,0.25,0.17,0.19
"(4,1)",0.7,0.02,21,0.04,0.17,0.18,0.21,0.18,0.22
"(4,1)",0.7,0.02,22,0.04,0.16,0.16,0.15,0.21,0.28
"(4,1)",0.7,0.02,23,0.04,0.12,0.17,0.15,0.19,0.33
"(4,1)",0.7,0.02,24,0.03,0.13,0.16,0.16,0.16,0.36
"(4,1)",0.7,0.02,25,0.02,0.13,0.15,0.12,0.18,0.4
"(4,1)",0.7,0.02,26,0.02,0.13,0.13,0.13,0.14,0.45
"(4,1)",0.7,0.02,27,0.02,0.12,0.14,0.1,0.12,0.5
"(4,1)",0.7,0.02,28,0.02,0.11,0.12,0.1,0.13,0.52
"(4,1)",0.7,0.02,29,0.02,0.09,0.14,0.06,0.13,0.56
"(4,1)",0.7,0.02,30,0.02,0.08,0.15,0.05,0.11,0.59
"(4,1)",0.7,0.02,31,0.02,0.08,0.13,0.05,0.11,0.61
"(4,1)",0.7,0.02,32,0.02,0.08,0.11,0.06,0.09,0.64
"(4,1)",0.7,0.02,33,0.02,0.07,0.11,0.06,0.07,0.67
"(4,1)",0.7,0.02,34,0.02,0.07,0.11,0.05,0.08,0.67
"(4,1)",0.7,0.02,35,0.02,0.07,0.1,0.06,0.07,0.68
"(4,1)",0.7,0.02,36,0.02,0.07,0.09,0.07,0.05,0.7
