theta,gen,true_prior,mean_total_nll_per_adult,num_adults,num_adult_trials,mean_nll_per_trial
"(1,1)",0.1,0.02,154.7824058873229,20,1194,2.5926701153655425
"(1,1)",0.2,0.02,119.18737432189576,20,1194,1.9964384308525251
"(1,1)",0.3,0.02,136.3075972565232,20,1194,2.2832093342801207
"(1,1)",0.4,0.02,120.01878320592616,20,1194,2.0103648778212087
"(1,1)",0.5,0.02,160.92795010168976,20,1194,2.695610554467165
"(1,1)",0.6,0.02,136.71994315615467,20,1194,2.29011630077311
"(1,1)",0.7,0.02,120.54385917343271,20,1194,2.0191601201580016
"(1,1)",0.8,0.02,99.17626190323065,20,1194,1.6612439179770628
"(1,1)",0.9,0.02,102.52497083464229,20,1194,1.7173361948851307
"(1,2)",0.1,0.02,140.7616946874008,20,1194,2.3578173314472495
"(1,2)",0.2,0.02,104.84697310054496,20,1194,1.756230705201758
"(1,2)",0.3,0.02,109.76787453235818,20,1194,1.8386578648636211
"(1,2)",0.4,0.02,110.60494767899308,20,1194,1.8526791906028992
"(1,2)",0.5,0.02,131.64752340469704,20,1194,2.2051511458073207
"(1,2)",0.6,0.02,109.84128983773023,20,1194,1.8398876019720307
"(1,2)",0.7,0.02,104.34978465103238,20,1194,1.7479025904695542
"(1,2)",0.8,0.02,97.22244847389246,20,1194,1.62851672485582
"(1,2)",0.9,0.02,86.29377877945241,20,1194,1.4454569309791023
"(1,3)",0.1,0.02,153.4166750627604,20,1194,2.56979355214004
"(1,3)",0.2,0.02,110.39623154702954,20,1194,1.8491831079904446
"(1,3)",0.3,0.02,97.79956692792936,20,1194,1.6381837006353326
"(1,3)",0.4,0.02,92.98727038533833,20,1194,1.5575757183473757
"(1,3)",0.5,0.02,109.32256694078708,20,1194,1.8311987762275892
"(1,3)",0.6,0.02,87.20236940252913,20,1194,1.4606762043974728
"(1,3)",0.7,0.02,105.4404884538433,20,1194,1.766172335910273
"(1,3)",0.8,0.02,94.84274369934845,20,1194,1.5886556733559203
"(1,3)",0.9,0.02,90.56675874992325,20,1194,1.5170311348395853
"(2,1)",0.1,0.02,195.07147730064435,20,1194,3.267528933009118
"(2,1)",0.2,0.02,163.8134919838203,20,1194,2.743944589343724
"(2,1)",0.3,0.02,164.6168776598393,20,1194,2.757401635843204
"(2,1)",0.4,0.02,167.33190355444643,20,1194,2.8028794565233905
"(2,1)",0.5,0.02,165.51803330448203,20,1194,2.7724963702593306
"(2,1)",0.6,0.02,115.26238361241192,20,1194,1.9306931928377207
"(2,1)",0.7,0.02,144.01480299119484,20,1194,2.412308257808959
"(2,1)",0.8,0.02,115.66977471488062,20,1194,1.9375171644033604
"(2,1)",0.9,0.02,126.3800422254606,20,1194,2.116918630242221
"(3,1)",0.1,0.02,187.9915385038644,20,1194,3.148936993364563
