theta,gen,true_prior,mean_total_nll_per_adult,num_adults,num_adult_trials,mean_nll_per_trial
"(4,1)",0.4,0.02,48.77154846769056,61,1423,2.090698845066145
"(4,1)",0.5,0.02,52.14436409245746,61,1423,2.235281946338654
"(4,1)",0.6,0.02,42.3766344570592,61,1423,1.8165669022351447
"(4,1)",0.7,0.02,45.4985494355671,61,1423,1.9503945998380836
"(4,1)",0.8,0.02,50.50102594329383,61,1423,2.164836670794746
"(4,1)",0.9,0.02,44.99706139005963,61,1423,1.9288972205155568
"(5,1)",0.1,0.02,136.65773651960012,61,1423,5.858132064438234
"(5,1)",0.2,0.02,122.51695964466931,61,1423,5.251956808380061
"(5,1)",0.3,0.02,63.862685558378914,61,1423,2.737613365468105
"(5,1)",0.4,0.02,68.8344420230301,61,1423,2.950738554746898
"(5,1)",0.5,0.02,49.38125960901142,61,1423,2.1168354435345726
"(5,1)",0.6,0.02,50.4138962401889,61,1423,2.1611016659532836
"(5,1)",0.7,0.02,44.91827473318339,61,1423,1.9255198585552964
"(5,1)",0.8,0.02,38.635253516041274,61,1423,1.656184444468389
"(5,1)",0.9,0.02,43.32180431407562,61,1423,1.8570836705260807
"(6,1)",0.1,0.02,133.76629989509965,61,1423,5.73418432438586
"(6,1)",0.2,0.02,121.22769072192064,61,1423,5.196689482808966
"(6,1)",0.3,0.02,104.07775548933951,61,1423,4.461520087736971
"(6,1)",0.4,0.02,94.7810618127906,61,1423,4.062997027814636
"(6,1)",0.5,0.02,48.25968569895129,61,1423,2.0687567305945387
"(6,1)",0.6,0.02,51.24930276752051,61,1423,2.1969131896126153
"(6,1)",0.7,0.02,43.47571665657157,61,1423,1.8636814589254151
"(6,1)",0.8,0.02,52.776017785560974,61,1423,2.262359160168109
"(6,1)",0.9,0.02,46.030030182789865,61,1423,1.973177681764007
"(9,1)",0.1,0.02,179.8396985583239,61,1423,7.709221090694138
"(9,1)",0.2,0.02,126.91583271248528,61,1423,5.4405241008163046
"(9,1)",0.3,0.02,87.84509159195943,61,1423,3.7656715299434476
"(9,1)",0.4,0.02,68.19516244605218,61,1423,2.923334440765413
"(9,1)",0.5,0.02,52.43484282044273,61,1423,2.2477339508411855
"(9,1)",0.6,0.02,58.92378948438187,61,1423,2.5258968085363978
"(9,1)",0.7,0.02,59.45368231477663,61,1423,2.5486118209426385
"(9,1)",0.8,0.02,48.71156089278817,61,1423,2.0881273467744754
"(9,1)",0.9,0.02,51.593165444013174,61,1423,2.2116536135522162
"(15,1)",0.1,0.02,178.60636429818786,61,1423,7.656351526485916
"(15,1)",0.2,0.02,148.50755804696516,61,1423,6.366100520635893
"(15,1)",0.3,0.02,88.48849593935189,61,1423,3.7932524612090415
"(15,1)",0.4,0.02,83.5201105632682,61,1423,3.580271780997442
"(15,1)",0.5,0.02,70.10909353218895,61,1423,3.0053792729891255
"(15,1)",0.6,0.02,80.08074030837511,61,1423,3.4328356702817158
"(15,1)",0.7,0.02,60.40565675197468,61,1423,2.5894202824107206
"(15,1)",0.8,0.02,47.18715487523304,61,1423,2.0227803565630467
"(15,1)",0.9,0.02,59.614537293316374,61,1423,2.5555072205848903
"(19,1)",0.1,0.02,192.080259913924,61,1423,8.23393946222724
"(19,1)",0.2,0.02,148.9500072058608,61,1423,6.385067069260372
"(19,1)",0.3,0.02,96.75181272332512,61,1423,4.147477565792573
"(19,1)",0.4,0.02,98.35842641052999,61,1423,4.216348567141482
"(19,1)",0.5,0.02,68.76970258180316,61,1423,2.947963357336608
"(19,1)",0.6,0.02,53.589196408466556,61,1423,2.2972178362027127
"(19,1)",0.7,0.02,66.23891567671505,61,1423,2.8394756544480804
"(19,1)",0.8,0.02,49.38408008796737,61,1423,2.116956349519332
"(19,1)",0.9,0.02,57.15146464685191,61,1423,2.449922237145444
