theta,gen,true_prior,mean_total_nll_per_adult,num_adults,num_adult_trials,mean_nll_per_trial
"(1,1)",0.1,0.02,90.17966835192304,20,270,6.679975433475781
"(1,1)",0.2,0.02,30.404585788885196,20,270,2.252191539917422
"(1,1)",0.3,0.02,46.85740334516331,20,270,3.4709187663083934
"(1,1)",0.4,0.02,47.598986556028834,20,270,3.5258508560021355
"(1,1)",0.5,0.02,34.03002048659723,20,270,2.520742258266462
"(1,1)",0.6,0.02,34.10848323763117,20,270,2.526554313898605
"(1,1)",0.7,0.02,30.910513762523873,20,270,2.2896676861128795
"(1,1)",0.8,0.02,43.56466476916521,20,270,3.2270122051233487
"(1,1)",0.9,0.02,35.537834867952434,20,270,2.632432212440921
"(1,2)",0.1,0.02,62.52789771306355,20,270,4.631696126893597
"(1,2)",0.2,0.02,70.82856772948232,20,270,5.2465605725542455
"(1,2)",0.3,0.02,55.60536598680661,20,270,4.118915999022712
"(1,2)",0.4,0.02,61.1819320389954,20,270,4.531994965851511
"(1,2)",0.5,0.02,49.343917308927374,20,270,3.655104985846472
"(1,2)",0.6,0.02,49.023407383397505,20,270,3.6313635098812966
"(1,2)",0.7,0.02,28.207653722402814,20,270,2.089455831289097
"(1,2)",0.8,0.02,27.880502804078436,20,270,2.065222429931736
"(1,2)",0.9,0.02,34.82785165393006,20,270,2.5798408632540784
"(1,3)",0.1,0.02,50.62168566961404,20,270,3.7497544940454843
"(1,3)",0.2,0.02,74.00212689548586,20,270,5.481639029295248
"(1,3)",0.3,0.02,99.66403098463407,20,270,7.382520813676598
"(1,3)",0.4,0.02,81.5677938522294,20,270,6.042058803868844
"(1,3)",0.5,0.02,45.768417894952925,20,270,3.3902531774039204
"(1,3)",0.6,0.02,37.38776806736969,20,270,2.769464301286644
"(1,3)",0.7,0.02,22.442157478540977,20,270,1.6623820354474799
"(1,3)",0.8,0.02,35.696795987879646,20,270,2.644207110213307
"(1,3)",0.9,0.02,37.17219452163303,20,270,2.753495890491336
"(2,1)",0.1,0.02,41.912665893078994,20,270,3.1046419180058513
"(2,1)",0.2,0.02,33.02990996138645,20,270,2.4466599971397374
"(2,1)",0.3,0.02,34.52376089555345,20,270,2.557315621892848
"(2,1)",0.4,0.02,19.743890417071736,20,270,1.462510401264573
"(2,1)",0.5,0.02,26.76169563796764,20,270,1.9823478250346402
"(2,1)",0.6,0.02,31.640798312496752,20,270,2.3437628379627222
"(2,1)",0.7,0.02,24.126568260749806,20,270,1.7871532044999856
"(2,1)",0.8,0.02,40.30131090731042,20,270,2.9852822894304016
"(2,1)",0.9,0.02,48.647567238976826,20,270,3.6035234991834684
"(3,1)",0.1,0.02,53.287913685536694,20,270,3.9472528655953107
"(3,1)",0.2,0.02,25.747234951612295,20,270,1.9072025890083182
"(3,1)",0.3,0.02,21.16659159729128,20,270,1.5678956738734282
"(3,1)",0.4,0.02,25.84479978682764,20,270,1.9144296138390844
"(3,1)",0.5,0.02,26.49424366676277,20,270,1.9625365679083533
"(3,1)",0.6,0.02,33.57328389504472,20,270,2.4869099181514605
"(3,1)",0.7,0.02,27.438633343333397,20,270,2.0324913587654367
"(3,1)",0.8,0.02,23.813325987121782,20,270,1.763950073120132
"(3,1)",0.9,0.02,40.45916997945335,20,270,2.9969755540335816
"(4,1)",0.1,0.02,45.909334582424854,20,270,3.4006914505499894
"(4,1)",0.2,0.02,22.75051926546822,20,270,1.685223649293942
"(4,1)",0.3,0.02,19.46957263641835,20,270,1.4421905656606184
"(4,1)",0.4,0.02,20.356781878989395,20,270,1.5079097688140293
"(4,1)",0.5,0.02,26.25025794854277,20,270,1.9444635517439088
"(4,1)",0.6,0.02,20.85466357043354,20,270,1.5447898941061882
"(4,1)",0.7,0.02,24.113976240889702,20,270,1.786220462288126
"(4,1)",0.8,0.02,43.97214767245297,20,270,3.257196123885405
"(4,1)",0.9,0.02,28.27274413176271,20,270,2.094277343093534
"(5,1)",0.1,0.02,34.85473376845279,20,270,2.581832130996503
"(5,1)",0.2,0.02,28.438177494462128,20,270,2.106531666256454
"(5,1)",0.3,0.02,23.149664290412503,20,270,1.714789947437963
"(5,1)",0.4,0.02,20.690873965432807,20,270,1.5326573307728004
"(5,1)",0.5,0.02,20.399696467360435,20,270,1.5110886272118842
"(5,1)",0.6,0.02,22.348656103195186,20,270,1.6554560076440878
"(5,1)",0.7,0.02,30.567162299982403,20,270,2.264234244443141
"(5,1)",0.8,0.02,23.898567016460063,20,270,1.7702642234414863
"(5,1)",0.9,0.02,32.19252915860734,20,270,2.3846317895264697
"(6,1)",0.1,0.02,29.229794518588296,20,270,2.165169964339874
"(6,1)",0.2,0.02,31.619725849250017,20,270,2.3422019147592605
"(6,1)",0.3,0.02,24.433167584738023,20,270,1.8098642655361499
"(6,1)",0.4,0.02,19.93504655837712,20,270,1.4766701154353423
"(6,1)",0.5,0.02,21.850481749637233,20,270,1.618554203676832
"(6,1)",0.6,0.02,42.11598067085815,20,270,3.1197022719154184
"(6,1)",0.7,0.02,24.277917649756084,20,270,1.7983642703523026
"(6,1)",0.8,0.02,24.554605513777226,20,270,1.818859667687202
"(6,1)",0.9,0.02,42.694835778312736,20,270,3.1625804280231655
"(9,1)",0.1,0.02,46.31135807574785,20,270,3.4304709685739145
"(9,1)",0.2,0.02,20.029745963921307,20,270,1.483684886216393
"(9,1)",0.3,0.02,19.085123465458445,20,270,1.4137128492932183
"(9,1)",0.4,0.02,20.004851732191415,20,270,1.481840869051216
"(9,1)",0.5,0.02,20.224429464071516,20,270,1.4981058862275198
"(9,1)",0.6,0.02,23.80973538095743,20,270,1.763684102293143
"(9,1)",0.7,0.02,34.984035317785896,20,270,2.591410023539696
"(9,1)",0.8,0.02,31.429769032718433,20,270,2.328131039460625
"(9,1)",0.9,0.02,38.80409162171851,20,270,2.8743771571643344
"(15,1)",0.1,0.02,32.65212260132388,20,270,2.418675748246214
"(15,1)",0.2,0.02,23.455433847525576,20,270,1.7374395442611537
"(15,1)",0.3,0.02,20.829269453553263,20,270,1.542908848411353
"(15,1)",0.4,0.02,20.138622029517798,20,270,1.4917497799642814
"(15,1)",0.5,0.02,20.906083006425842,20,270,1.548598741216729
"(15,1)",0.6,0.02,24.47426155429316,20,270,1.812908263280975
"(15,1)",0.7,0.02,30.747913448440215,20,270,2.277623218402979
"(15,1)",0.8,0.02,35.61839277970919,20,270,2.6383994651636438
"(15,1)",0.9,0.02,24.285914180386737,20,270,1.7989566059545732
"(19,1)",0.1,0.02,27.827421585542687,20,270,2.0612904878179767
"(19,1)",0.2,0.02,23.037252493017817,20,270,1.7064631476309495
"(19,1)",0.3,0.02,20.01341000555749,20,270,1.4824748152264806
"(19,1)",0.4,0.02,19.897129092884345,20,270,1.4738614142877293
"(19,1)",0.5,0.02,26.1667069276536,20,270,1.9382745872335998
"(19,1)",0.6,0.02,26.89638563220155,20,270,1.9923248616445592
"(19,1)",0.7,0.02,35.9136121392993,20,270,2.6602675658740225
"(19,1)",0.8,0.02,29.673553618390606,20,270,2.1980410087696742
"(19,1)",0.9,0.02,27.887203501632786,20,270,2.065718777898725
