run_id,theta,p_gen,total_nll,num_trials,k,aic
13,"(15,1)",0.3,1144.826637132462,70,2,2293.653274264924
14,"(15,1)",0.3,525.113674907344,44,2,1054.227349814688
15,"(15,1)",0.3,734.9765409153757,54,2,1473.9530818307514
16,"(15,1)",0.3,1123.389170705758,69,2,2250.778341411516
17,"(15,1)",0.3,1103.0424325771426,67,2,2210.084865154285
18,"(15,1)",0.3,1126.152790758015,69,2,2256.30558151603
19,"(15,1)",0.3,1144.895630003949,70,2,2293.791260007898
20,"(15,1)",0.3,1152.4263389471985,69,2,2308.852677894397
21,"(15,1)",0.3,1147.6280442755442,70,2,2299.2560885510884
22,"(15,1)",0.3,156.1675076074805,33,2,316.335015214961
23,"(15,1)",0.3,879.3082003425629,60,2,1762.6164006851259
4,"(15,1)",0.4,1114.2689191471952,70,2,2232.5378382943904
5,"(15,1)",0.4,1143.3030913217751,69,2,2290.6061826435503
6,"(15,1)",0.4,629.5200442462116,50,2,1263.0400884924231
7,"(15,1)",0.4,795.1422200349332,57,2,1594.2844400698664
8,"(15,1)",0.4,468.33908773662824,43,2,940.6781754732565
9,"(15,1)",0.4,909.2418552674544,62,2,1822.4837105349088
10,"(15,1)",0.4,1116.4745136369181,70,2,2236.9490272738362
11,"(15,1)",0.4,544.979673917613,46,2,1093.959347835226
12,"(15,1)",0.4,675.2077807288911,52,2,1354.4155614577821
13,"(15,1)",0.4,1113.4575679669651,70,2,2230.9151359339303
14,"(15,1)",0.4,496.8177588573855,44,2,997.635517714771
15,"(15,1)",0.4,722.0181021579774,54,2,1448.0362043159548
16,"(15,1)",0.4,1091.039306329223,69,2,2186.078612658446
17,"(15,1)",0.4,1052.8011573447986,67,2,2109.6023146895973
18,"(15,1)",0.4,1091.2430682172549,69,2,2186.4861364345097
19,"(15,1)",0.4,1113.062913774961,70,2,2230.125827549922
20,"(15,1)",0.4,1101.0500837820157,69,2,2206.1001675640314
21,"(15,1)",0.4,1114.2117607333553,70,2,2232.4235214667106
22,"(15,1)",0.4,121.28270803824049,33,2,246.56541607648097
23,"(15,1)",0.4,861.2209476959146,60,2,1726.4418953918291
4,"(15,1)",0.5,921.2199441054894,70,2,1846.4398882109788
5,"(15,1)",0.5,915.1546006287954,69,2,1834.3092012575908
6,"(15,1)",0.5,435.0919177156707,50,2,874.1838354313414
7,"(15,1)",0.5,603.2459924565164,57,2,1210.4919849130329
8,"(15,1)",0.5,236.37645253762275,43,2,476.7529050752455
9,"(15,1)",0.5,717.2301148019158,62,2,1438.4602296038315
10,"(15,1)",0.5,924.46277317138,70,2,1852.92554634276
11,"(15,1)",0.5,353.55839639237735,46,2,711.1167927847547
12,"(15,1)",0.5,480.52458036714546,52,2,965.0491607342909
13,"(15,1)",0.5,919.1675917749054,70,2,1842.3351835498108
14,"(15,1)",0.5,304.90845919740144,44,2,613.8169183948029
15,"(15,1)",0.5,527.7281259659173,54,2,1059.4562519318347
16,"(15,1)",0.5,897.3547634848109,69,2,1798.7095269696217
17,"(15,1)",0.5,861.0826282960952,67,2,1726.1652565921904
18,"(15,1)",0.5,898.1940931755489,69,2,1800.3881863510978
19,"(15,1)",0.5,918.6347872444206,70,2,1841.2695744888413
20,"(15,1)",0.5,909.1884538896718,69,2,1822.3769077793436
21,"(15,1)",0.5,920.8914400385173,70,2,1845.7828800770346
22,"(15,1)",0.5,67.94716622405333,33,2,139.89433244810667
23,"(15,1)",0.5,668.4856302130634,60,2,1340.9712604261267
4,"(15,1)",0.6,1032.5547142216192,70,2,2069.1094284432384
5,"(15,1)",0.6,1028.3556444036376,69,2,2060.711288807275
6,"(15,1)",0.6,543.3250592880923,50,2,1090.6501185761847
7,"(15,1)",0.6,719.4014046501821,57,2,1442.8028093003643
8,"(15,1)",0.6,344.6196444458978,43,2,693.2392888917956
9,"(15,1)",0.6,832.549657831018,62,2,1669.099315662036
10,"(15,1)",0.6,1039.7823162004822,70,2,2083.5646324009645
11,"(15,1)",0.6,434.69178333513656,46,2,873.3835666702731
12,"(15,1)",0.6,551.7352803599564,52,2,1107.4705607199128
13,"(15,1)",0.6,1027.6496293947437,70,2,2059.2992587894873
14,"(15,1)",0.6,385.14357391378917,44,2,774.2871478275783
15,"(15,1)",0.6,636.2101635857556,54,2,1276.4203271715112
16,"(15,1)",0.6,1006.9038907019452,69,2,2017.8077814038904
17,"(15,1)",0.6,979.4135707858605,67,2,1962.827141571721
18,"(15,1)",0.6,1009.5288632916787,69,2,2023.0577265833574
19,"(15,1)",0.6,1026.8679288168423,70,2,2057.7358576336846
20,"(15,1)",0.6,1026.9693500425178,69,2,2057.9387000850356
21,"(15,1)",0.6,1031.2149398761342,70,2,2066.4298797522683
22,"(15,1)",0.6,67.32014722480172,33,2,138.64029444960343
23,"(15,1)",0.6,780.9044845172984,60,2,1565.8089690345969
4,"(15,1)",0.7,771.1372543104029,70,2,1546.2745086208058
5,"(15,1)",0.7,758.031138780156,69,2,1520.062277560312
6,"(15,1)",0.7,267.12934687141166,50,2,538.2586937428233
7,"(15,1)",0.7,451.6947941095035,57,2,907.389588219007
8,"(15,1)",0.7,141.7012919325292,43,2,287.4025838650584
9,"(15,1)",0.7,566.2644329712705,62,2,1136.528865942541
10,"(15,1)",0.7,773.4970913407348,70,2,1550.9941826814695
11,"(15,1)",0.7,181.8461670753224,46,2,367.6923341506448
12,"(15,1)",0.7,238.8715012178543,52,2,481.7430024357086
13,"(15,1)",0.7,769.6519413401504,70,2,1543.3038826803008
14,"(15,1)",0.7,189.8669233804248,44,2,383.7338467608496
15,"(15,1)",0.7,378.2124755311624,54,2,760.4249510623248
16,"(15,1)",0.7,747.338213492229,69,2,1498.676426984458
17,"(15,1)",0.7,707.5186651226716,67,2,1419.0373302453431
18,"(15,1)",0.7,748.1114033804624,69,2,1500.2228067609249
19,"(15,1)",0.7,769.0828468082605,70,2,1542.165693616521
20,"(15,1)",0.7,754.911925449831,69,2,1513.823850899662
21,"(15,1)",0.7,770.6517464946212,70,2,1545.3034929892424
22,"(15,1)",0.7,54.60802139123176,33,2,113.21604278246352
23,"(15,1)",0.7,518.3727695403436,60,2,1040.7455390806872
4,"(15,1)",0.8,882.3092492400791,70,2,1768.6184984801582
5,"(15,1)",0.8,873.3107294589717,69,2,1750.6214589179433
6,"(15,1)",0.8,397.42814596081837,50,2,798.8562919216367
7,"(15,1)",0.8,562.8038442226466,57,2,1129.6076884452932
8,"(15,1)",0.8,139.62025953452573,43,2,283.24051906905146
9,"(15,1)",0.8,677.0756486404978,62,2,1358.1512972809955
10,"(15,1)",0.8,884.308307009962,70,2,1772.616614019924
11,"(15,1)",0.8,273.81515556890236,46,2,551.6303111378047
12,"(15,1)",0.8,405.58154674052696,52,2,815.1630934810539
13,"(15,1)",0.8,881.058026866558,70,2,1766.116053733116
14,"(15,1)",0.8,169.58169224063633,44,2,343.16338448127266
15,"(15,1)",0.8,489.61856105756993,54,2,983.2371221151399
16,"(15,1)",0.8,858.3950814303068,69,2,1720.7901628606137
17,"(15,1)",0.8,821.3536613913726,67,2,1646.7073227827452
18,"(15,1)",0.8,859.2833983101386,69,2,1722.5667966202773
19,"(15,1)",0.8,880.9710154895683,70,2,1765.9420309791367
20,"(15,1)",0.8,869.4848047929333,69,2,1742.9696095858667
21,"(15,1)",0.8,881.903784131971,70,2,1767.807568263942
22,"(15,1)",0.8,50.16654338544836,33,2,104.33308677089671
23,"(15,1)",0.8,629.51958525257,60,2,1263.03917050514
4,"(15,1)",0.9,854.2720626383608,70,2,1712.5441252767216
5,"(15,1)",0.9,839.4804115058404,69,2,1682.9608230116808
6,"(15,1)",0.9,353.12261718677,50,2,710.24523437354
7,"(15,1)",0.9,514.79697619266,57,2,1033.59395238532
8,"(15,1)",0.9,90.80025180843734,43,2,185.60050361687468
9,"(15,1)",0.9,629.5033739915423,62,2,1263.0067479830846
10,"(15,1)",0.9,855.1466627691054,70,2,1714.2933255382109
11,"(15,1)",0.9,203.96879759011622,46,2,411.93759518023245
12,"(15,1)",0.9,305.8013452400772,52,2,615.6026904801544
13,"(15,1)",0.9,854.8331709450084,70,2,1713.6663418900168
14,"(15,1)",0.9,139.33600220752163,44,2,282.67200441504326
15,"(15,1)",0.9,444.9830747279215,54,2,893.966149455843
16,"(15,1)",0.9,831.4385836010678,69,2,1666.8771672021355
17,"(15,1)",0.9,788.2559555023868,67,2,1580.5119110047735
18,"(15,1)",0.9,831.2462117084203,69,2,1666.4924234168407
19,"(15,1)",0.9,855.0761171236188,70,2,1714.1522342472376
20,"(15,1)",0.9,836.0146756030407,69,2,1676.0293512060814
21,"(15,1)",0.9,854.2720626383608,70,2,1712.5441252767216
22,"(15,1)",0.9,52.990620283575936,33,2,109.98124056715187
23,"(15,1)",0.9,582.6694453210478,60,2,1169.3388906420955
4,"(19,1)",0.1,1184.6972378605806,70,0,2369.394475721161
5,"(19,1)",0.1,1355.519667596996,69,0,2711.039335193992
6,"(19,1)",0.1,680.7066474850584,50,0,1361.4132949701168
7,"(19,1)",0.1,825.1549879866706,57,0,1650.3099759733411
8,"(19,1)",0.1,519.5256909754751,43,0,1039.0513819509501
9,"(19,1)",0.1,961.5183340970854,62,0,1923.0366681941707
10,"(19,1)",0.1,1189.3688977878373,70,0,2378.7377955756747
11,"(19,1)",0.1,671.7572554934234,46,0,1343.5145109868467
12,"(19,1)",0.1,729.3450386890372,52,0,1458.6900773780744
13,"(19,1)",0.1,1183.0997604174472,70,0,2366.1995208348944
14,"(19,1)",0.1,587.0724326764096,44,0,1174.1448653528191
15,"(19,1)",0.1,771.0423892871712,54,0,1542.0847785743424
16,"(19,1)",0.1,1160.4275495277504,69,0,2320.855099055501
17,"(19,1)",0.1,1217.3645620173538,67,0,2434.7291240347076
18,"(19,1)",0.1,1161.6713869306402,69,0,2323.3427738612804
19,"(19,1)",0.1,1184.8674223350963,70,0,2369.7348446701926
20,"(19,1)",0.1,1300.2576253651391,69,0,2600.5152507302782
21,"(19,1)",0.1,1183.8762573085107,70,0,2367.7525146170215
22,"(19,1)",0.1,234.28924369531705,33,0,468.5784873906341
23,"(19,1)",0.1,911.9476518198859,60,0,1823.8953036397718
4,"(19,1)",0.2,1197.202283858655,70,1,2396.40456771731
5,"(19,1)",0.2,1319.8210248205246,69,1,2641.642049641049
6,"(19,1)",0.2,690.5358366908898,50,1,1383.0716733817796
7,"(19,1)",0.2,825.4060730238966,57,1,1652.8121460477932
8,"(19,1)",0.2,529.3548801813065,43,1,1060.709760362613
9,"(19,1)",0.2,976.2780768728355,62,1,1954.556153745671
10,"(19,1)",0.2,1202.6043604594938,70,1,2407.2087209189876
11,"(19,1)",0.2,652.8255197346499,46,1,1307.6510394692998
12,"(19,1)",0.2,738.0375487262768,52,1,1478.0750974525536
13,"(19,1)",0.2,1192.410191384787,70,1,2386.820382769574
14,"(19,1)",0.2,566.3771083253748,44,1,1134.7542166507496
15,"(19,1)",0.2,781.8771003586048,54,1,1565.7542007172096
16,"(19,1)",0.2,1171.6326857789036,69,1,2345.265371557807
17,"(19,1)",0.2,1198.0071584431548,67,1,2398.0143168863096
18,"(19,1)",0.2,1174.1764329287146,69,1,2350.352865857429
19,"(19,1)",0.2,1193.1723314368337,70,1,2388.3446628736674
20,"(19,1)",0.2,1282.28651615206,69,1,2566.57303230412
21,"(19,1)",0.2,1195.998311054329,70,1,2393.996622108658
22,"(19,1)",0.2,281.43255313289546,33,1,564.8651062657909
23,"(19,1)",0.2,926.1364848010818,60,1,1854.2729696021636
4,"(19,1)",0.3,970.6690959821112,70,1,1943.3381919642225
5,"(19,1)",0.3,1001.4254450293647,69,1,2004.8508900587294
6,"(19,1)",0.3,482.28418252324707,50,1,966.5683650464941
7,"(19,1)",0.3,655.3125185702655,57,1,1312.625037140531
8,"(19,1)",0.3,321.10322601366374,43,1,644.2064520273275
9,"(19,1)",0.3,769.055478858848,62,1,1540.110957717696
10,"(19,1)",0.3,976.2881372283123,70,1,1954.5762744566246
11,"(19,1)",0.3,405.60755356219255,46,1,813.2151071243851
12,"(19,1)",0.3,528.4962270332031,52,1,1058.9924540664063
13,"(19,1)",0.3,966.30508785294,70,1,1934.61017570588
14,"(19,1)",0.3,357.27573946516964,44,1,716.5514789303393
15,"(19,1)",0.3,574.8656220439519,54,1,1151.7312440879039
16,"(19,1)",0.3,945.0222062280582,69,1,1892.0444124561163
17,"(19,1)",0.3,913.5625683820028,67,1,1829.1251367640057
18,"(19,1)",0.3,947.6432450521708,69,1,1897.2864901043415
19,"(19,1)",0.3,965.827052051997,70,1,1933.654104103994
20,"(19,1)",0.3,961.4060297111118,69,1,1924.8120594222237
21,"(19,1)",0.3,969.241979626471,70,1,1940.483959252942
22,"(19,1)",0.3,199.48016149385342,33,1,400.96032298770683
23,"(19,1)",0.3,718.9941736652,60,1,1439.9883473304
4,"(19,1)",0.4,986.0032939357883,70,1,1974.0065878715766
5,"(19,1)",0.4,1076.895342152753,69,1,2155.790684305506
6,"(19,1)",0.4,481.95328556114686,50,1,965.9065711222937
7,"(19,1)",0.4,612.4417154676382,57,1,1226.8834309352765
8,"(19,1)",0.4,320.77232905156353,43,1,643.5446581031271
9,"(19,1)",0.4,763.356278930996,62,1,1528.712557861992
10,"(19,1)",0.4,988.9995677085592,70,1,1979.9991354171184
11,"(19,1)",0.4,399.3077988189522,46,1,800.6155976379044
12,"(19,1)",0.4,528.165330071103,52,1,1058.330660142206
13,"(19,1)",0.4,983.8832550005855,70,1,1969.766510001171
14,"(19,1)",0.4,351.04562715498497,44,1,704.0912543099699
15,"(19,1)",0.4,574.0331587834985,54,1,1150.066317566997
16,"(19,1)",0.4,961.6666070559795,69,1,1925.333214111959
17,"(19,1)",0.4,925.2034404176156,67,1,1852.4068808352313
18,"(19,1)",0.4,962.9774430058478,69,1,1927.9548860116956
19,"(19,1)",0.4,983.9067854979957,70,1,1969.8135709959913
20,"(19,1)",0.4,994.8798297085258,69,1,1991.7596594170516
21,"(19,1)",0.4,985.3368150023105,70,1,1972.673630004621
22,"(19,1)",0.4,64.8215807708125,33,1,131.643161541625
23,"(19,1)",0.4,714.9697017805895,60,1,1431.939403561179
4,"(19,1)",0.5,991.585742257869,70,1,1985.171484515738
5,"(19,1)",0.5,997.8156925863931,69,1,1997.6313851727862
6,"(19,1)",0.5,506.2220895529461,50,1,1014.4441791058922
7,"(19,1)",0.5,669.8347383210254,57,1,1341.6694766420508
8,"(19,1)",0.5,269.58685330564265,43,1,541.1737066112853
9,"(19,1)",0.5,784.9639929707278,62,1,1571.9279859414555
10,"(19,1)",0.5,992.196651340192,70,1,1986.393302680384
11,"(19,1)",0.5,398.88168502831064,46,1,799.7633700566213
12,"(19,1)",0.5,551.8683263047188,52,1,1105.7366526094377
13,"(19,1)",0.5,990.1602718183402,70,1,1982.3205436366804
14,"(19,1)",0.5,333.2945251989558,44,1,668.5890503979116
15,"(19,1)",0.5,598.7208060093521,54,1,1199.4416120187043
16,"(19,1)",0.5,967.7191081485626,69,1,1937.438216297125
17,"(19,1)",0.5,924.882687142632,67,1,1851.765374285264
18,"(19,1)",0.5,968.5598913279285,69,1,1939.119782655857
19,"(19,1)",0.5,989.764959081696,70,1,1981.529918163392
20,"(19,1)",0.5,972.2561448424952,69,1,1946.5122896849905
21,"(19,1)",0.5,991.1802771497609,70,1,1984.3605542995217
22,"(19,1)",0.5,71.54925971917383,33,1,145.09851943834767
23,"(19,1)",0.5,738.6891475595326,60,1,1479.3782951190651
4,"(19,1)",0.6,1068.8629766168106,70,1,2139.725953233621
5,"(19,1)",0.6,1057.2783452701337,69,1,2116.5566905402675
6,"(19,1)",0.6,565.0139634212508,50,1,1132.0279268425015
7,"(19,1)",0.6,694.1871218948534,57,1,1390.3742437897067
8,"(19,1)",0.6,403.8330069116675,43,1,809.666013823335
9,"(19,1)",0.6,845.4158006877312,62,1,1692.8316013754625
10,"(19,1)",0.6,1071.0590894652942,70,1,2144.1181789305883
11,"(19,1)",0.6,479.60350281031606,46,1,961.2070056206321
12,"(19,1)",0.6,610.4778786162296,52,1,1222.9557572324593
13,"(19,1)",0.6,1067.5090606405322,70,1,2137.0181212810644
14,"(19,1)",0.6,432.2677854384356,44,1,866.5355708768712
15,"(19,1)",0.6,657.6589644234455,54,1,1317.317928846891
16,"(19,1)",0.6,1045.245588682721,69,1,2092.491177365442
17,"(19,1)",0.6,1005.2760008576653,67,1,2012.5520017153306
18,"(19,1)",0.6,1045.8371256868702,69,1,2093.6742513737404
19,"(19,1)",0.6,1066.9674633580994,70,1,2135.934926716199
20,"(19,1)",0.6,1053.4071442592258,69,1,2108.8142885184516
21,"(19,1)",0.6,1068.4721103081235,70,1,2138.944220616247
22,"(19,1)",0.6,87.8927932541883,33,1,177.7855865083766
23,"(19,1)",0.6,797.6062409102979,60,1,1597.2124818205957
4,"(19,1)",0.7,961.3738022160313,70,1,1924.7476044320626
5,"(19,1)",0.7,960.1041682638581,69,1,1922.2083365277163
6,"(19,1)",0.7,474.0576347416427,50,1,950.1152694832854
7,"(19,1)",0.7,645.2009427728974,57,1,1292.4018855457948
8,"(19,1)",0.7,218.31882706999426,43,1,438.6376541399885
9,"(19,1)",0.7,758.8103716688554,62,1,1519.6207433377108
10,"(19,1)",0.7,966.0430300383197,70,1,1934.0860600766393
11,"(19,1)",0.7,342.1112341108647,46,1,686.2224682217294
12,"(19,1)",0.7,519.6042416524666,52,1,1041.2084833049332
13,"(19,1)",0.7,958.1695988022826,70,1,1918.3391976045652
14,"(19,1)",0.7,309.0073542589131,44,1,620.0147085178262
15,"(19,1)",0.7,566.7301329932945,54,1,1135.460265986589
16,"(19,1)",0.7,936.4502362401937,69,1,1874.9004724803874
17,"(19,1)",0.7,905.9788787286734,67,1,1813.9577574573468
18,"(19,1)",0.7,938.3479512860908,69,1,1878.6959025721817
19,"(19,1)",0.7,957.6005042703927,70,1,1917.2010085407853
20,"(19,1)",0.7,955.7110917929978,69,1,1913.4221835859955
21,"(19,1)",0.7,960.2992874789422,70,1,1922.5985749578845
22,"(19,1)",0.7,56.63720982659686,33,1,115.27441965319372
23,"(19,1)",0.7,709.1880542753541,60,1,1420.3761085507083
4,"(19,1)",0.8,975.925861020539,70,1,1953.851722041078
5,"(19,1)",0.8,975.6025006295465,69,1,1953.205001259093
6,"(19,1)",0.8,470.8238904116226,50,1,943.6477808232452
7,"(19,1)",0.8,639.9376485274183,57,1,1281.8752970548367
8,"(19,1)",0.8,250.01927390713948,43,1,502.03854781427896
9,"(19,1)",0.8,753.7859693316586,62,1,1509.5719386633173
10,"(19,1)",0.8,979.4292581092218,70,1,1960.8585162184436
11,"(19,1)",0.8,372.4489853662879,46,1,746.8979707325758
12,"(19,1)",0.8,424.4082231745401,52,1,850.8164463490803
13,"(19,1)",0.8,973.3114728344017,70,1,1948.6229456688034
14,"(19,1)",0.8,340.94044904094187,44,1,683.8808980818837
15,"(19,1)",0.8,563.4613766173147,54,1,1128.9227532346295
16,"(19,1)",0.8,951.7121666682024,69,1,1905.4243333364047
17,"(19,1)",0.8,918.780210729446,67,1,1839.560421458892
18,"(19,1)",0.8,952.9000100905985,69,1,1907.800020181197
19,"(19,1)",0.8,972.7773903484714,70,1,1947.5547806969428
20,"(19,1)",0.8,968.338470486647,69,1,1938.676940973294
21,"(19,1)",0.8,975.3477831697637,70,1,1952.6955663395274
22,"(19,1)",0.8,53.04840455863819,33,1,108.09680911727638
23,"(19,1)",0.8,704.9240175636547,60,1,1411.8480351273095
4,"(19,1)",0.9,877.249888909786,70,1,1756.499777819572
5,"(19,1)",0.9,863.8360276329959,69,1,1729.6720552659917
6,"(19,1)",0.9,393.33992010362556,50,1,788.6798402072511
7,"(19,1)",0.9,556.1327000851213,57,1,1114.2654001702426
8,"(19,1)",0.9,153.25956724072537,43,1,308.51913448145075
9,"(19,1)",0.9,670.8903911783912,62,1,1343.7807823567823
10,"(19,1)",0.9,878.1230495478554,70,1,1758.2460990957109
11,"(19,1)",0.9,266.3393582488734,46,1,534.6787164977468
12,"(19,1)",0.9,383.7482121751202,52,1,769.4964243502404
13,"(19,1)",0.9,876.9927905275898,70,1,1755.9855810551796
14,"(19,1)",0.9,237.36126348497828,44,1,476.72252696995656
15,"(19,1)",0.9,485.5533247186018,54,1,973.1066494372036
16,"(19,1)",0.9,854.2538909429952,69,1,1710.5077818859904
17,"(19,1)",0.9,811.7216676528413,67,1,1625.4433353056827
18,"(19,1)",0.9,854.2240379798455,69,1,1710.448075959691
19,"(19,1)",0.9,876.8827896323755,70,1,1755.765579264751
20,"(19,1)",0.9,859.3626047178388,69,1,1720.7252094356777
21,"(19,1)",0.9,877.2797418729357,70,1,1756.5594837458714
22,"(19,1)",0.9,51.01132758900154,33,1,104.02265517800308
23,"(19,1)",0.9,623.9337799821262,60,1,1249.8675599642525
4,"(1,1)",0.1,172.2834991906119,70,1,346.5669983812238
5,"(1,1)",0.1,153.9545691995358,69,1,309.9091383990716
6,"(1,1)",0.1,142.68532470926053,50,1,287.37064941852105
7,"(1,1)",0.1,140.53951896493572,57,1,283.07903792987145
8,"(1,1)",0.1,101.86168435558227,43,1,205.72336871116454
9,"(1,1)",0.1,158.40623947264774,62,1,318.8124789452955
10,"(1,1)",0.1,165.7443474680831,70,1,333.4886949361662
11,"(1,1)",0.1,102.80136429553087,46,1,207.60272859106175
12,"(1,1)",0.1,271.18380281429864,52,1,544.3676056285973
13,"(1,1)",0.1,184.73627389377657,70,1,371.47254778755314
14,"(1,1)",0.1,78.60631964275021,44,1,159.21263928550042
15,"(1,1)",0.1,150.96570815859877,54,1,303.93141631719755
16,"(1,1)",0.1,173.03045792066314,69,1,348.0609158413263
17,"(1,1)",0.1,150.43923161456377,67,1,302.87846322912753
18,"(1,1)",0.1,169.0646233657437,69,1,340.1292467314874
19,"(1,1)",0.1,189.33139374391115,70,1,380.6627874878223
20,"(1,1)",0.1,155.14279364689358,69,1,312.28558729378716
21,"(1,1)",0.1,174.06328246879326,70,1,350.1265649375865
22,"(1,1)",0.1,102.87256246760802,33,1,207.74512493521604
23,"(1,1)",0.1,157.9351203526688,60,1,317.8702407053376
4,"(1,1)",0.2,124.66790180120363,70,2,253.33580360240725
5,"(1,1)",0.2,131.137955447654,69,2,266.275910895308
6,"(1,1)",0.2,110.97383154026872,50,2,225.94766308053744
7,"(1,1)",0.2,96.84533804883236,57,2,197.69067609766472
8,"(1,1)",0.2,120.49106435699126,43,2,244.98212871398252
9,"(1,1)",0.2,105.9574272637979,62,2,215.9148545275958
10,"(1,1)",0.2,122.71526931858911,70,2,249.43053863717822
11,"(1,1)",0.2,94.54282937354633,46,2,193.08565874709265
12,"(1,1)",0.2,204.79771352725362,52,2,413.59542705450724
13,"(1,1)",0.2,131.63536577464734,70,2,267.2707315492947
14,"(1,1)",0.2,88.42913555728276,44,2,180.85827111456553
15,"(1,1)",0.2,115.78225074273375,54,2,235.5645014854675
16,"(1,1)",0.2,124.62707980668335,69,2,253.2541596133667
17,"(1,1)",0.2,118.61853298292351,67,2,241.23706596584702
18,"(1,1)",0.2,122.36531670820958,69,2,248.73063341641915
19,"(1,1)",0.2,134.7816709066807,70,2,273.5633418133614
20,"(1,1)",0.2,125.77760269018657,69,2,255.55520538037314
21,"(1,1)",0.2,125.54337053855753,70,2,255.08674107711505
22,"(1,1)",0.2,62.37589512924676,33,2,128.75179025849351
23,"(1,1)",0.2,121.68193492262638,60,2,247.36386984525276
4,"(1,1)",0.3,160.06851526880342,70,2,324.13703053760685
5,"(1,1)",0.3,177.72755003946057,69,2,359.45510007892113
6,"(1,1)",0.3,106.68009492016732,50,2,217.36018984033464
7,"(1,1)",0.3,129.05435534913744,57,2,262.1087106982749
8,"(1,1)",0.3,90.68721197660943,43,2,185.37442395321887
9,"(1,1)",0.3,141.02954487125925,62,2,286.0590897425185
10,"(1,1)",0.3,163.126725117675,70,2,330.25345023535
11,"(1,1)",0.3,101.30842179253524,46,2,206.61684358507048
12,"(1,1)",0.3,123.58891808002441,52,2,251.17783616004883
13,"(1,1)",0.3,160.6372450065104,70,2,325.2744900130208
14,"(1,1)",0.3,92.42271919953329,44,2,188.84543839906658
15,"(1,1)",0.3,116.0327790260144,54,2,236.0655580520288
16,"(1,1)",0.3,156.8061543319955,69,2,317.612308663991
17,"(1,1)",0.3,161.06685760573632,67,2,326.13371521147263
18,"(1,1)",0.3,157.25510455204338,69,2,318.51020910408675
