run_id,theta,p_gen,total_nll,num_trials,k,aic
15,"(2,1)",0.8,37.85651393277867,17,2,79.71302786555734
16,"(2,1)",0.8,36.812059196229114,10,2,77.62411839245823
17,"(2,1)",0.8,118.487392541904,8,2,240.974785083808
18,"(2,1)",0.8,26.728576498785383,20,2,57.457152997570766
19,"(2,1)",0.8,80.2807901020772,9,2,164.5615802041544
20,"(2,1)",0.8,20.988743294441488,14,2,45.977486588882975
1,"(2,1)",0.9,22.734804494984843,19,2,49.469608989969686
2,"(2,1)",0.9,73.1427269747437,7,2,150.2854539494874
3,"(2,1)",0.9,20.20971223980726,17,2,44.41942447961452
4,"(2,1)",0.9,20.278616384085957,19,2,44.557232768171914
5,"(2,1)",0.9,17.791491133314832,10,2,39.582982266629664
6,"(2,1)",0.9,119.19442883462462,9,2,242.38885766924923
7,"(2,1)",0.9,27.612778964636696,19,2,59.22555792927339
8,"(2,1)",0.9,25.208292597821337,22,2,54.416585195642675
9,"(2,1)",0.9,18.639397133191306,14,2,41.27879426638261
10,"(2,1)",0.9,43.76646640522199,10,2,91.53293281044398
11,"(2,1)",0.9,19.90336795074782,10,2,43.80673590149564
12,"(2,1)",0.9,120.89917692686303,9,2,245.79835385372607
13,"(2,1)",0.9,19.974544415969834,14,2,43.94908883193967
14,"(2,1)",0.9,48.77918386552256,13,2,101.55836773104512
15,"(2,1)",0.9,77.46401873538268,17,2,158.92803747076536
16,"(2,1)",0.9,18.856266807480566,10,2,41.71253361496113
17,"(2,1)",0.9,118.85895609833649,8,2,241.71791219667298
18,"(2,1)",0.9,22.246997630598532,20,2,48.493995261197064
19,"(2,1)",0.9,119.19442883462462,9,2,242.38885766924923
20,"(2,1)",0.9,18.195688351577687,14,2,40.39137670315537
1,"(3,1)",0.1,28.424476033599344,19,1,58.84895206719869
2,"(3,1)",0.1,100.21513180306991,7,1,202.43026360613982
3,"(3,1)",0.1,52.43149872255443,17,1,106.86299744510886
4,"(3,1)",0.1,35.562291350590684,19,1,73.12458270118137
5,"(3,1)",0.1,23.225750722624525,10,1,48.45150144524905
6,"(3,1)",0.1,89.61849706997381,9,1,181.23699413994763
7,"(3,1)",0.1,31.317107719677015,19,1,64.63421543935402
8,"(3,1)",0.1,40.5211426747373,22,1,83.0422853494746
9,"(3,1)",0.1,16.70002268708568,14,1,35.40004537417136
10,"(3,1)",0.1,69.06958462017221,10,1,140.13916924034442
11,"(3,1)",0.1,46.734027801809276,10,1,95.46805560361855
12,"(3,1)",0.1,109.1377901025943,9,1,220.2755802051886
13,"(3,1)",0.1,12.335717063211408,14,1,26.671434126422817
14,"(3,1)",0.1,70.40904606461582,13,1,142.81809212923164
15,"(3,1)",0.1,31.308068096349036,17,1,64.61613619269806
16,"(3,1)",0.1,16.098993791495513,10,1,34.197987582991026
17,"(3,1)",0.1,142.76027576563084,8,1,287.5205515312617
18,"(3,1)",0.1,28.319274613345815,20,1,58.63854922669163
19,"(3,1)",0.1,108.73232499448613,9,1,219.46464998897227
20,"(3,1)",0.1,12.837252013110863,14,1,27.674504026221726
1,"(3,1)",0.2,18.54680959426823,19,2,41.09361918853646
2,"(3,1)",0.2,37.030103612501605,7,2,78.06020722500321
3,"(3,1)",0.2,47.128026357590215,17,2,98.25605271518043
4,"(3,1)",0.2,28.413535782204907,19,2,60.82707156440981
5,"(3,1)",0.2,16.761905565836162,10,2,37.523811131672325
6,"(3,1)",0.2,22.562267868497646,9,2,49.12453573699529
7,"(3,1)",0.2,22.209776961989814,19,2,48.41955392397963
8,"(3,1)",0.2,36.346197016291384,22,2,76.69239403258277
9,"(3,1)",0.2,13.315959301286536,14,2,30.631918602573073
10,"(3,1)",0.2,24.11672364651439,10,2,52.23344729302878
11,"(3,1)",0.2,20.239292085855865,10,2,44.47858417171173
12,"(3,1)",0.2,25.004614903866848,9,2,54.009229807733696
13,"(3,1)",0.2,15.356197868014974,14,2,34.71239573602995
14,"(3,1)",0.2,23.931321423183526,13,2,51.86264284636705
15,"(3,1)",0.2,25.007467967135973,17,2,54.014935934271946
16,"(3,1)",0.2,13.736280368294107,10,2,31.472560736588214
17,"(3,1)",0.2,64.39542156269715,8,2,132.7908431253943
18,"(3,1)",0.2,24.971757621951735,20,2,53.94351524390347
19,"(3,1)",0.2,23.948562229617536,9,2,51.89712445923507
20,"(3,1)",0.2,11.922477294647258,14,2,27.844954589294517
1,"(3,1)",0.3,20.486353425412446,19,2,44.97270685082489
2,"(3,1)",0.3,14.688128195568474,7,2,33.37625639113695
3,"(3,1)",0.3,23.543819235853903,17,2,51.087638471707805
4,"(3,1)",0.3,21.799815633329473,19,2,47.599631266658946
5,"(3,1)",0.3,14.21219219766963,10,2,32.42438439533926
6,"(3,1)",0.3,19.580980454008348,9,2,43.161960908016695
7,"(3,1)",0.3,20.509821643739222,19,2,45.019643287478445
8,"(3,1)",0.3,32.13057067095052,22,2,68.26114134190104
9,"(3,1)",0.3,16.028303181775847,14,2,36.056606363551694
10,"(3,1)",0.3,21.33600760392625,10,2,46.6720152078525
11,"(3,1)",0.3,17.065954209953237,10,2,38.13190841990647
12,"(3,1)",0.3,21.821690143284304,9,2,47.64338028656861
13,"(3,1)",0.3,20.395164379929454,14,2,44.79032875985891
14,"(3,1)",0.3,19.595947253047946,13,2,43.19189450609589
15,"(3,1)",0.3,24.268721696929497,17,2,52.53744339385899
16,"(3,1)",0.3,13.451471592276963,10,2,30.902943184553926
17,"(3,1)",0.3,42.15191339212111,8,2,88.30382678424222
18,"(3,1)",0.3,22.679776969083072,20,2,49.359553938166144
19,"(3,1)",0.3,21.190418366442447,9,2,46.380836732884895
20,"(3,1)",0.3,16.394781700523506,14,2,36.78956340104701
1,"(3,1)",0.4,20.418786487481395,19,2,44.83757297496279
2,"(3,1)",0.4,52.29384560849763,7,2,108.58769121699525
3,"(3,1)",0.4,22.9286317232942,17,2,49.8572634465884
4,"(3,1)",0.4,23.115683595209518,19,2,50.231367190419036
5,"(3,1)",0.4,13.198954827046208,10,2,30.397909654092416
