theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(6,1)",0.4,0.02,1,30,5,True,0.8929180936236498
"(6,1)",0.4,0.02,2,26,5,True,0.9021520746275538
"(6,1)",0.4,0.02,3,21,5,True,0.8611111111111112
"(6,1)",0.4,0.02,4,16,5,True,0.9005847953216375
"(6,1)",0.4,0.02,5,14,5,True,0.9018464943333766
"(6,1)",0.4,0.02,6,32,5,True,0.8962536023054755
"(6,1)",0.4,0.02,7,21,5,True,0.8433822809543471
"(6,1)",0.4,0.02,8,13,5,True,0.8843230233998952
"(6,1)",0.4,0.02,9,12,5,True,0.9109792284866469
"(6,1)",0.4,0.02,10,24,5,True,0.899135446685879
"(6,1)",0.4,0.02,11,70,1,False,0.39623129576530147
"(6,1)",0.4,0.02,12,21,5,True,0.9026985797615934
"(6,1)",0.4,0.02,13,36,5,True,0.8418585392909466
"(6,1)",0.4,0.02,14,20,5,True,0.9005309036954606
"(6,1)",0.4,0.02,15,14,5,True,0.9088594480204568
"(6,1)",0.4,0.02,16,17,5,True,0.8611111111111112
"(6,1)",0.4,0.02,17,25,5,True,0.8402661439846679
"(6,1)",0.4,0.02,18,35,5,True,0.8465753424657534
"(6,1)",0.4,0.02,19,20,5,True,0.8722222222222222
"(6,1)",0.4,0.02,20,53,5,True,0.8342391304347826
"(6,1)",0.4,0.02,21,31,5,True,0.8880692058152109
"(6,1)",0.4,0.02,22,28,5,True,0.8882521489971347
"(6,1)",0.4,0.02,23,42,5,True,0.853185595567867
"(6,1)",0.4,0.02,24,11,5,True,0.9016838319437632
"(6,1)",0.4,0.02,25,8,5,True,0.908284023668639
"(6,1)",0.4,0.02,26,16,5,True,0.8997378440598445
"(6,1)",0.4,0.02,27,23,5,True,0.8656565656565656
"(6,1)",0.4,0.02,28,18,5,True,0.8856590281100523
"(6,1)",0.4,0.02,29,14,5,True,0.9026548672566372
"(6,1)",0.4,0.02,30,16,5,True,0.8788666221375527
"(6,1)",0.4,0.02,31,29,5,True,0.8493055675021163
"(6,1)",0.4,0.02,32,20,5,True,0.9077380952380952
"(6,1)",0.4,0.02,33,10,5,True,0.9109792284866469
"(6,1)",0.4,0.02,34,14,5,True,0.9007702825843794
"(6,1)",0.4,0.02,35,24,5,True,0.8601208581118001
"(6,1)",0.4,0.02,36,27,5,True,0.8771428571428571
"(6,1)",0.4,0.02,37,7,5,True,0.9080391439546369
"(6,1)",0.4,0.02,38,15,5,True,0.8611111111111112
"(6,1)",0.4,0.02,39,20,5,True,0.8771600260430564
"(6,1)",0.4,0.02,40,22,5,True,0.8501753385276447
"(6,1)",0.4,0.02,41,9,5,True,0.9085545722713865
"(6,1)",0.4,0.02,42,19,5,True,0.8527777777777777
"(6,1)",0.4,0.02,43,17,5,True,0.9053003609028979
