theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(4,1)",0.5,0.02,1,35,5,True,0.8216155764943771
"(4,1)",0.5,0.02,2,21,5,True,0.8417508417508418
"(4,1)",0.5,0.02,3,25,5,True,0.816278479820721
"(4,1)",0.5,0.02,4,25,5,True,0.8193059111810098
"(4,1)",0.5,0.02,5,13,5,True,0.8765370940619304
"(4,1)",0.5,0.02,6,27,5,True,0.8498293515358362
"(4,1)",0.5,0.02,7,45,5,True,0.833530626503529
"(4,1)",0.5,0.02,8,24,5,True,0.814569536423841
"(4,1)",0.5,0.02,9,16,5,True,0.8393379102634221
"(4,1)",0.5,0.02,10,26,5,True,0.8266829405689607
"(4,1)",0.5,0.02,11,16,5,True,0.8877943666307526
"(4,1)",0.5,0.02,12,20,5,True,0.8071790793300678
"(4,1)",0.5,0.02,13,25,5,True,0.8724009915279884
"(4,1)",0.5,0.02,14,16,5,True,0.8749818524970964
"(4,1)",0.5,0.02,15,36,5,True,0.8715189931762934
"(4,1)",0.5,0.02,16,15,5,True,0.8695897785236014
"(4,1)",0.5,0.02,17,40,5,True,0.789052379082073
"(4,1)",0.5,0.02,18,29,5,True,0.8458600661195422
"(4,1)",0.5,0.02,19,26,5,True,0.8035553679046428
"(4,1)",0.5,0.02,20,40,5,True,0.7888362045944134
"(4,1)",0.5,0.02,21,35,5,True,0.8297840084625236
"(4,1)",0.5,0.02,22,23,5,True,0.8532423208191127
"(4,1)",0.5,0.02,23,20,5,True,0.84001391881583
"(4,1)",0.5,0.02,24,25,5,True,0.850018043635032
"(4,1)",0.5,0.02,25,56,5,True,0.7329833993259386
"(4,1)",0.5,0.02,26,20,5,True,0.8300676748039124
"(4,1)",0.5,0.02,27,26,5,True,0.828599965444223
"(4,1)",0.5,0.02,28,52,5,True,0.7593465533433054
"(4,1)",0.5,0.02,29,16,5,True,0.8680461707190065
"(4,1)",0.5,0.02,30,22,5,True,0.8401646205940239
"(4,1)",0.5,0.02,31,11,5,True,0.8759470990818599
"(4,1)",0.5,0.02,32,28,5,True,0.8199055330634278
"(4,1)",0.5,0.02,33,21,5,True,0.8320004739055744
"(4,1)",0.5,0.02,34,70,2,False,0.44351751042378457
"(4,1)",0.5,0.02,35,27,5,True,0.8288498629580753
"(4,1)",0.5,0.02,36,55,5,True,0.8234856521859357
"(4,1)",0.5,0.02,37,19,5,True,0.8458785784797631
"(4,1)",0.5,0.02,38,19,5,True,0.845890410958904
"(4,1)",0.5,0.02,39,36,5,True,0.8107101403937996
"(4,1)",0.5,0.02,40,16,5,True,0.8619766309639727
"(4,1)",0.5,0.02,41,21,5,True,0.8706293706293705
"(4,1)",0.5,0.02,42,12,5,True,0.8869421932272926
"(4,1)",0.5,0.02,43,23,5,True,0.8431576690670588
"(4,1)",0.5,0.02,44,70,0,False,0.31912154036203616
"(4,1)",0.5,0.02,45,19,5,True,0.8224540783157052
"(4,1)",0.5,0.02,46,18,5,True,0.8641114982578396
"(4,1)",0.5,0.02,47,25,5,True,0.8381056879430575
"(4,1)",0.5,0.02,48,33,5,True,0.8638569485657764
"(4,1)",0.5,0.02,49,19,5,True,0.8650519031141868
"(4,1)",0.5,0.02,50,21,5,True,0.8692579505300352
"(4,1)",0.5,0.02,51,70,1,False,0.3479372777020122
"(4,1)",0.5,0.02,52,40,5,True,0.7678018575851393
"(4,1)",0.5,0.02,53,18,5,True,0.8615916955017301
"(4,1)",0.5,0.02,54,11,5,True,0.8780729615074712
"(4,1)",0.5,0.02,55,21,5,True,0.8274766355140187
"(4,1)",0.5,0.02,56,31,5,True,0.8204425341549528
"(4,1)",0.5,0.02,57,14,5,True,0.8784817300728366
"(4,1)",0.5,0.02,58,37,5,True,0.8517241379310344
"(4,1)",0.5,0.02,59,40,5,True,0.728969572512547
"(4,1)",0.5,0.02,60,25,5,True,0.8582291533462912
"(4,1)",0.5,0.02,61,20,5,True,0.8887627695800226
"(4,1)",0.5,0.02,62,54,5,True,0.8383838383838385
"(4,1)",0.5,0.02,63,70,2,False,0.3819261827955085
"(4,1)",0.5,0.02,64,43,5,True,0.7359134113245839
"(4,1)",0.5,0.02,65,40,5,True,0.7667963770516563
"(4,1)",0.5,0.02,66,22,5,True,0.8630691065418642
"(4,1)",0.5,0.02,67,21,5,True,0.8367295597484278
"(4,1)",0.5,0.02,68,23,5,True,0.8386442641946698
"(4,1)",0.5,0.02,69,16,5,True,0.888888888888889
"(4,1)",0.5,0.02,70,35,5,True,0.8039349851488709
"(4,1)",0.5,0.02,71,42,5,True,0.7033289619239589
"(4,1)",0.5,0.02,72,36,5,True,0.8004815178807498
"(4,1)",0.5,0.02,73,25,5,True,0.8137211992255251
"(4,1)",0.5,0.02,74,14,5,True,0.8736842105263158
"(4,1)",0.5,0.02,75,13,5,True,0.8841082322868086
"(4,1)",0.5,0.02,76,20,5,True,0.887719298245614
"(4,1)",0.5,0.02,77,52,5,True,0.7765122873345935
"(4,1)",0.5,0.02,78,18,5,True,0.8397592088290097
"(4,1)",0.5,0.02,79,13,5,True,0.888888888888889
"(4,1)",0.5,0.02,80,20,5,True,0.8695897785236014
"(4,1)",0.5,0.02,81,70,1,False,0.3601310854275187
"(4,1)",0.5,0.02,82,20,5,True,0.8784130466348504
"(4,1)",0.5,0.02,83,15,5,True,0.8338207011958794
"(4,1)",0.5,0.02,84,24,5,True,0.837544733156994
"(4,1)",0.5,0.02,85,18,5,True,0.8597011420929077
"(4,1)",0.5,0.02,86,70,1,False,0.31872677239231084
"(4,1)",0.5,0.02,87,18,5,True,0.8715277777777777
"(4,1)",0.5,0.02,88,18,5,True,0.8848431810723383
