theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,2)",0.7,0.02,1,0.56,0.44,0.0,0.0,0.0,0.0
"(1,2)",0.7,0.02,2,0.43,0.53,0.04,0.0,0.0,0.0
"(1,2)",0.7,0.02,3,0.28,0.63,0.09,0.0,0.0,0.0
"(1,2)",0.7,0.02,4,0.24,0.54,0.22,0.0,0.0,0.0
"(1,2)",0.7,0.02,5,0.2,0.45,0.32,0.03,0.0,0.0
"(1,2)",0.7,0.02,6,0.17,0.43,0.34,0.06,0.0,0.0
"(1,2)",0.7,0.02,7,0.17,0.38,0.37,0.08,0.0,0.0
"(1,2)",0.7,0.02,8,0.17,0.35,0.33,0.15,0.0,0.0
"(1,2)",0.7,0.02,9,0.15,0.3,0.34,0.21,0.0,0.0
"(1,2)",0.7,0.02,10,0.15,0.27,0.28,0.27,0.03,0.0
"(1,2)",0.7,0.02,11,0.13,0.29,0.26,0.26,0.06,0.0
"(1,2)",0.7,0.02,12,0.12,0.26,0.26,0.28,0.07,0.01
"(1,2)",0.7,0.02,13,0.1,0.27,0.23,0.25,0.14,0.01
"(1,2)",0.7,0.02,14,0.1,0.26,0.2,0.27,0.16,0.01
"(1,2)",0.7,0.02,15,0.1,0.22,0.22,0.27,0.13,0.06
"(1,2)",0.7,0.02,16,0.1,0.2,0.23,0.25,0.13,0.09
"(1,2)",0.7,0.02,17,0.1,0.18,0.23,0.19,0.2,0.1
"(1,2)",0.7,0.02,18,0.09,0.19,0.21,0.2,0.15,0.16
"(1,2)",0.7,0.02,19,0.09,0.17,0.2,0.19,0.15,0.2
"(1,2)",0.7,0.02,20,0.09,0.14,0.22,0.18,0.14,0.23
"(1,2)",0.7,0.02,21,0.09,0.13,0.2,0.2,0.13,0.25
"(1,2)",0.7,0.02,22,0.09,0.13,0.2,0.2,0.11,0.27
"(1,2)",0.7,0.02,23,0.07,0.15,0.19,0.18,0.13,0.28
"(1,2)",0.7,0.02,24,0.07,0.15,0.17,0.18,0.14,0.29
"(1,2)",0.7,0.02,25,0.06,0.16,0.15,0.2,0.14,0.29
"(1,2)",0.7,0.02,26,0.06,0.14,0.16,0.2,0.13,0.31
"(1,2)",0.7,0.02,27,0.06,0.12,0.18,0.19,0.13,0.32
"(1,2)",0.7,0.02,28,0.06,0.11,0.18,0.18,0.14,0.33
"(1,2)",0.7,0.02,29,0.06,0.11,0.18,0.17,0.14,0.34
"(1,2)",0.7,0.02,30,0.06,0.11,0.14,0.21,0.12,0.36
"(1,2)",0.7,0.02,31,0.06,0.11,0.14,0.21,0.07,0.41
"(1,2)",0.7,0.02,32,0.06,0.11,0.14,0.21,0.05,0.43
"(1,2)",0.7,0.02,33,0.06,0.1,0.15,0.19,0.05,0.45
"(1,2)",0.7,0.02,34,0.06,0.1,0.15,0.18,0.06,0.45
"(1,2)",0.7,0.02,35,0.04,0.11,0.16,0.17,0.07,0.45
"(1,2)",0.7,0.02,36,0.04,0.11,0.14,0.19,0.06,0.46
"(1,2)",0.7,0.02,37,0.04,0.09,0.16,0.19,0.06,0.46
"(1,2)",0.7,0.02,38,0.04,0.09,0.14,0.2,0.06,0.47
"(1,2)",0.7,0.02,39,0.04,0.09,0.13,0.2,0.05,0.49
"(1,2)",0.7,0.02,40,0.04,0.09,0.12,0.21,0.04,0.5
"(1,2)",0.7,0.02,41,0.04,0.09,0.09,0.24,0.04,0.5
"(1,2)",0.7,0.02,42,0.04,0.08,0.1,0.23,0.05,0.5
"(1,2)",0.7,0.02,43,0.04,0.08,0.1,0.23,0.04,0.51
"(1,2)",0.7,0.02,44,0.04,0.08,0.1,0.23,0.04,0.51
"(1,2)",0.7,0.02,45,0.04,0.08,0.1,0.22,0.05,0.51
"(1,2)",0.7,0.02,46,0.04,0.07,0.11,0.19,0.07,0.52
"(1,2)",0.7,0.02,47,0.04,0.06,0.12,0.18,0.06,0.54
"(1,2)",0.7,0.02,48,0.04,0.06,0.12,0.17,0.07,0.54
"(1,2)",0.7,0.02,49,0.04,0.06,0.12,0.17,0.07,0.54
"(1,2)",0.7,0.02,50,0.04,0.06,0.12,0.15,0.08,0.55
"(1,2)",0.7,0.02,51,0.04,0.06,0.11,0.15,0.08,0.56
"(1,2)",0.7,0.02,52,0.04,0.06,0.11,0.15,0.08,0.56
"(1,2)",0.7,0.02,53,0.04,0.06,0.1,0.16,0.08,0.56
"(1,2)",0.7,0.02,54,0.04,0.06,0.1,0.15,0.07,0.58
"(1,2)",0.7,0.02,55,0.04,0.06,0.1,0.15,0.06,0.59
"(1,2)",0.7,0.02,56,0.04,0.06,0.1,0.15,0.06,0.59
"(1,2)",0.7,0.02,57,0.04,0.06,0.1,0.15,0.06,0.59
"(1,2)",0.7,0.02,58,0.04,0.06,0.1,0.15,0.06,0.59
"(1,2)",0.7,0.02,59,0.04,0.06,0.1,0.15,0.06,0.59
"(1,2)",0.7,0.02,60,0.04,0.06,0.1,0.14,0.07,0.59
"(1,2)",0.7,0.02,61,0.04,0.06,0.1,0.14,0.07,0.59
"(1,2)",0.7,0.02,62,0.04,0.06,0.1,0.14,0.05,0.61
"(1,2)",0.7,0.02,63,0.04,0.06,0.1,0.14,0.04,0.62
"(1,2)",0.7,0.02,64,0.04,0.06,0.09,0.14,0.05,0.62
"(1,2)",0.7,0.02,65,0.04,0.06,0.09,0.14,0.04,0.63
"(1,2)",0.7,0.02,66,0.04,0.06,0.09,0.14,0.04,0.63
"(1,2)",0.7,0.02,67,0.03,0.07,0.09,0.14,0.04,0.63
"(1,2)",0.7,0.02,68,0.03,0.07,0.09,0.13,0.03,0.65
"(1,2)",0.7,0.02,69,0.03,0.07,0.09,0.12,0.04,0.65
"(1,2)",0.7,0.02,70,0.03,0.07,0.09,0.12,0.04,0.65
