theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(4,1)",0.3,0.02,1,9,5,True,0.8920863309352518
"(4,1)",0.3,0.02,2,31,5,True,0.8302222924531081
"(4,1)",0.3,0.02,3,24,5,True,0.8249158249158249
"(4,1)",0.3,0.02,4,24,5,True,0.8306489604908147
"(4,1)",0.3,0.02,5,24,5,True,0.8533566426172378
"(4,1)",0.3,0.02,6,52,5,True,0.861111111111111
"(4,1)",0.3,0.02,7,21,5,True,0.8689655172413793
"(4,1)",0.3,0.02,8,21,5,True,0.8493414607835544
"(4,1)",0.3,0.02,9,13,5,True,0.8525276247252583
"(4,1)",0.3,0.02,10,26,5,True,0.8649305594239212
"(4,1)",0.3,0.02,11,37,5,True,0.8378378378378378
"(4,1)",0.3,0.02,12,19,5,True,0.884342530683994
"(4,1)",0.3,0.02,13,22,5,True,0.8848920863309353
"(4,1)",0.3,0.02,14,19,5,True,0.8320970266040688
"(4,1)",0.3,0.02,15,70,1,False,0.32462908083356684
"(4,1)",0.3,0.02,16,70,2,False,0.6474820143884892
"(4,1)",0.3,0.02,17,17,5,True,0.8794326241134752
"(4,1)",0.3,0.02,18,14,5,True,0.8715207550804199
"(4,1)",0.3,0.02,19,16,5,True,0.8909090909090909
"(4,1)",0.3,0.02,20,18,5,True,0.8283816942180368
"(4,1)",0.3,0.02,21,18,5,True,0.824818793118505
"(4,1)",0.3,0.02,22,20,5,True,0.8667460900864363
"(4,1)",0.3,0.02,23,16,5,True,0.8742234541697559
"(4,1)",0.3,0.02,24,18,5,True,0.847457627118644
"(4,1)",0.3,0.02,25,19,5,True,0.8124080000696068
"(4,1)",0.3,0.02,26,24,5,True,0.8080651988011883
"(4,1)",0.3,0.02,27,17,5,True,0.8606271777003484
"(4,1)",0.3,0.02,28,22,5,True,0.8440065275414125
"(4,1)",0.3,0.02,29,22,5,True,0.8233333333333333
"(4,1)",0.3,0.02,30,26,5,True,0.8884892086330936
"(4,1)",0.3,0.02,31,23,5,True,0.8115202975243292
"(4,1)",0.3,0.02,32,19,5,True,0.8599905914901632
"(4,1)",0.3,0.02,33,16,5,True,0.8266666666666668
"(4,1)",0.3,0.02,34,26,5,True,0.8331797801117867
"(4,1)",0.3,0.02,35,15,5,True,0.8844765342960289
"(4,1)",0.3,0.02,36,29,5,True,0.8431737415004058
"(4,1)",0.3,0.02,37,16,5,True,0.8920863309352518
"(4,1)",0.3,0.02,38,21,5,True,0.8406779661016948
"(4,1)",0.3,0.02,39,31,5,True,0.8011648089842259
"(4,1)",0.3,0.02,40,19,5,True,0.8593708057270919
"(4,1)",0.3,0.02,41,17,5,True,0.8446757268388845
"(4,1)",0.3,0.02,42,21,5,True,0.8800765367137049
"(4,1)",0.3,0.02,43,26,5,True,0.8505564387917329
"(4,1)",0.3,0.02,44,11,5,True,0.8896797153024911
"(4,1)",0.3,0.02,45,15,5,True,0.8732394366197184
"(4,1)",0.3,0.02,46,19,5,True,0.8224242424242425
"(4,1)",0.3,0.02,47,9,5,True,0.8881492425841437
"(4,1)",0.3,0.02,48,15,5,True,0.8876439312391949
"(4,1)",0.3,0.02,49,13,5,True,0.8874682019011917
"(4,1)",0.3,0.02,50,16,5,True,0.8847262247838618
"(4,1)",0.3,0.02,51,11,5,True,0.8797169821843887
"(4,1)",0.3,0.02,52,17,5,True,0.8498410658731232
"(4,1)",0.3,0.02,53,22,5,True,0.8718861209964411
"(4,1)",0.3,0.02,54,13,5,True,0.8848920863309353
"(4,1)",0.3,0.02,55,14,5,True,0.8677677825296172
"(4,1)",0.3,0.02,56,40,5,True,0.8857142857142858
"(4,1)",0.3,0.02,57,22,5,True,0.8277241244756609
"(4,1)",0.3,0.02,58,12,5,True,0.8867132867132866
"(4,1)",0.3,0.02,59,18,5,True,0.880701754385965
"(4,1)",0.3,0.02,60,16,5,True,0.8745644599303135
"(4,1)",0.3,0.02,61,11,5,True,0.8647336453724507
"(4,1)",0.3,0.02,62,21,5,True,0.8819075769206713
"(4,1)",0.3,0.02,63,31,5,True,0.8211718795231966
"(4,1)",0.3,0.02,64,21,5,True,0.8184746714901088
"(4,1)",0.3,0.02,65,19,5,True,0.8706293706293705
"(4,1)",0.3,0.02,66,23,5,True,0.863481228668942
"(4,1)",0.3,0.02,67,15,5,True,0.864449813039531
"(4,1)",0.3,0.02,68,11,5,True,0.8913043478260869
"(4,1)",0.3,0.02,69,17,5,True,0.8680555555555555
"(4,1)",0.3,0.02,70,70,1,False,0.28027387144397425
"(4,1)",0.3,0.02,71,20,5,True,0.8421031503082106
"(4,1)",0.3,0.02,72,32,5,True,0.7920928326112131
"(4,1)",0.3,0.02,73,23,5,True,0.8802567372663208
"(4,1)",0.3,0.02,74,20,5,True,0.8469387755102041
"(4,1)",0.3,0.02,75,53,5,True,0.8281384608866355
"(4,1)",0.3,0.02,76,20,5,True,0.8537414965986394
"(4,1)",0.3,0.02,77,20,5,True,0.8625923254354462
"(4,1)",0.3,0.02,78,19,5,True,0.8817204301075269
"(4,1)",0.3,0.02,79,19,5,True,0.8563628357611923
"(4,1)",0.3,0.02,80,70,1,False,0.17241379310344826
"(4,1)",0.3,0.02,81,25,5,True,0.8358295742233381
"(4,1)",0.3,0.02,82,20,5,True,0.8661971830985915
"(4,1)",0.3,0.02,83,18,5,True,0.8861209964412812
"(4,1)",0.3,0.02,84,13,5,True,0.8616149153098316
"(4,1)",0.3,0.02,85,22,5,True,0.8298544395924308
"(4,1)",0.3,0.02,86,14,5,True,0.864449813039531
"(4,1)",0.3,0.02,87,16,5,True,0.8493150684931506
"(4,1)",0.3,0.02,88,14,5,True,0.8641114982578396
"(4,1)",0.3,0.02,89,14,5,True,0.8798586572438163
"(4,1)",0.3,0.02,90,11,5,True,0.8817204301075269
"(4,1)",0.3,0.02,91,32,5,True,0.8030110532333884
"(4,1)",0.3,0.02,92,18,5,True,0.8221476510067113
"(4,1)",0.3,0.02,93,17,5,True,0.8333333333333334
"(4,1)",0.3,0.02,94,15,5,True,0.8841223340947156
"(4,1)",0.3,0.02,95,23,5,True,0.8539456497499123
"(4,1)",0.3,0.02,96,22,5,True,0.8566433566433566
"(4,1)",0.3,0.02,97,13,5,True,0.851959250053699
"(4,1)",0.3,0.02,98,56,5,True,0.8090051074077855
"(4,1)",0.3,0.02,99,27,5,True,0.8219382562720787
"(4,1)",0.3,0.02,100,12,5,True,0.8637427238763269
