theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(2,1)",0.7,0.02,1,0.49,0.51,0.0,0.0,0.0,0.0
"(2,1)",0.7,0.02,2,0.29,0.67,0.04,0.0,0.0,0.0
"(2,1)",0.7,0.02,3,0.21,0.6,0.18,0.01,0.0,0.0
"(2,1)",0.7,0.02,4,0.19,0.51,0.27,0.03,0.0,0.0
"(2,1)",0.7,0.02,5,0.16,0.44,0.36,0.04,0.0,0.0
"(2,1)",0.7,0.02,6,0.13,0.41,0.38,0.07,0.01,0.0
"(2,1)",0.7,0.02,7,0.12,0.37,0.34,0.14,0.03,0.0
"(2,1)",0.7,0.02,8,0.12,0.34,0.32,0.19,0.03,0.0
"(2,1)",0.7,0.02,9,0.1,0.31,0.31,0.23,0.05,0.0
"(2,1)",0.7,0.02,10,0.07,0.28,0.34,0.24,0.07,0.0
"(2,1)",0.7,0.02,11,0.06,0.27,0.31,0.28,0.05,0.03
"(2,1)",0.7,0.02,12,0.06,0.25,0.29,0.31,0.05,0.04
"(2,1)",0.7,0.02,13,0.06,0.21,0.33,0.27,0.08,0.05
"(2,1)",0.7,0.02,14,0.06,0.18,0.32,0.28,0.09,0.07
"(2,1)",0.7,0.02,15,0.04,0.2,0.28,0.29,0.1,0.09
"(2,1)",0.7,0.02,16,0.04,0.19,0.26,0.3,0.09,0.12
"(2,1)",0.7,0.02,17,0.04,0.16,0.26,0.27,0.13,0.14
"(2,1)",0.7,0.02,18,0.03,0.14,0.24,0.26,0.15,0.18
"(2,1)",0.7,0.02,19,0.03,0.14,0.2,0.28,0.1,0.25
"(2,1)",0.7,0.02,20,0.03,0.14,0.16,0.24,0.17,0.26
"(2,1)",0.7,0.02,21,0.03,0.14,0.15,0.24,0.15,0.29
"(2,1)",0.7,0.02,22,0.03,0.13,0.15,0.21,0.14,0.34
"(2,1)",0.7,0.02,23,0.03,0.13,0.13,0.21,0.13,0.37
"(2,1)",0.7,0.02,24,0.03,0.12,0.14,0.19,0.13,0.39
"(2,1)",0.7,0.02,25,0.03,0.12,0.14,0.16,0.13,0.42
"(2,1)",0.7,0.02,26,0.03,0.12,0.13,0.16,0.07,0.49
"(2,1)",0.7,0.02,27,0.03,0.12,0.12,0.13,0.09,0.51
"(2,1)",0.7,0.02,28,0.03,0.12,0.11,0.14,0.04,0.56
"(2,1)",0.7,0.02,29,0.03,0.12,0.11,0.12,0.04,0.58
"(2,1)",0.7,0.02,30,0.03,0.11,0.12,0.11,0.04,0.59
"(2,1)",0.7,0.02,31,0.03,0.11,0.1,0.13,0.02,0.61
