theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,2)",0.2,0.02,1,58,5,True,0.5518333609788674
"(1,2)",0.2,0.02,2,20,5,True,0.6708961928942224
"(1,2)",0.2,0.02,3,30,5,True,0.5981641070098991
"(1,2)",0.2,0.02,4,23,5,True,0.6964285714285714
"(1,2)",0.2,0.02,5,37,5,True,0.6288529185257566
"(1,2)",0.2,0.02,6,55,5,True,0.6632516518213968
"(1,2)",0.2,0.02,7,27,5,True,0.6463995542900932
"(1,2)",0.2,0.02,8,23,5,True,0.6823617991341154
"(1,2)",0.2,0.02,9,17,5,True,0.7235023041474654
"(1,2)",0.2,0.02,10,70,1,False,0.1941345709931429
"(1,2)",0.2,0.02,11,27,5,True,0.7085201793721972
"(1,2)",0.2,0.02,12,23,5,True,0.7136363636363636
"(1,2)",0.2,0.02,13,26,5,True,0.6949940618391672
"(1,2)",0.2,0.02,14,43,5,True,0.6223003926604042
"(1,2)",0.2,0.02,15,23,5,True,0.7049326512413759
"(1,2)",0.2,0.02,16,33,5,True,0.6203142884024913
"(1,2)",0.2,0.02,17,38,5,True,0.6434426229508197
"(1,2)",0.2,0.02,18,41,5,True,0.6964285714285714
"(1,2)",0.2,0.02,19,19,5,True,0.684148862720454
"(1,2)",0.2,0.02,20,19,5,True,0.6724624114873813
"(1,2)",0.2,0.02,21,70,1,False,0.07228575775307161
"(1,2)",0.2,0.02,22,33,5,True,0.5755396489783655
"(1,2)",0.2,0.02,23,34,5,True,0.6611480496453901
"(1,2)",0.2,0.02,24,20,5,True,0.7235023041474654
"(1,2)",0.2,0.02,25,70,1,False,0.07059325030368864
"(1,2)",0.2,0.02,26,58,5,True,0.6738197424892703
"(1,2)",0.2,0.02,27,70,3,False,0.2631327581187845
"(1,2)",0.2,0.02,28,26,5,True,0.7104072398190044
"(1,2)",0.2,0.02,29,26,5,True,0.6782342345900535
"(1,2)",0.2,0.02,30,39,5,True,0.650439080625704
"(1,2)",0.2,0.02,31,35,5,True,0.5655045278057924
"(1,2)",0.2,0.02,32,35,5,True,0.6477732793522266
"(1,2)",0.2,0.02,33,28,5,True,0.7162162162162161
"(1,2)",0.2,0.02,34,70,1,False,0.13859792422986572
"(1,2)",0.2,0.02,35,52,5,True,0.6973684210526316
"(1,2)",0.2,0.02,36,18,5,True,0.7085201793721972
"(1,2)",0.2,0.02,37,15,5,True,0.7247706422018348
"(1,2)",0.2,0.02,38,70,3,False,0.2646181395800808
"(1,2)",0.2,0.02,39,9,5,True,0.7082649131990506
"(1,2)",0.2,0.02,40,40,5,True,0.6376147512361348
"(1,2)",0.2,0.02,41,70,2,False,0.2517564638547626
"(1,2)",0.2,0.02,42,26,5,True,0.7110286320254505
"(1,2)",0.2,0.02,43,41,5,True,0.6779566687388688
"(1,2)",0.2,0.02,44,70,2,False,0.3145837143848153
"(1,2)",0.2,0.02,45,16,5,True,0.7164310954063605
"(1,2)",0.2,0.02,46,54,5,True,0.7207207207207207
"(1,2)",0.2,0.02,47,28,5,True,0.6926406926406926
"(1,2)",0.2,0.02,48,34,5,True,0.6970547333236639
"(1,2)",0.2,0.02,49,29,5,True,0.713657162970785
"(1,2)",0.2,0.02,50,29,5,True,0.6465102837178639
"(1,2)",0.2,0.02,51,36,5,True,0.6867256637168142
"(1,2)",0.2,0.02,52,30,5,True,0.6663936104853573
"(1,2)",0.2,0.02,53,32,5,True,0.6216819327802049
"(1,2)",0.2,0.02,54,21,5,True,0.6548326390878146
"(1,2)",0.2,0.02,55,53,5,True,0.7027027027027027
"(1,2)",0.2,0.02,56,26,5,True,0.6662150133423672
"(1,2)",0.2,0.02,57,37,5,True,0.6540346514606886
"(1,2)",0.2,0.02,58,55,5,True,0.6812227074235808
"(1,2)",0.2,0.02,59,22,5,True,0.6926014865637508
"(1,2)",0.2,0.02,60,70,1,False,0.1178219774589802
"(1,2)",0.2,0.02,61,38,5,True,0.6751054852320675
"(1,2)",0.2,0.02,62,26,5,True,0.7020824759402953
"(1,2)",0.2,0.02,63,42,5,True,0.6007556675062973
"(1,2)",0.2,0.02,64,70,3,False,0.43573213509004494
"(1,2)",0.2,0.02,65,24,5,True,0.7219730941704036
"(1,2)",0.2,0.02,66,28,5,True,0.6816676408545421
"(1,2)",0.2,0.02,67,30,5,True,0.6638297872340425
"(1,2)",0.2,0.02,68,70,1,False,0.0960924002237533
"(1,2)",0.2,0.02,69,32,5,True,0.6746761003283732
"(1,2)",0.2,0.02,70,70,2,False,0.2843858154386597
"(1,2)",0.2,0.02,71,26,5,True,0.6997635933806147
"(1,2)",0.2,0.02,72,25,5,True,0.6932724170521724
"(1,2)",0.2,0.02,73,70,1,False,0.07549396699800717
"(1,2)",0.2,0.02,74,24,5,True,0.7058823529411764
"(1,2)",0.2,0.02,75,30,5,True,0.7181818181818181
"(1,2)",0.2,0.02,76,22,5,True,0.6846317276487909
"(1,2)",0.2,0.02,77,16,5,True,0.6560994181343763
"(1,2)",0.2,0.02,78,42,5,True,0.6901386439240026
"(1,2)",0.2,0.02,79,26,5,True,0.7082649131990506
"(1,2)",0.2,0.02,80,41,5,True,0.5472297442782402
"(1,2)",0.2,0.02,81,70,1,False,0.12923978064459643
"(1,2)",0.2,0.02,82,28,5,True,0.6913875307356712
"(1,2)",0.2,0.02,83,70,1,False,0.07414616268949903
"(1,2)",0.2,0.02,84,15,5,True,0.7029627701641267
"(1,2)",0.2,0.02,85,29,5,True,0.6531343483215281
"(1,2)",0.2,0.02,86,16,5,True,0.7114603699804481
"(1,2)",0.2,0.02,87,69,5,True,0.7235023041474654
"(1,2)",0.2,0.02,88,24,5,True,0.6789008759946412
"(1,2)",0.2,0.02,89,32,5,True,0.7079646017699115
"(1,2)",0.2,0.02,90,59,5,True,0.6617915457980813
"(1,2)",0.2,0.02,91,12,5,True,0.6923870333988213
"(1,2)",0.2,0.02,92,31,5,True,0.6745374624526073
"(1,2)",0.2,0.02,93,70,0,False,0.0564992702640614
"(1,2)",0.2,0.02,94,23,5,True,0.6991150442477876
"(1,2)",0.2,0.02,95,22,5,True,0.7033392482658495
"(1,2)",0.2,0.02,96,22,5,True,0.7027027027027027
"(1,2)",0.2,0.02,97,27,5,True,0.7227272727272728
"(1,2)",0.2,0.02,98,70,0,False,0.05811245989271171
"(1,2)",0.2,0.02,99,21,5,True,0.6776026302529861
"(1,2)",0.2,0.02,100,22,5,True,0.6431465055505805
