theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(9,1)",0.9,0.02,1,0.76,0.24,0.0,0.0,0.0,0.0
"(9,1)",0.9,0.02,2,0.66,0.32,0.02,0.0,0.0,0.0
"(9,1)",0.9,0.02,3,0.58,0.36,0.05,0.01,0.0,0.0
"(9,1)",0.9,0.02,4,0.49,0.42,0.08,0.01,0.0,0.0
"(9,1)",0.9,0.02,5,0.4,0.46,0.13,0.01,0.0,0.0
"(9,1)",0.9,0.02,6,0.37,0.46,0.15,0.02,0.0,0.0
"(9,1)",0.9,0.02,7,0.33,0.44,0.19,0.04,0.0,0.0
"(9,1)",0.9,0.02,8,0.29,0.46,0.19,0.06,0.0,0.0
"(9,1)",0.9,0.02,9,0.25,0.47,0.21,0.06,0.01,0.0
"(9,1)",0.9,0.02,10,0.21,0.44,0.27,0.06,0.02,0.0
"(9,1)",0.9,0.02,11,0.17,0.44,0.3,0.07,0.01,0.01
"(9,1)",0.9,0.02,12,0.16,0.42,0.32,0.08,0.01,0.01
"(9,1)",0.9,0.02,13,0.16,0.38,0.31,0.13,0.01,0.01
"(9,1)",0.9,0.02,14,0.14,0.35,0.32,0.16,0.02,0.01
"(9,1)",0.9,0.02,15,0.13,0.32,0.29,0.21,0.04,0.01
"(9,1)",0.9,0.02,16,0.13,0.25,0.3,0.23,0.07,0.02
"(9,1)",0.9,0.02,17,0.11,0.24,0.28,0.26,0.05,0.06
"(9,1)",0.9,0.02,18,0.09,0.23,0.28,0.23,0.08,0.09
"(9,1)",0.9,0.02,19,0.09,0.23,0.26,0.18,0.13,0.11
"(9,1)",0.9,0.02,20,0.05,0.27,0.23,0.16,0.16,0.13
"(9,1)",0.9,0.02,21,0.05,0.25,0.2,0.18,0.16,0.16
"(9,1)",0.9,0.02,22,0.05,0.2,0.22,0.15,0.19,0.19
"(9,1)",0.9,0.02,23,0.03,0.21,0.18,0.19,0.16,0.23
"(9,1)",0.9,0.02,24,0.02,0.22,0.16,0.14,0.19,0.27
"(9,1)",0.9,0.02,25,0.01,0.22,0.14,0.13,0.15,0.35
"(9,1)",0.9,0.02,26,0.0,0.21,0.12,0.12,0.14,0.41
"(9,1)",0.9,0.02,27,0.0,0.17,0.14,0.13,0.1,0.46
"(9,1)",0.9,0.02,28,0.0,0.14,0.15,0.13,0.1,0.48
"(9,1)",0.9,0.02,29,0.0,0.11,0.16,0.09,0.11,0.53
"(9,1)",0.9,0.02,30,0.0,0.09,0.16,0.1,0.1,0.55
"(9,1)",0.9,0.02,31,0.0,0.06,0.18,0.07,0.13,0.56
"(9,1)",0.9,0.02,32,0.0,0.05,0.16,0.1,0.08,0.61
"(9,1)",0.9,0.02,33,0.0,0.04,0.13,0.11,0.1,0.62
