theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(9,1)",0.7,0.02,1,0.36,0.64,0.0,0.0,0.0,0.0
"(9,1)",0.7,0.02,2,0.31,0.67,0.02,0.0,0.0,0.0
"(9,1)",0.7,0.02,3,0.26,0.55,0.18,0.01,0.0,0.0
"(9,1)",0.7,0.02,4,0.26,0.47,0.23,0.04,0.0,0.0
"(9,1)",0.7,0.02,5,0.25,0.41,0.27,0.07,0.0,0.0
"(9,1)",0.7,0.02,6,0.25,0.34,0.34,0.07,0.0,0.0
"(9,1)",0.7,0.02,7,0.23,0.31,0.35,0.11,0.0,0.0
"(9,1)",0.7,0.02,8,0.22,0.27,0.33,0.17,0.01,0.0
"(9,1)",0.7,0.02,9,0.2,0.26,0.31,0.17,0.06,0.0
"(9,1)",0.7,0.02,10,0.18,0.24,0.32,0.18,0.08,0.0
"(9,1)",0.7,0.02,11,0.17,0.22,0.3,0.2,0.1,0.01
"(9,1)",0.7,0.02,12,0.15,0.19,0.3,0.25,0.07,0.04
"(9,1)",0.7,0.02,13,0.13,0.18,0.28,0.28,0.07,0.06
"(9,1)",0.7,0.02,14,0.11,0.18,0.25,0.31,0.07,0.08
"(9,1)",0.7,0.02,15,0.11,0.12,0.27,0.3,0.09,0.11
"(9,1)",0.7,0.02,16,0.1,0.12,0.22,0.28,0.13,0.15
"(9,1)",0.7,0.02,17,0.09,0.12,0.16,0.31,0.15,0.17
"(9,1)",0.7,0.02,18,0.09,0.1,0.15,0.31,0.15,0.2
"(9,1)",0.7,0.02,19,0.07,0.11,0.16,0.24,0.19,0.23
"(9,1)",0.7,0.02,20,0.05,0.1,0.17,0.2,0.19,0.29
"(9,1)",0.7,0.02,21,0.04,0.11,0.16,0.18,0.21,0.3
"(9,1)",0.7,0.02,22,0.04,0.09,0.13,0.18,0.19,0.37
"(9,1)",0.7,0.02,23,0.04,0.07,0.13,0.18,0.17,0.41
"(9,1)",0.7,0.02,24,0.03,0.06,0.12,0.2,0.12,0.47
"(9,1)",0.7,0.02,25,0.03,0.05,0.1,0.18,0.16,0.48
"(9,1)",0.7,0.02,26,0.03,0.04,0.1,0.15,0.15,0.53
"(9,1)",0.7,0.02,27,0.02,0.05,0.1,0.13,0.15,0.55
"(9,1)",0.7,0.02,28,0.01,0.05,0.09,0.11,0.14,0.6
"(9,1)",0.7,0.02,29,0.01,0.05,0.06,0.12,0.11,0.65
"(9,1)",0.7,0.02,30,0.01,0.05,0.06,0.09,0.1,0.69
"(9,1)",0.7,0.02,31,0.01,0.04,0.07,0.06,0.07,0.75
"(9,1)",0.7,0.02,32,0.01,0.03,0.08,0.04,0.08,0.76
"(9,1)",0.7,0.02,33,0.0,0.03,0.08,0.05,0.07,0.77
"(9,1)",0.7,0.02,34,0.0,0.02,0.07,0.05,0.06,0.8
"(9,1)",0.7,0.02,35,0.0,0.02,0.05,0.07,0.05,0.81
"(9,1)",0.7,0.02,36,0.0,0.02,0.05,0.05,0.07,0.81
"(9,1)",0.7,0.02,37,0.0,0.01,0.05,0.04,0.06,0.84
"(9,1)",0.7,0.02,38,0.0,0.01,0.02,0.05,0.05,0.87
"(9,1)",0.7,0.02,39,0.0,0.01,0.02,0.04,0.02,0.91
"(9,1)",0.7,0.02,40,0.0,0.01,0.02,0.03,0.02,0.92
"(9,1)",0.7,0.02,41,0.0,0.01,0.02,0.02,0.02,0.93
"(9,1)",0.7,0.02,42,0.0,0.01,0.02,0.01,0.02,0.94
"(9,1)",0.7,0.02,43,0.0,0.01,0.02,0.01,0.02,0.94
"(9,1)",0.7,0.02,44,0.0,0.01,0.02,0.01,0.0,0.96
"(9,1)",0.7,0.02,45,0.0,0.01,0.02,0.01,0.0,0.96
"(9,1)",0.7,0.02,46,0.0,0.01,0.02,0.01,0.0,0.96
"(9,1)",0.7,0.02,47,0.0,0.01,0.02,0.01,0.0,0.96
"(9,1)",0.7,0.02,48,0.0,0.01,0.01,0.02,0.0,0.96
"(9,1)",0.7,0.02,49,0.0,0.01,0.01,0.02,0.0,0.96
"(9,1)",0.7,0.02,50,0.0,0.01,0.01,0.02,0.0,0.96
"(9,1)",0.7,0.02,51,0.0,0.01,0.01,0.01,0.01,0.96
"(9,1)",0.7,0.02,52,0.0,0.01,0.01,0.01,0.01,0.96
"(9,1)",0.7,0.02,53,0.0,0.01,0.01,0.01,0.0,0.97
"(9,1)",0.7,0.02,54,0.0,0.01,0.01,0.01,0.0,0.97
"(9,1)",0.7,0.02,55,0.0,0.01,0.01,0.01,0.0,0.97
"(9,1)",0.7,0.02,56,0.0,0.01,0.01,0.01,0.0,0.97
"(9,1)",0.7,0.02,57,0.0,0.01,0.01,0.01,0.0,0.97
"(9,1)",0.7,0.02,58,0.0,0.01,0.01,0.01,0.0,0.97
"(9,1)",0.7,0.02,59,0.0,0.01,0.01,0.01,0.0,0.97
"(9,1)",0.7,0.02,60,0.0,0.01,0.01,0.01,0.0,0.97
"(9,1)",0.7,0.02,61,0.0,0.01,0.01,0.01,0.0,0.97
"(9,1)",0.7,0.02,62,0.0,0.01,0.01,0.01,0.0,0.97
