theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,3)",0.2,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(1,3)",0.2,0.02,2,0.98,0.02,0.0,0.0,0.0,0.0
"(1,3)",0.2,0.02,3,0.97,0.02,0.01,0.0,0.0,0.0
"(1,3)",0.2,0.02,4,0.95,0.04,0.0,0.01,0.0,0.0
"(1,3)",0.2,0.02,5,0.94,0.04,0.01,0.0,0.01,0.0
"(1,3)",0.2,0.02,6,0.92,0.04,0.02,0.01,0.01,0.0
"(1,3)",0.2,0.02,7,0.88,0.06,0.03,0.02,0.01,0.0
"(1,3)",0.2,0.02,8,0.84,0.07,0.05,0.03,0.01,0.0
"(1,3)",0.2,0.02,9,0.81,0.09,0.04,0.05,0.01,0.0
"(1,3)",0.2,0.02,10,0.78,0.11,0.03,0.06,0.02,0.0
"(1,3)",0.2,0.02,11,0.73,0.13,0.06,0.06,0.02,0.0
"(1,3)",0.2,0.02,12,0.69,0.15,0.07,0.05,0.03,0.01
"(1,3)",0.2,0.02,13,0.65,0.15,0.08,0.07,0.04,0.01
"(1,3)",0.2,0.02,14,0.65,0.11,0.11,0.06,0.06,0.01
"(1,3)",0.2,0.02,15,0.6,0.15,0.09,0.08,0.06,0.02
"(1,3)",0.2,0.02,16,0.56,0.15,0.11,0.08,0.06,0.04
"(1,3)",0.2,0.02,17,0.47,0.2,0.14,0.08,0.07,0.04
"(1,3)",0.2,0.02,18,0.42,0.2,0.16,0.08,0.09,0.05
"(1,3)",0.2,0.02,19,0.38,0.19,0.19,0.08,0.1,0.06
"(1,3)",0.2,0.02,20,0.31,0.24,0.16,0.11,0.1,0.08
"(1,3)",0.2,0.02,21,0.28,0.22,0.19,0.08,0.1,0.13
"(1,3)",0.2,0.02,22,0.26,0.23,0.15,0.1,0.08,0.18
"(1,3)",0.2,0.02,23,0.25,0.22,0.16,0.11,0.06,0.2
"(1,3)",0.2,0.02,24,0.24,0.21,0.16,0.09,0.09,0.21
"(1,3)",0.2,0.02,25,0.2,0.24,0.13,0.11,0.1,0.22
"(1,3)",0.2,0.02,26,0.19,0.2,0.17,0.1,0.11,0.23
"(1,3)",0.2,0.02,27,0.18,0.19,0.15,0.11,0.13,0.24
"(1,3)",0.2,0.02,28,0.17,0.19,0.14,0.12,0.12,0.26
"(1,3)",0.2,0.02,29,0.17,0.18,0.13,0.11,0.14,0.27
"(1,3)",0.2,0.02,30,0.14,0.2,0.13,0.08,0.15,0.3
"(1,3)",0.2,0.02,31,0.11,0.21,0.13,0.08,0.16,0.31
"(1,3)",0.2,0.02,32,0.11,0.17,0.13,0.12,0.13,0.34
"(1,3)",0.2,0.02,33,0.09,0.16,0.15,0.11,0.14,0.35
