theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(1,2)",0.6,0.02,1,70,2,False,0.26357907485589366
"(1,2)",0.6,0.02,2,22,5,True,0.6885245901639343
"(1,2)",0.6,0.02,3,14,5,True,0.6548312099786697
"(1,2)",0.6,0.02,4,50,5,True,0.5996073059181717
"(1,2)",0.6,0.02,5,70,1,False,0.13232938900692418
"(1,2)",0.6,0.02,6,16,5,True,0.6883666394779772
"(1,2)",0.6,0.02,7,25,5,True,0.6567448665115105
"(1,2)",0.6,0.02,8,53,5,True,0.6451452518102558
"(1,2)",0.6,0.02,9,26,5,True,0.5894557573422378
"(1,2)",0.6,0.02,10,13,5,True,0.7110606726216625
"(1,2)",0.6,0.02,11,18,5,True,0.664955230995827
"(1,2)",0.6,0.02,12,23,5,True,0.6754509065794856
"(1,2)",0.6,0.02,13,20,5,True,0.7180616740088105
"(1,2)",0.6,0.02,14,51,5,True,0.6576437498678285
"(1,2)",0.6,0.02,15,41,5,True,0.6906779661016949
"(1,2)",0.6,0.02,16,70,1,False,0.1509047856220813
"(1,2)",0.6,0.02,17,28,5,True,0.6507974994403858
"(1,2)",0.6,0.02,18,21,5,True,0.6837606837606838
"(1,2)",0.6,0.02,19,28,5,True,0.6167477550482124
"(1,2)",0.6,0.02,20,30,5,True,0.6724624114873812
"(1,2)",0.6,0.02,21,70,3,False,0.39104425918911934
"(1,2)",0.6,0.02,22,26,5,True,0.6864406779661018
"(1,2)",0.6,0.02,23,27,5,True,0.6177918424753868
"(1,2)",0.6,0.02,24,15,5,True,0.7087817063797079
"(1,2)",0.6,0.02,25,70,2,False,0.20907870414490523
"(1,2)",0.6,0.02,26,21,5,True,0.6314547256572874
"(1,2)",0.6,0.02,27,41,5,True,0.6460905349794238
"(1,2)",0.6,0.02,28,70,3,False,0.28723464800406073
"(1,2)",0.6,0.02,29,70,3,False,0.3071273166596125
"(1,2)",0.6,0.02,30,14,5,True,0.7168949771689497
"(1,2)",0.6,0.02,31,35,5,True,0.6597411148209673
"(1,2)",0.6,0.02,32,70,2,False,0.23060140833876544
"(1,2)",0.6,0.02,33,21,5,True,0.6872246696035242
"(1,2)",0.6,0.02,34,25,5,True,0.6186728526475124
"(1,2)",0.6,0.02,35,70,2,False,0.24702070668225096
"(1,2)",0.6,0.02,36,38,5,True,0.6625514403292181
"(1,2)",0.6,0.02,37,34,5,True,0.7
"(1,2)",0.6,0.02,38,44,5,True,0.6296395224156492
"(1,2)",0.6,0.02,39,70,2,False,0.27333786684857936
"(1,2)",0.6,0.02,40,53,5,True,0.6319999999999999
"(1,2)",0.6,0.02,41,9,5,True,0.7090909090909091
"(1,2)",0.6,0.02,42,41,5,True,0.6883116883116883
"(1,2)",0.6,0.02,43,70,0,False,0.07637676701103874
"(1,2)",0.6,0.02,44,38,5,True,0.6082752647649442
"(1,2)",0.6,0.02,45,19,5,True,0.6993449444841019
"(1,2)",0.6,0.02,46,24,5,True,0.6936170212765957
"(1,2)",0.6,0.02,47,23,5,True,0.711111111111111
"(1,2)",0.6,0.02,48,20,5,True,0.6536867579809867
"(1,2)",0.6,0.02,49,29,5,True,0.6151954019404445
"(1,2)",0.6,0.02,50,20,5,True,0.7222222222222222
"(1,2)",0.6,0.02,51,70,1,False,0.15610766835757278
"(1,2)",0.6,0.02,52,21,5,True,0.6460333253985329
"(1,2)",0.6,0.02,53,17,5,True,0.7080909265908611
"(1,2)",0.6,0.02,54,26,5,True,0.5914137731133541
"(1,2)",0.6,0.02,55,70,2,False,0.2431088637618312
"(1,2)",0.6,0.02,56,22,5,True,0.627541437227689
"(1,2)",0.6,0.02,57,19,5,True,0.6276312516235386
"(1,2)",0.6,0.02,58,70,4,False,0.6424200498166527
"(1,2)",0.6,0.02,59,70,1,False,0.16022516857394567
"(1,2)",0.6,0.02,60,70,0,False,0.06677921116013662
"(1,2)",0.6,0.02,61,70,4,False,0.45039982995572314
"(1,2)",0.6,0.02,62,28,5,True,0.6567732819623776
"(1,2)",0.6,0.02,63,23,5,True,0.633613760055737
"(1,2)",0.6,0.02,64,70,1,False,0.1547679600012107
"(1,2)",0.6,0.02,65,70,3,False,0.31811438370567935
"(1,2)",0.6,0.02,66,26,5,True,0.6644509066787002
"(1,2)",0.6,0.02,67,44,5,True,0.5817040169310194
"(1,2)",0.6,0.02,68,70,2,False,0.21563456731410244
"(1,2)",0.6,0.02,69,11,5,True,0.7175925925925927
