theta,gen,true_prior,run_number,trials_completed,boxes_opened,solved,final_theta
"(4,1)",0.9,0.02,1,70,2,False,0.481612371496734
"(4,1)",0.9,0.02,2,39,5,True,0.8063591272063635
"(4,1)",0.9,0.02,3,49,5,True,0.8798586572438163
"(4,1)",0.9,0.02,4,18,5,True,0.8581314878892733
"(4,1)",0.9,0.02,5,43,5,True,0.8350168350168351
"(4,1)",0.9,0.02,6,70,1,False,0.37069648664918853
"(4,1)",0.9,0.02,7,64,5,True,0.8096774193548387
"(4,1)",0.9,0.02,8,70,2,False,0.4799817155612182
"(4,1)",0.9,0.02,9,27,5,True,0.8290196078431373
"(4,1)",0.9,0.02,10,70,1,False,0.3653175876588754
"(4,1)",0.9,0.02,11,21,5,True,0.8412162162162162
"(4,1)",0.9,0.02,12,24,5,True,0.8625429553264604
"(4,1)",0.9,0.02,13,29,5,True,0.8421603892692372
"(4,1)",0.9,0.02,14,28,5,True,0.8572813024938623
"(4,1)",0.9,0.02,15,30,5,True,0.8158985103476691
"(4,1)",0.9,0.02,16,16,5,True,0.8904593639575972
"(4,1)",0.9,0.02,17,18,5,True,0.8210122075195369
"(4,1)",0.9,0.02,18,30,5,True,0.8321582472745804
"(4,1)",0.9,0.02,19,70,1,False,0.3191639253305095
"(4,1)",0.9,0.02,20,70,3,False,0.6501547987616099
"(4,1)",0.9,0.02,21,67,5,True,0.8029595481662958
"(4,1)",0.9,0.02,22,45,5,True,0.824050249536292
"(4,1)",0.9,0.02,23,14,5,True,0.8742392184836358
"(4,1)",0.9,0.02,24,68,5,True,0.8232356530643736
"(4,1)",0.9,0.02,25,35,5,True,0.8556701030927835
"(4,1)",0.9,0.02,26,30,5,True,0.8861209964412812
"(4,1)",0.9,0.02,27,70,1,False,0.3675438157270419
"(4,1)",0.9,0.02,28,70,2,False,0.5200018929709495
"(4,1)",0.9,0.02,29,29,5,True,0.8625429553264604
"(4,1)",0.9,0.02,30,39,5,True,0.754830773599566
"(4,1)",0.9,0.02,31,22,5,True,0.8664383561643835
"(4,1)",0.9,0.02,32,70,1,False,0.36288862720842935
"(4,1)",0.9,0.02,33,57,5,True,0.7369721774915011
"(4,1)",0.9,0.02,34,39,5,True,0.8353625554837241
"(4,1)",0.9,0.02,35,70,1,False,0.361571867941625
"(4,1)",0.9,0.02,36,29,5,True,0.8503668881379833
"(4,1)",0.9,0.02,37,70,1,False,0.35403136061999535
"(4,1)",0.9,0.02,38,12,5,True,0.8734928903741563
"(4,1)",0.9,0.02,39,28,5,True,0.8316498316498316
